"Temperature_(K)" "Pressure_(MPa)" "Vap._Density_(mol/m3)" "Liq._Density_(mol/m3)"
256.4 0.0059547 2.8049 11126
256.5 0.0059881 2.8196 11125
256.6 0.0060217 2.8344 11124
256.7 0.0060554 2.8492 11122
256.8 0.0060893 2.8641 11121
256.9 0.0061233 2.879 11120
257 0.0061576 2.894 11118
257.1 0.0061919 2.9091 11117
257.2 0.0062265 2.9243 11116
257.3 0.0062611 2.9395 11114
257.4 0.006296 2.9547 11113
257.5 0.006331 2.9701 11112
257.6 0.0063662 2.9855 11110
257.7 0.0064015 3.0009 11109
257.8 0.006437 3.0165 11108
257.9 0.0064727 3.0321 11107
258 0.0065085 3.0477 11105
258.1 0.0065445 3.0634 11104
258.2 0.0065807 3.0792 11103
258.3 0.006617 3.0951 11101
258.4 0.0066535 3.111 11100
258.5 0.0066902 3.127 11099
258.6 0.006727 3.1431 11097
258.7 0.006764 3.1592 11096
258.8 0.0068012 3.1754 11095
258.9 0.0068386 3.1917 11093
259 0.0068761 3.208 11092
259.1 0.0069138 3.2244 11091
259.2 0.0069516 3.2409 11089
259.3 0.0069897 3.2574 11088
259.4 0.0070279 3.274 11087
259.5 0.0070662 3.2907 11085
259.6 0.0071048 3.3075 11084
259.7 0.0071435 3.3243 11083
259.8 0.0071824 3.3412 11081
259.9 0.0072215 3.3581 11080
260 0.0072608 3.3752 11079
260.1 0.0073002 3.3923 11077
260.2 0.0073398 3.4094 11076
260.3 0.0073796 3.4267 11075
260.4 0.0074196 3.444 11073
260.5 0.0074598 3.4614 11072
260.6 0.0075001 3.4788 11071
260.7 0.0075406 3.4963 11069
260.8 0.0075813 3.5139 11068
260.9 0.0076222 3.5316 11067
261 0.0076633 3.5494 11065
261.1 0.0077046 3.5672 11064
261.2 0.007746 3.5851 11063
261.3 0.0077876 3.603 11061
261.4 0.0078294 3.6211 11060
261.5 0.0078714 3.6392 11059
261.6 0.0079136 3.6574 11057
261.7 0.007956 3.6756 11056
261.8 0.0079985 3.694 11055
261.9 0.0080413 3.7124 11053
262 0.0080842 3.7308 11052
262.1 0.0081274 3.7494 11051
262.2 0.0081707 3.768 11049
262.3 0.0082142 3.7867 11048
262.4 0.0082579 3.8055 11047
262.5 0.0083018 3.8244 11045
262.6 0.0083459 3.8433 11044
262.7 0.0083902 3.8623 11043
262.8 0.0084347 3.8814 11041
262.9 0.0084794 3.9006 11040
263 0.0085243 3.9198 11039
263.1 0.0085693 3.9391 11037
263.2 0.0086146 3.9585 11036
263.3 0.0086601 3.978 11035
263.4 0.0087058 3.9976 11033
263.5 0.0087516 4.0172 11032
263.6 0.0087977 4.0369 11031
263.7 0.008844 4.0567 11029
263.8 0.0088905 4.0766 11028
263.9 0.0089371 4.0965 11027
264 0.008984 4.1165 11025
264.1 0.0090311 4.1366 11024
264.2 0.0090784 4.1568 11023
264.3 0.0091259 4.1771 11021
264.4 0.0091736 4.1974 11020
264.5 0.0092215 4.2179 11019
264.6 0.0092696 4.2384 11017
264.7 0.009318 4.259 11016
264.8 0.0093665 4.2796 11015
264.9 0.0094152 4.3004 11013
265 0.0094642 4.3212 11012
265.1 0.0095134 4.3421 11011
265.2 0.0095627 4.3631 11009
265.3 0.0096123 4.3842 11008
265.4 0.0096621 4.4054 11007
265.5 0.0097122 4.4266 11005
265.6 0.0097624 4.4479 11004
265.7 0.0098128 4.4694 11003
265.8 0.0098635 4.4908 11001
265.9 0.0099144 4.5124 11000
266 0.0099655 4.5341 10999
266.1 0.010017 4.5558 10997
266.2 0.010068 4.5777 10996
266.3 0.01012 4.5996 10995
266.4 0.010172 4.6216 10993
266.5 0.010224 4.6437 10992
266.6 0.010277 4.6659 10991
266.7 0.010329 4.6881 10989
266.8 0.010382 4.7105 10988
266.9 0.010435 4.7329 10987
267 0.010489 4.7554 10985
267.1 0.010542 4.778 10984
267.2 0.010596 4.8007 10983
267.3 0.01065 4.8235 10981
267.4 0.010704 4.8464 10980
267.5 0.010759 4.8693 10978
267.6 0.010813 4.8924 10977
267.7 0.010868 4.9155 10976
267.8 0.010923 4.9387 10974
267.9 0.010979 4.962 10973
268 0.011034 4.9854 10972
268.1 0.01109 5.0089 10970
268.2 0.011146 5.0325 10969
268.3 0.011202 5.0562 10968
268.4 0.011259 5.0799 10966
268.5 0.011316 5.1038 10965
268.6 0.011373 5.1277 10964
268.7 0.01143 5.1517 10962
268.8 0.011487 5.1759 10961
268.9 0.011545 5.2001 10960
269 0.011603 5.2244 10958
269.1 0.011661 5.2488 10957
269.2 0.01172 5.2733 10956
269.3 0.011778 5.2978 10954
269.4 0.011837 5.3225 10953
269.5 0.011897 5.3473 10952
269.6 0.011956 5.3721 10950
269.7 0.012016 5.3971 10949
269.8 0.012076 5.4221 10948
269.9 0.012136 5.4473 10946
270 0.012196 5.4725 10945
270.1 0.012257 5.4979 10944
270.2 0.012318 5.5233 10942
270.3 0.012379 5.5488 10941
270.4 0.01244 5.5744 10939
270.5 0.012502 5.6001 10938
270.6 0.012564 5.6259 10937
270.7 0.012626 5.6518 10935
270.8 0.012688 5.6778 10934
270.9 0.012751 5.7039 10933
271 0.012814 5.7301 10931
271.1 0.012877 5.7564 10930
271.2 0.01294 5.7828 10929
271.3 0.013004 5.8093 10927
271.4 0.013068 5.8359 10926
271.5 0.013132 5.8625 10925
271.6 0.013197 5.8893 10923
271.7 0.013261 5.9162 10922
271.8 0.013326 5.9432 10921
271.9 0.013392 5.9702 10919
272 0.013457 5.9974 10918
272.1 0.013523 6.0247 10917
272.2 0.013589 6.0521 10915
272.3 0.013655 6.0795 10914
272.4 0.013722 6.1071 10912
272.5 0.013789 6.1348 10911
272.6 0.013856 6.1626 10910
272.7 0.013923 6.1905 10908
272.8 0.013991 6.2184 10907
272.9 0.014059 6.2465 10906
273 0.014127 6.2747 10904
273.1 0.014195 6.303 10903
273.2 0.014264 6.3314 10902
273.3 0.014333 6.3599 10900
273.4 0.014402 6.3885 10899
273.5 0.014472 6.4172 10898
273.6 0.014542 6.446 10896
273.7 0.014612 6.4749 10895
273.8 0.014682 6.5039 10894
273.9 0.014753 6.533 10892
274 0.014824 6.5622 10891
274.1 0.014895 6.5916 10889
274.2 0.014967 6.621 10888
274.3 0.015038 6.6505 10887
274.4 0.01511 6.6802 10885
274.5 0.015183 6.7099 10884
274.6 0.015255 6.7398 10883
274.7 0.015328 6.7697 10881
274.8 0.015402 6.7998 10880
274.9 0.015475 6.83 10879
275 0.015549 6.8603 10877
275.1 0.015623 6.8907 10876
275.2 0.015697 6.9212 10875
275.3 0.015772 6.9518 10873
275.4 0.015847 6.9825 10872
275.5 0.015922 7.0133 10870
275.6 0.015998 7.0443 10869
275.7 0.016073 7.0753 10868
275.8 0.01615 7.1065 10866
275.9 0.016226 7.1378 10865
276 0.016303 7.1691 10864
276.1 0.01638 7.2006 10862
276.2 0.016457 7.2322 10861
276.3 0.016535 7.2639 10860
276.4 0.016612 7.2958 10858
276.5 0.016691 7.3277 10857
276.6 0.016769 7.3597 10856
276.7 0.016848 7.3919 10854
276.8 0.016927 7.4242 10853
276.9 0.017006 7.4566 10851
277 0.017086 7.4891 10850
277.1 0.017166 7.5217 10849
277.2 0.017247 7.5544 10847
277.3 0.017327 7.5872 10846
277.4 0.017408 7.6202 10845
277.5 0.017489 7.6533 10843
277.6 0.017571 7.6865 10842
277.7 0.017653 7.7198 10841
277.8 0.017735 7.7532 10839
277.9 0.017818 7.7867 10838
278 0.0179 7.8204 10836
278.1 0.017984 7.8541 10835
278.2 0.018067 7.888 10834
278.3 0.018151 7.922 10832
278.4 0.018235 7.9561 10831
278.5 0.018319 7.9904 10830
278.6 0.018404 8.0247 10828
278.7 0.018489 8.0592 10827
278.8 0.018574 8.0938 10826
278.9 0.01866 8.1285 10824
279 0.018746 8.1633 10823
279.1 0.018832 8.1983 10821
279.2 0.018919 8.2333 10820
279.3 0.019006 8.2685 10819
279.4 0.019093 8.3038 10817
279.5 0.019181 8.3393 10816
279.6 0.019269 8.3748 10815
279.7 0.019357 8.4105 10813
279.8 0.019446 8.4463 10812
279.9 0.019535 8.4822 10811
280 0.019624 8.5182 10809
280.1 0.019714 8.5544 10808
280.2 0.019804 8.5907 10806
280.3 0.019894 8.6271 10805
280.4 0.019985 8.6636 10804
280.5 0.020076 8.7002 10802
280.6 0.020167 8.737 10801
280.7 0.020259 8.7739 10800
280.8 0.020351 8.8109 10798
280.9 0.020443 8.8481 10797
281 0.020535 8.8854 10795
281.1 0.020629 8.9228 10794
281.2 0.020722 8.9603 10793
281.3 0.020816 8.998 10791
281.4 0.02091 9.0357 10790
281.5 0.021004 9.0736 10789
281.6 0.021099 9.1117 10787
281.7 0.021194 9.1498 10786
281.8 0.021289 9.1881 10785
281.9 0.021385 9.2265 10783
282 0.021481 9.2651 10782
282.1 0.021578 9.3037 10780
282.2 0.021674 9.3425 10779
282.3 0.021772 9.3815 10778
282.4 0.021869 9.4205 10776
282.5 0.021967 9.4597 10775
282.6 0.022065 9.499 10774
282.7 0.022164 9.5385 10772
282.8 0.022263 9.5781 10771
282.9 0.022362 9.6178 10769
283 0.022462 9.6576 10768
283.1 0.022562 9.6976 10767
283.2 0.022663 9.7377 10765
283.3 0.022763 9.778 10764
283.4 0.022864 9.8183 10763
283.5 0.022966 9.8588 10761
283.6 0.023068 9.8995 10760
283.7 0.02317 9.9402 10758
283.8 0.023273 9.9811 10757
283.9 0.023376 10.022 10756
284 0.023479 10.063 10754
284.1 0.023583 10.105 10753
284.2 0.023687 10.146 10752
284.3 0.023791 10.188 10750
284.4 0.023896 10.229 10749
284.5 0.024001 10.271 10747
284.6 0.024107 10.313 10746
284.7 0.024213 10.355 10745
284.8 0.024319 10.398 10743
284.9 0.024426 10.44 10742
285 0.024533 10.483 10741
285.1 0.024641 10.525 10739
285.2 0.024749 10.568 10738
285.3 0.024857 10.611 10736
285.4 0.024966 10.654 10735
285.5 0.025075 10.697 10734
285.6 0.025184 10.741 10732
285.7 0.025294 10.784 10731
285.8 0.025404 10.828 10729
285.9 0.025515 10.872 10728
286 0.025626 10.916 10727
286.1 0.025737 10.96 10725
286.2 0.025849 11.004 10724
286.3 0.025961 11.048 10723
286.4 0.026074 11.093 10721
286.5 0.026186 11.137 10720
286.6 0.0263 11.182 10718
286.7 0.026414 11.227 10717
286.8 0.026528 11.272 10716
286.9 0.026642 11.317 10714
287 0.026757 11.363 10713
287.1 0.026873 11.408 10712
287.2 0.026988 11.454 10710
287.3 0.027104 11.5 10709
287.4 0.027221 11.546 10707
287.5 0.027338 11.592 10706
287.6 0.027455 11.638 10705
287.7 0.027573 11.684 10703
287.8 0.027691 11.731 10702
287.9 0.02781 11.777 10700
288 0.027929 11.824 10699
288.1 0.028048 11.871 10698
288.2 0.028168 11.918 10696
288.3 0.028289 11.966 10695
288.4 0.028409 12.013 10694
288.5 0.02853 12.061 10692
288.6 0.028652 12.108 10691
288.7 0.028774 12.156 10689
288.8 0.028896 12.204 10688
288.9 0.029019 12.252 10687
289 0.029142 12.301 10685
289.1 0.029266 12.349 10684
289.2 0.02939 12.398 10682
289.3 0.029514 12.446 10681
289.4 0.029639 12.495 10680
289.5 0.029764 12.544 10678
289.6 0.02989 12.594 10677
289.7 0.030016 12.643 10675
289.8 0.030143 12.693 10674
289.9 0.03027 12.742 10673
290 0.030397 12.792 10671
290.1 0.030525 12.842 10670
290.2 0.030654 12.892 10669
290.3 0.030782 12.942 10667
290.4 0.030912 12.993 10666
290.5 0.031041 13.044 10664
290.6 0.031171 13.094 10663
290.7 0.031302 13.145 10662
290.8 0.031433 13.196 10660
290.9 0.031564 13.248 10659
291 0.031696 13.299 10657
291.1 0.031828 13.351 10656
291.2 0.031961 13.402 10655
291.3 0.032094 13.454 10653
291.4 0.032228 13.506 10652
291.5 0.032362 13.558 10650
291.6 0.032497 13.611 10649
291.7 0.032631 13.663 10648
291.8 0.032767 13.716 10646
291.9 0.032903 13.769 10645
292 0.033039 13.822 10643
292.1 0.033176 13.875 10642
292.2 0.033313 13.928 10641
292.3 0.033451 13.982 10639
292.4 0.033589 14.035 10638
292.5 0.033728 14.089 10636
292.6 0.033867 14.143 10635
292.7 0.034006 14.197 10634
292.8 0.034146 14.251 10632
292.9 0.034287 14.306 10631
293 0.034428 14.36 10629
293.1 0.034569 14.415 10628
293.2 0.034711 14.47 10627
293.3 0.034854 14.525 10625
293.4 0.034996 14.581 10624
293.5 0.03514 14.636 10622
293.6 0.035283 14.692 10621
293.7 0.035428 14.747 10620
293.8 0.035572 14.803 10618
293.9 0.035718 14.859 10617
294 0.035863 14.916 10615
294.1 0.036009 14.972 10614
294.2 0.036156 15.029 10613
294.3 0.036303 15.086 10611
294.4 0.036451 15.143 10610
294.5 0.036599 15.2 10608
294.6 0.036747 15.257 10607
294.7 0.036897 15.314 10606
294.8 0.037046 15.372 10604
294.9 0.037196 15.43 10603
295 0.037347 15.488 10601
295.1 0.037498 15.546 10600
295.2 0.037649 15.604 10599
295.3 0.037801 15.663 10597
295.4 0.037954 15.722 10596
295.5 0.038107 15.78 10594
295.6 0.03826 15.839 10593
295.7 0.038414 15.899 10592
295.8 0.038568 15.958 10590
295.9 0.038723 16.018 10589
296 0.038879 16.077 10587
296.1 0.039035 16.137 10586
296.2 0.039191 16.197 10585
296.3 0.039348 16.257 10583
296.4 0.039506 16.318 10582
296.5 0.039664 16.378 10580
296.6 0.039822 16.439 10579
296.7 0.039981 16.5 10578
296.8 0.040141 16.561 10576
296.9 0.040301 16.623 10575
297 0.040461 16.684 10573
297.1 0.040622 16.746 10572
297.2 0.040784 16.808 10571
297.3 0.040946 16.87 10569
297.4 0.041108 16.932 10568
297.5 0.041272 16.994 10566
297.6 0.041435 17.057 10565
297.7 0.041599 17.12 10564
297.8 0.041764 17.182 10562
297.9 0.041929 17.246 10561
298 0.042095 17.309 10559
298.1 0.042261 17.372 10558
298.2 0.042428 17.436 10556
298.3 0.042595 17.5 10555
298.4 0.042763 17.564 10554
298.5 0.042931 17.628 10552
298.6 0.0431 17.693 10551
298.7 0.04327 17.757 10549
298.8 0.04344 17.822 10548
298.9 0.04361 17.887 10547
299 0.043781 17.952 10545
299.1 0.043953 18.017 10544
299.2 0.044125 18.083 10542
299.3 0.044297 18.149 10541
299.4 0.04447 18.214 10540
299.5 0.044644 18.28 10538
299.6 0.044818 18.347 10537
299.7 0.044993 18.413 10535
299.8 0.045169 18.48 10534
299.9 0.045344 18.547 10532
300 0.045521 18.614 10531
300.1 0.045698 18.681 10530
300.2 0.045875 18.748 10528
300.3 0.046053 18.816 10527
300.4 0.046232 18.884 10525
300.5 0.046411 18.952 10524
300.6 0.046591 19.02 10523
300.7 0.046771 19.088 10521
300.8 0.046952 19.157 10520
300.9 0.047134 19.226 10518
301 0.047316 19.295 10517
301.1 0.047498 19.364 10515
301.2 0.047681 19.433 10514
301.3 0.047865 19.503 10513
301.4 0.048049 19.572 10511
301.5 0.048234 19.642 10510
301.6 0.048419 19.712 10508
301.7 0.048605 19.783 10507
301.8 0.048792 19.853 10506
301.9 0.048979 19.924 10504
302 0.049167 19.995 10503
302.1 0.049355 20.066 10501
302.2 0.049544 20.137 10500
302.3 0.049733 20.209 10498
302.4 0.049923 20.28 10497
302.5 0.050114 20.352 10496
302.6 0.050305 20.424 10494
302.7 0.050496 20.497 10493
302.8 0.050689 20.569 10491
302.9 0.050882 20.642 10490
303 0.051075 20.715 10488
303.1 0.051269 20.788 10487
303.2 0.051464 20.861 10486
303.3 0.051659 20.935 10484
303.4 0.051855 21.008 10483
303.5 0.052051 21.082 10481
303.6 0.052248 21.156 10480
303.7 0.052446 21.231 10478
303.8 0.052644 21.305 10477
303.9 0.052843 21.38 10476
304 0.053042 21.455 10474
304.1 0.053242 21.53 10473
304.2 0.053443 21.605 10471
304.3 0.053644 21.681 10470
304.4 0.053846 21.757 10468
304.5 0.054048 21.833 10467
304.6 0.054251 21.909 10466
304.7 0.054455 21.985 10464
304.8 0.054659 22.062 10463
304.9 0.054864 22.139 10461
305 0.055069 22.216 10460
305.1 0.055275 22.293 10458
305.2 0.055482 22.37 10457
305.3 0.055689 22.448 10456
305.4 0.055897 22.526 10454
305.5 0.056105 22.604 10453
305.6 0.056314 22.682 10451
305.7 0.056524 22.761 10450
305.8 0.056735 22.839 10448
305.9 0.056946 22.918 10447
306 0.057157 22.997 10446
306.1 0.057369 23.077 10444
306.2 0.057582 23.156 10443
306.3 0.057796 23.236 10441
306.4 0.05801 23.316 10440
306.5 0.058225 23.396 10438
306.6 0.05844 23.477 10437
306.7 0.058656 23.557 10436
306.8 0.058873 23.638 10434
306.9 0.05909 23.719 10433
307 0.059308 23.801 10431
307.1 0.059526 23.882 10430
307.2 0.059746 23.964 10428
307.3 0.059966 24.046 10427
307.4 0.060186 24.128 10426
307.5 0.060407 24.21 10424
307.6 0.060629 24.293 10423
307.7 0.060851 24.376 10421
307.8 0.061074 24.459 10420
307.9 0.061298 24.542 10418
308 0.061523 24.625 10417
308.1 0.061748 24.709 10415
308.2 0.061973 24.793 10414
308.3 0.0622 24.877 10413
308.4 0.062427 24.962 10411
308.5 0.062654 25.046 10410
308.6 0.062882 25.131 10408
308.7 0.063111 25.216 10407
308.8 0.063341 25.301 10405
308.9 0.063571 25.387 10404
309 0.063802 25.473 10403
309.1 0.064034 25.558 10401
309.2 0.064266 25.645 10400
309.3 0.064499 25.731 10398
309.4 0.064733 25.818 10397
309.5 0.064967 25.905 10395
309.6 0.065202 25.992 10394
309.7 0.065438 26.079 10392
309.8 0.065674 26.166 10391
309.9 0.065911 26.254 10390
310 0.066149 26.342 10388
310.1 0.066387 26.43 10387
310.2 0.066626 26.519 10385
310.3 0.066866 26.608 10384
310.4 0.067106 26.697 10382
310.5 0.067347 26.786 10381
310.6 0.067589 26.875 10379
310.7 0.067831 26.965 10378
310.8 0.068074 27.055 10377
310.9 0.068318 27.145 10375
311 0.068563 27.235 10374
311.1 0.068808 27.325 10372
311.2 0.069054 27.416 10371
311.3 0.0693 27.507 10369
311.4 0.069548 27.599 10368
311.5 0.069796 27.69 10366
311.6 0.070044 27.782 10365
311.7 0.070294 27.874 10364
311.8 0.070544 27.966 10362
311.9 0.070795 28.058 10361
312 0.071046 28.151 10359
312.1 0.071298 28.244 10358
312.2 0.071551 28.337 10356
312.3 0.071805 28.431 10355
312.4 0.072059 28.524 10353
312.5 0.072314 28.618 10352
312.6 0.07257 28.712 10350
312.7 0.072827 28.807 10349
312.8 0.073084 28.901 10348
312.9 0.073342 28.996 10346
313 0.0736 29.091 10345
313.1 0.07386 29.186 10343
313.2 0.07412 29.282 10342
313.3 0.074381 29.378 10340
313.4 0.074642 29.474 10339
313.5 0.074904 29.57 10337
313.6 0.075167 29.667 10336
313.7 0.075431 29.764 10334
313.8 0.075695 29.861 10333
313.9 0.075961 29.958 10332
314 0.076226 30.055 10330
314.1 0.076493 30.153 10329
314.2 0.07676 30.251 10327
314.3 0.077029 30.35 10326
314.4 0.077297 30.448 10324
314.5 0.077567 30.547 10323
314.6 0.077837 30.646 10321
314.7 0.078108 30.745 10320
314.8 0.07838 30.845 10318
314.9 0.078653 30.944 10317
315 0.078926 31.045 10316
315.1 0.0792 31.145 10314
315.2 0.079475 31.245 10313
315.3 0.07975 31.346 10311
315.4 0.080027 31.447 10310
315.5 0.080304 31.548 10308
315.6 0.080582 31.65 10307
315.7 0.08086 31.752 10305
315.8 0.081139 31.854 10304
315.9 0.08142 31.956 10302
316 0.0817 32.059 10301
316.1 0.081982 32.162 10299
316.2 0.082264 32.265 10298
316.3 0.082548 32.368 10297
316.4 0.082831 32.472 10295
316.5 0.083116 32.575 10294
316.6 0.083402 32.68 10292
316.7 0.083688 32.784 10291
316.8 0.083975 32.889 10289
316.9 0.084263 32.993 10288
317 0.084551 33.099 10286
317.1 0.08484 33.204 10285
317.2 0.08513 33.31 10283
317.3 0.085421 33.416 10282
317.4 0.085713 33.522 10280
317.5 0.086005 33.628 10279
317.6 0.086299 33.735 10278
317.7 0.086593 33.842 10276
317.8 0.086888 33.949 10275
317.9 0.087183 34.057 10273
318 0.08748 34.164 10272
318.1 0.087777 34.272 10270
318.2 0.088075 34.381 10269
318.3 0.088373 34.489 10267
318.4 0.088673 34.598 10266
318.5 0.088973 34.707 10264
318.6 0.089274 34.817 10263
318.7 0.089576 34.926 10261
318.8 0.089879 35.036 10260
318.9 0.090183 35.146 10258
319 0.090487 35.257 10257
319.1 0.090792 35.368 10255
319.2 0.091098 35.478 10254
319.3 0.091405 35.59 10253
319.4 0.091713 35.701 10251
319.5 0.092021 35.813 10250
319.6 0.09233 35.925 10248
319.7 0.09264 36.037 10247
319.8 0.092951 36.15 10245
319.9 0.093263 36.263 10244
320 0.093575 36.376 10242
320.1 0.093889 36.49 10241
320.2 0.094203 36.603 10239
320.3 0.094518 36.717 10238
320.4 0.094834 36.832 10236
320.5 0.09515 36.946 10235
320.6 0.095468 37.061 10233
320.7 0.095786 37.176 10232
320.8 0.096105 37.291 10230
320.9 0.096425 37.407 10229
321 0.096746 37.523 10227
321.1 0.097068 37.639 10226
321.2 0.09739 37.756 10225
321.3 0.097713 37.872 10223
321.4 0.098037 37.989 10222
321.5 0.098362 38.107 10220
321.6 0.098688 38.224 10219
321.7 0.099015 38.342 10217
321.8 0.099342 38.46 10216
321.9 0.099671 38.579 10214
322 0.1 38.697 10213
322.1 0.10033 38.816 10211
322.2 0.10066 38.936 10210
322.3 0.10099 39.055 10208
322.4 0.10133 39.175 10207
322.5 0.10166 39.295 10205
322.6 0.10199 39.416 10204
322.7 0.10233 39.537 10202
322.8 0.10266 39.658 10201
322.9 0.103 39.779 10199
323 0.10334 39.9 10198
323.1 0.10368 40.022 10196
323.2 0.10402 40.144 10195
323.3 0.10436 40.267 10193
323.4 0.1047 40.39 10192
323.5 0.10504 40.513 10190
323.6 0.10538 40.636 10189
323.7 0.10573 40.76 10187
323.8 0.10607 40.884 10186
323.9 0.10642 41.008 10184
324 0.10677 41.132 10183
324.1 0.10711 41.257 10181
324.2 0.10746 41.382 10180
324.3 0.10781 41.507 10179
324.4 0.10816 41.633 10177
324.5 0.10851 41.759 10176
324.6 0.10886 41.885 10174
324.7 0.10922 42.012 10173
324.8 0.10957 42.139 10171
324.9 0.10992 42.266 10170
325 0.11028 42.393 10168
325.1 0.11064 42.521 10167
325.2 0.11099 42.649 10165
325.3 0.11135 42.777 10164
325.4 0.11171 42.906 10162
325.5 0.11207 43.035 10161
325.6 0.11243 43.164 10159
325.7 0.11279 43.294 10158
325.8 0.11316 43.424 10156
325.9 0.11352 43.554 10155
326 0.11388 43.684 10153
326.1 0.11425 43.815 10152
326.2 0.11461 43.946 10150
326.3 0.11498 44.077 10149
326.4 0.11535 44.209 10147
326.5 0.11572 44.341 10146
326.6 0.11609 44.473 10144
326.7 0.11646 44.606 10143
326.8 0.11683 44.739 10141
326.9 0.1172 44.872 10140
327 0.11758 45.005 10138
327.1 0.11795 45.139 10137
327.2 0.11833 45.273 10135
327.3 0.1187 45.408 10134
327.4 0.11908 45.542 10132
327.5 0.11946 45.677 10131
327.6 0.11984 45.813 10129
327.7 0.12022 45.948 10128
327.8 0.1206 46.084 10126
327.9 0.12098 46.221 10125
328 0.12137 46.357 10123
328.1 0.12175 46.494 10122
328.2 0.12214 46.631 10120
328.3 0.12252 46.769 10119
328.4 0.12291 46.907 10117
328.5 0.1233 47.045 10116
328.6 0.12368 47.183 10114
328.7 0.12407 47.322 10113
328.8 0.12446 47.461 10111
328.9 0.12486 47.6 10110
329 0.12525 47.74 10108
329.1 0.12564 47.88 10107
329.2 0.12604 48.021 10105
329.3 0.12643 48.161 10104
329.4 0.12683 48.302 10102
329.5 0.12723 48.444 10101
329.6 0.12762 48.585 10099
329.7 0.12802 48.727 10098
329.8 0.12842 48.87 10096
329.9 0.12882 49.012 10095
330 0.12923 49.155 10093
330.1 0.12963 49.298 10092
330.2 0.13003 49.442 10090
330.3 0.13044 49.586 10089
330.4 0.13085 49.73 10087
330.5 0.13125 49.875 10086
330.6 0.13166 50.019 10084
330.7 0.13207 50.165 10083
330.8 0.13248 50.31 10081
330.9 0.13289 50.456 10079
331 0.1333 50.602 10078
331.1 0.13372 50.749 10076
331.2 0.13413 50.896 10075
331.3 0.13455 51.043 10073
331.4 0.13496 51.19 10072
331.5 0.13538 51.338 10070
331.6 0.1358 51.486 10069
331.7 0.13622 51.635 10067
331.8 0.13664 51.783 10066
331.9 0.13706 51.933 10064
332 0.13748 52.082 10063
332.1 0.1379 52.232 10061
332.2 0.13833 52.382 10060
332.3 0.13875 52.532 10058
332.4 0.13918 52.683 10057
332.5 0.1396 52.834 10055
332.6 0.14003 52.986 10054
332.7 0.14046 53.138 10052
332.8 0.14089 53.29 10051
332.9 0.14132 53.442 10049
333 0.14175 53.595 10048
333.1 0.14219 53.748 10046
333.2 0.14262 53.902 10045
333.3 0.14306 54.056 10043
333.4 0.14349 54.21 10042
333.5 0.14393 54.364 10040
333.6 0.14437 54.519 10039
333.7 0.14481 54.674 10037
333.8 0.14525 54.83 10035
333.9 0.14569 54.986 10034
334 0.14613 55.142 10032
334.1 0.14658 55.299 10031
334.2 0.14702 55.456 10029
334.3 0.14747 55.613 10028
334.4 0.14791 55.77 10026
334.5 0.14836 55.928 10025
334.6 0.14881 56.087 10023
334.7 0.14926 56.245 10022
334.8 0.14971 56.404 10020
334.9 0.15016 56.564 10019
335 0.15062 56.723 10017
335.1 0.15107 56.883 10016
335.2 0.15152 57.044 10014
335.3 0.15198 57.205 10013
335.4 0.15244 57.366 10011
335.5 0.1529 57.527 10010
335.6 0.15336 57.689 10008
335.7 0.15382 57.851 10006
335.8 0.15428 58.013 10005
335.9 0.15474 58.176 10003
336 0.1552 58.34 10002
336.1 0.15567 58.503 10000
336.2 0.15613 58.667 9998.8
336.3 0.1566 58.831 9997.3
336.4 0.15707 58.996 9995.7
336.5 0.15754 59.161 9994.2
336.6 0.15801 59.326 9992.7
336.7 0.15848 59.492 9991.1
336.8 0.15895 59.658 9989.6
336.9 0.15942 59.824 9988.1
337 0.1599 59.991 9986.5
337.1 0.16037 60.158 9985
337.2 0.16085 60.326 9983.5
337.3 0.16133 60.493 9981.9
337.4 0.16181 60.662 9980.4
337.5 0.16229 60.83 9978.9
337.6 0.16277 60.999 9977.3
337.7 0.16325 61.168 9975.8
337.8 0.16373 61.338 9974.2
337.9 0.16422 61.508 9972.7
338 0.1647 61.678 9971.2
338.1 0.16519 61.849 9969.6
338.2 0.16568 62.02 9968.1
338.3 0.16617 62.192 9966.6
338.4 0.16666 62.364 9965
338.5 0.16715 62.536 9963.5
338.6 0.16764 62.708 9961.9
338.7 0.16813 62.881 9960.4
338.8 0.16863 63.055 9958.8
338.9 0.16912 63.228 9957.3
339 0.16962 63.402 9955.8
339.1 0.17012 63.577 9954.2
339.2 0.17062 63.752 9952.7
339.3 0.17112 63.927 9951.1
339.4 0.17162 64.102 9949.6
339.5 0.17212 64.278 9948
339.6 0.17262 64.455 9946.5
339.7 0.17313 64.631 9945
339.8 0.17363 64.808 9943.4
339.9 0.17414 64.986 9941.9
340 0.17465 65.163 9940.3
340.1 0.17516 65.342 9938.8
340.2 0.17567 65.52 9937.2
340.3 0.17618 65.699 9935.7
340.4 0.17669 65.878 9934.1
340.5 0.1772 66.058 9932.6
340.6 0.17772 66.238 9931
340.7 0.17823 66.418 9929.5
340.8 0.17875 66.599 9927.9
340.9 0.17927 66.78 9926.4
341 0.17979 66.962 9924.8
341.1 0.18031 67.144 9923.3
341.2 0.18083 67.326 9921.7
341.3 0.18135 67.509 9920.2
341.4 0.18188 67.692 9918.6
341.5 0.1824 67.876 9917.1
341.6 0.18293 68.059 9915.5
341.7 0.18346 68.244 9914
