"Temperature_(K)" "Pressure_(MPa)" "Vap._Density_(mol/m3)" "Liq._Density_(mol/m3)"
169.9 3.04E-03 2.1587 1.60E+04
170 3.07E-03 2.1763 1.60E+04
170.1 3.09E-03 2.194 1.60E+04
170.2 3.12E-03 2.2119 1.60E+04
170.3 3.15E-03 2.2299 1.60E+04
170.4 3.18E-03 2.248 1.60E+04
170.5 3.20E-03 2.2663 1.60E+04
170.6 3.23E-03 2.2846 1.60E+04
170.7 3.26E-03 2.3031 1.60E+04
170.8 3.29E-03 2.3217 1.60E+04
170.9 3.32E-03 2.3404 1.60E+04
171 3.34E-03 2.3593 1.60E+04
171.1 3.37E-03 2.3783 1.60E+04
171.2 3.40E-03 2.3974 1.60E+04
171.3 3.43E-03 2.4166 1.60E+04
171.4 3.46E-03 2.4359 1.60E+04
171.5 3.49E-03 2.4554 1.60E+04
171.6 3.52E-03 2.475 1.60E+04
171.7 3.55E-03 2.4948 1.60E+04
171.8 3.58E-03 2.5147 1.60E+04
171.9 3.61E-03 2.5347 1.60E+04
172 3.64E-03 2.5548 1.60E+04
172.1 3.67E-03 2.5751 1.60E+04
172.2 3.70E-03 2.5955 1.60E+04
172.3 3.74E-03 2.616 15984
172.4 3.77E-03 2.6367 15981
172.5 3.80E-03 2.6575 15978
172.6 3.83E-03 2.6784 15976
172.7 3.86E-03 2.6995 15973
172.8 3.90E-03 2.7207 15970
172.9 3.93E-03 2.742 15968
173 3.96E-03 2.7635 15965
173.1 4.00E-03 2.7851 15962
173.2 4.03E-03 2.8069 15960
173.3 4.06E-03 2.8288 15957
173.4 4.10E-03 2.8508 15954
173.5 4.13E-03 2.873 15951
173.6 4.17E-03 2.8953 15949
173.7 4.20E-03 2.9178 15946
173.8 4.23E-03 2.9404 15943
173.9 4.27E-03 2.9632 15941
174 4.31E-03 2.9861 15938
174.1 4.34E-03 3.0091 15935
174.2 4.38E-03 3.0323 15933
174.3 4.41E-03 3.0556 15930
174.4 4.45E-03 3.0791 15927
174.5 4.49E-03 3.1028 15925
174.6 4.52E-03 3.1265 15922
174.7 4.56E-03 3.1505 15919
174.8 4.60E-03 3.1746 15916
174.9 4.63E-03 3.1988 15914
175 4.67E-03 3.2232 15911
175.1 4.71E-03 3.2477 15908
175.2 4.75E-03 3.2724 15906
175.3 4.79E-03 3.2973 15903
175.4 4.83E-03 3.3223 15900
175.5 4.87E-03 3.3474 15898
175.6 4.91E-03 3.3727 15895
175.7 4.95E-03 3.3982 15892
175.8 4.99E-03 3.4238 15890
175.9 5.03E-03 3.4496 15887
176 5.07E-03 3.4755 15884
176.1 5.11E-03 3.5016 15881
176.2 5.15E-03 3.5279 15879
176.3 5.19E-03 3.5543 15876
176.4 5.23E-03 3.5809 15873
176.5 5.27E-03 3.6077 15871
176.6 5.32E-03 3.6346 15868
176.7 5.36E-03 3.6616 15865
176.8 5.40E-03 3.6889 15863
176.9 5.44E-03 3.7163 15860
177 5.49E-03 3.7439 15857
177.1 5.53E-03 3.7716 15854
177.2 5.57E-03 3.7995 15852
177.3 5.62E-03 3.8276 15849
177.4 5.66E-03 3.8558 15846
177.5 5.71E-03 3.8843 15844
177.6 5.75E-03 3.9129 15841
177.7 5.80E-03 3.9416 15838
177.8 5.84E-03 3.9705 15836
177.9 5.89E-03 3.9997 15833
178 5.94E-03 4.0289 15830
178.1 5.98E-03 4.0584 15827
178.2 6.03E-03 4.088 15825
178.3 6.08E-03 4.1178 15822
178.4 6.12E-03 4.1478 15819
178.5 6.17E-03 4.178 15817
178.6 6.22E-03 4.2083 15814
178.7 6.27E-03 4.2388 15811
178.8 6.32E-03 4.2695 15809
178.9 6.37E-03 4.3004 15806
179 6.42E-03 4.3315 15803
179.1 6.47E-03 4.3627 15800
179.2 6.52E-03 4.3942 15798
179.3 6.57E-03 4.4258 15795
179.4 6.62E-03 4.4576 15792
179.5 6.67E-03 4.4896 15790
179.6 6.72E-03 4.5218 15787
179.7 6.77E-03 4.5541 15784
179.8 6.82E-03 4.5867 15782
179.9 6.88E-03 4.6194 15779
180 6.93E-03 4.6523 15776
180.1 6.98E-03 4.6855 15773
180.2 7.03E-03 4.7188 15771
180.3 7.09E-03 4.7523 15768
180.4 7.14E-03 4.786 15765
180.5 7.20E-03 4.8199 15763
180.6 7.25E-03 4.854 15760
180.7 7.31E-03 4.8883 15757
180.8 7.36E-03 4.9227 15754
180.9 7.42E-03 4.9574 15752
181 7.47E-03 4.9923 15749
181.1 7.53E-03 5.0274 15746
181.2 7.59E-03 5.0627 15744
181.3 7.64E-03 5.0981 15741
181.4 7.70E-03 5.1338 15738
181.5 7.76E-03 5.1697 15735
181.6 7.82E-03 5.2058 15733
181.7 7.88E-03 5.2421 15730
181.8 7.94E-03 5.2786 15727
181.9 7.99E-03 5.3153 15725
182 8.05E-03 5.3522 15722
182.1 8.11E-03 5.3893 15719
182.2 8.17E-03 5.4266 15716
182.3 8.24E-03 5.4642 15714
182.4 8.30E-03 5.5019 15711
182.5 8.36E-03 5.5399 15708
182.6 8.42E-03 5.5781 15706
182.7 8.48E-03 5.6164 15703
182.8 8.55E-03 5.655 15700
182.9 8.61E-03 5.6939 15697
183 8.67E-03 5.7329 15695
183.1 8.74E-03 5.7721 15692
183.2 8.80E-03 5.8116 15689
183.3 8.86E-03 5.8513 15687
183.4 8.93E-03 5.8912 15684
183.5 8.99E-03 5.9313 15681
183.6 9.06E-03 5.9716 15678
183.7 9.13E-03 6.0122 15676
183.8 9.19E-03 6.053 15673
183.9 9.26E-03 6.094 15670
184 9.33E-03 6.1352 15668
184.1 9.40E-03 6.1767 15665
184.2 9.46E-03 6.2184 15662
184.3 9.53E-03 6.2603 15659
184.4 9.60E-03 6.3024 15657
184.5 9.67E-03 6.3448 15654
184.6 9.74E-03 6.3874 15651
184.7 9.81E-03 6.4303 15649
184.8 9.88E-03 6.4733 15646
184.9 9.95E-03 6.5166 15643
185 1.00E-02 6.5602 15640
185.1 1.01E-02 6.6039 15638
185.2 1.02E-02 6.6479 15635
185.3 1.02E-02 6.6922 15632
185.4 1.03E-02 6.7366 15629
185.5 1.04E-02 6.7814 15627
185.6 1.05E-02 6.8263 15624
185.7 1.05E-02 6.8715 15621
185.8 1.06E-02 6.9169 15619
185.9 1.07E-02 6.9626 15616
186 1.08E-02 7.0085 15613
186.1 1.08E-02 7.0547 15610
186.2 1.09E-02 7.1011 15608
186.3 1.10E-02 7.1478 15605
186.4 1.11E-02 7.1947 15602
186.5 1.12E-02 7.2418 15599
186.6 1.12E-02 7.2892 15597
186.7 1.13E-02 7.3369 15594
186.8 1.14E-02 7.3848 15591
186.9 1.15E-02 7.433 15589
187 1.15E-02 7.4814 15586
187.1 1.16E-02 7.53 15583
187.2 1.17E-02 7.5789 15580
187.3 1.18E-02 7.6281 15578
187.4 1.19E-02 7.6775 15575
187.5 1.20E-02 7.7272 15572
187.6 1.20E-02 7.7772 15569
187.7 1.21E-02 7.8274 15567
187.8 1.22E-02 7.8778 15564
187.9 1.23E-02 7.9286 15561
188 1.24E-02 7.9795 15558
188.1 1.25E-02 8.0308 15556
188.2 1.25E-02 8.0823 15553
188.3 1.26E-02 8.1341 15550
188.4 1.27E-02 8.1861 15548
188.5 1.28E-02 8.2385 15545
188.6 1.29E-02 8.291 15542
188.7 1.30E-02 8.3439 15539
188.8 1.31E-02 8.397 15537
188.9 1.32E-02 8.4504 15534
189 1.33E-02 8.5041 15531
189.1 1.33E-02 8.558 15528
189.2 1.34E-02 8.6122 15526
189.3 1.35E-02 8.6667 15523
189.4 1.36E-02 8.7215 15520
189.5 1.37E-02 8.7765 15517
189.6 1.38E-02 8.8319 15515
189.7 1.39E-02 8.8875 15512
189.8 1.40E-02 8.9433 15509
189.9 1.41E-02 8.9995 15506
190 1.42E-02 9.056 15504
190.1 1.43E-02 9.1127 15501
190.2 1.44E-02 9.1697 15498
190.3 1.45E-02 9.227 15495
190.4 1.46E-02 9.2846 15493
190.5 1.47E-02 9.3425 15490
190.6 1.48E-02 9.4006 15487
190.7 1.49E-02 9.4591 15485
190.8 1.50E-02 9.5178 15482
190.9 1.51E-02 9.5769 15479
191 1.52E-02 9.6362 15476
191.1 1.53E-02 9.6958 15474
191.2 1.54E-02 9.7557 15471
191.3 1.55E-02 9.816 15468
191.4 1.56E-02 9.8765 15465
191.5 1.57E-02 9.9373 15463
191.6 1.58E-02 9.9984 15460
191.7 1.59E-02 10.06 15457
191.8 1.60E-02 10.122 15454
191.9 1.61E-02 10.184 15452
192 1.62E-02 10.246 15449
192.1 1.63E-02 10.308 15446
192.2 1.64E-02 10.371 15443
192.3 1.65E-02 10.435 15441
192.4 1.66E-02 10.498 15438
192.5 1.67E-02 10.562 15435
192.6 1.69E-02 10.626 15432
192.7 1.70E-02 10.691 15430
192.8 1.71E-02 10.755 15427
192.9 1.72E-02 10.821 15424
193 1.73E-02 10.886 15421
193.1 1.74E-02 10.952 15419
193.2 1.75E-02 11.018 15416
193.3 1.76E-02 11.084 15413
193.4 1.77E-02 11.151 15410
193.5 1.79E-02 11.218 15408
193.6 1.80E-02 11.285 15405
193.7 1.81E-02 11.353 15402
193.8 1.82E-02 11.421 15399
193.9 1.83E-02 11.489 15396
194 1.84E-02 11.558 15394
194.1 1.86E-02 11.627 15391
194.2 1.87E-02 11.696 15388
194.3 1.88E-02 11.765 15385
194.4 1.89E-02 11.835 15383
194.5 1.90E-02 11.906 15380
194.6 1.92E-02 11.976 15377
194.7 1.93E-02 12.047 15374
194.8 1.94E-02 12.118 15372
194.9 1.95E-02 12.19 15369
195 1.97E-02 12.262 15366
195.1 1.98E-02 12.334 15363
195.2 1.99E-02 12.407 15361
195.3 2.00E-02 12.48 15358
195.4 2.02E-02 12.553 15355
195.5 2.03E-02 12.627 15352
195.6 2.04E-02 12.701 15350
195.7 2.06E-02 12.775 15347
195.8 2.07E-02 12.85 15344
195.9 2.08E-02 12.925 15341
196 2.09E-02 13 15338
196.1 2.11E-02 13.076 15336
196.2 2.12E-02 13.152 15333
196.3 2.13E-02 13.228 15330
196.4 2.15E-02 13.305 15327
196.5 2.16E-02 13.382 15325
196.6 2.17E-02 13.46 15322
196.7 2.19E-02 13.537 15319
196.8 2.20E-02 13.616 15316
196.9 2.22E-02 13.694 15314
197 2.23E-02 13.773 15311
197.1 2.24E-02 13.852 15308
197.2 2.26E-02 13.932 15305
197.3 2.27E-02 14.012 15302
197.4 2.28E-02 14.092 15300
197.5 2.30E-02 14.173 15297
197.6 2.31E-02 14.254 15294
197.7 2.33E-02 14.335 15291
197.8 2.34E-02 14.417 15289
197.9 2.36E-02 14.499 15286
198 2.37E-02 14.582 15283
198.1 2.39E-02 14.665 15280
198.2 2.40E-02 14.748 15277
198.3 2.41E-02 14.832 15275
198.4 2.43E-02 14.916 15272
198.5 2.44E-02 15 15269
198.6 2.46E-02 15.085 15266
198.7 2.47E-02 15.17 15264
198.8 2.49E-02 15.256 15261
198.9 2.50E-02 15.342 15258
199 2.52E-02 15.428 15255
199.1 2.53E-02 15.515 15252
199.2 2.55E-02 15.602 15250
199.3 2.57E-02 15.69 15247
199.4 2.58E-02 15.777 15244
199.5 2.60E-02 15.866 15241
199.6 2.61E-02 15.954 15239
199.7 2.63E-02 16.043 15236
199.8 2.64E-02 16.133 15233
199.9 2.66E-02 16.223 15230
200 2.68E-02 16.313 15227
200.1 2.69E-02 16.404 15225
200.2 2.71E-02 16.495 15222
200.3 2.72E-02 16.586 15219
200.4 2.74E-02 16.678 15216
200.5 2.76E-02 16.77 15213
200.6 2.77E-02 16.863 15211
200.7 2.79E-02 16.956 15208
200.8 2.81E-02 17.049 15205
200.9 2.82E-02 17.143 15202
201 2.84E-02 17.237 15200
201.1 2.86E-02 17.332 15197
201.2 2.87E-02 17.427 15194
201.3 2.89E-02 17.523 15191
201.4 2.91E-02 17.618 15188
201.5 2.92E-02 17.715 15186
201.6 2.94E-02 17.811 15183
201.7 2.96E-02 17.909 15180
201.8 2.98E-02 18.006 15177
201.9 2.99E-02 18.104 15174
202 3.01E-02 18.203 15172
202.1 3.03E-02 18.301 15169
202.2 3.05E-02 18.401 15166
202.3 3.06E-02 18.5 15163
202.4 3.08E-02 18.6 15160
202.5 0.031004 18.701 15158
202.6 0.031184 18.802 15155
202.7 0.031366 18.903 15152
202.8 0.031548 19.005 15149
202.9 0.031731 19.107 15146
203 0.031916 19.21 15144
203.1 0.0321 19.313 15141
203.2 0.032286 19.417 15138
203.3 0.032473 19.521 15135
203.4 0.03266 19.625 15132
203.5 0.032849 19.73 15130
203.6 0.033038 19.835 15127
203.7 0.033228 19.941 15124
203.8 0.033419 20.047 15121
203.9 0.033611 20.154 15118
204 0.033804 20.261 15116
204.1 0.033998 20.368 15113
204.2 0.034192 20.476 15110
204.3 0.034388 20.585 15107
204.4 0.034584 20.693 15104
204.5 0.034781 20.803 15102
204.6 0.034979 20.913 15099
204.7 0.035178 21.023 15096
204.8 0.035378 21.133 15093
204.9 0.035579 21.245 15090
205 0.035781 21.356 15088
205.1 0.035984 21.468 15085
205.2 0.036187 21.581 15082
205.3 0.036392 21.694 15079
205.4 0.036597 21.807 15076
205.5 0.036804 21.921 15073
205.6 0.037011 22.035 15071
205.7 0.037219 22.15 15068
205.8 0.037429 22.266 15065
205.9 0.037639 22.381 15062
206 0.03785 22.498 15059
206.1 0.038062 22.614 15057
206.2 0.038275 22.732 15054
206.3 0.038489 22.849 15051
206.4 0.038704 22.967 15048
206.5 0.03892 23.086 15045
206.6 0.039136 23.205 15042
206.7 0.039354 23.325 15040
206.8 0.039573 23.445 15037
206.9 0.039793 23.565 15034
207 0.040013 23.686 15031
207.1 0.040235 23.808 15028
207.2 0.040458 23.93 15026
207.3 0.040681 24.053 15023
207.4 0.040906 24.176 15020
207.5 0.041132 24.299 15017
207.6 0.041358 24.423 15014
207.7 0.041586 24.548 15011
207.8 0.041814 24.673 15009
207.9 0.042044 24.798 15006
208 0.042275 24.924 15003
208.1 0.042506 25.05 15000
208.2 0.042739 25.177 14997
208.3 0.042973 25.305 14994
208.4 0.043207 25.433 14992
208.5 0.043443 25.561 14989
208.6 0.04368 25.69 14986
208.7 0.043917 25.82 14983
208.8 0.044156 25.95 14980
208.9 0.044396 26.081 14977
209 0.044637 26.212 14975
209.1 0.044879 26.343 14972
209.2 0.045122 26.475 14969
209.3 0.045366 26.608 14966
209.4 0.045611 26.741 14963
209.5 0.045857 26.875 14960
209.6 0.046104 27.009 14958
209.7 0.046352 27.143 14955
209.8 0.046602 27.279 14952
209.9 0.046852 27.414 14949
210 0.047103 27.551 14946
210.1 0.047356 27.687 14943
210.2 0.047609 27.825 14941
210.3 0.047864 27.963 14938
210.4 0.04812 28.101 14935
210.5 0.048377 28.24 14932
210.6 0.048634 28.379 14929
210.7 0.048893 28.519 14926
210.8 0.049154 28.66 14924
210.9 0.049415 28.801 14921
211 0.049677 28.943 14918
211.1 0.04994 29.085 14915
211.2 0.050205 29.227 14912
211.3 0.050471 29.371 14909
211.4 0.050737 29.514 14907
211.5 0.051005 29.659 14904
211.6 0.051274 29.804 14901
211.7 0.051544 29.949 14898
211.8 0.051815 30.095 14895
211.9 0.052088 30.242 14892
212 0.052361 30.389 14889
212.1 0.052636 30.536 14887
212.2 0.052912 30.685 14884
212.3 0.053189 30.833 14881
212.4 0.053467 30.983 14878
212.5 0.053746 31.133 14875
212.6 0.054026 31.283 14872
212.7 0.054308 31.434 14869
212.8 0.054591 31.586 14867
212.9 0.054875 31.738 14864
213 0.05516 31.891 14861
213.1 0.055446 32.044 14858
213.2 0.055733 32.198 14855
213.3 0.056022 32.352 14852
213.4 0.056312 32.507 14849
213.5 0.056603 32.663 14847
213.6 0.056895 32.819 14844
213.7 0.057188 32.976 14841
213.8 0.057483 33.133 14838
213.9 0.057778 33.291 14835
214 0.058075 33.45 14832
214.1 0.058373 33.609 14829
214.2 0.058673 33.768 14827
214.3 0.058973 33.929 14824
214.4 0.059275 34.09 14821
214.5 0.059578 34.251 14818
214.6 0.059882 34.413 14815
214.7 0.060188 34.576 14812
214.8 0.060495 34.739 14809
214.9 0.060803 34.903 14806
215 0.061112 35.067 14804
215.1 0.061422 35.232 14801
215.2 0.061734 35.398 14798
215.3 0.062047 35.564 14795
215.4 0.062361 35.731 14792
215.5 0.062676 35.899 14789
215.6 0.062993 36.067 14786
215.7 0.063311 36.235 14784
215.8 0.06363 36.405 14781
215.9 0.063951 36.575 14778
216 0.064272 36.745 14775
216.1 0.064595 36.916 14772
216.2 0.06492 37.088 14769
216.3 0.065245 37.261 14766
216.4 0.065572 37.434 14763
216.5 0.0659 37.607 14760
216.6 0.06623 37.781 14758
216.7 0.06656 37.956 14755
216.8 0.066893 38.132 14752
216.9 0.067226 38.308 14749
217 0.067561 38.485 14746
217.1 0.067897 38.662 14743
217.2 0.068234 38.84 14740
217.3 0.068572 39.019 14737
217.4 0.068912 39.198 14735
217.5 0.069254 39.378 14732
217.6 0.069596 39.559 14729
217.7 0.06994 39.74 14726
217.8 0.070286 39.922 14723
217.9 0.070632 40.104 14720
218 0.07098 40.288 14717
218.1 0.071329 40.471 14714
218.2 0.07168 40.656 14711
218.3 0.072032 40.841 14709
218.4 0.072386 41.027 14706
218.5 0.07274 41.213 14703
218.6 0.073096 41.4 14700
218.7 0.073454 41.588 14697
218.8 0.073813 41.776 14694
218.9 0.074173 41.965 14691
219 0.074535 42.155 14688
219.1 0.074898 42.345 14685
219.2 0.075262 42.536 14683
219.3 0.075628 42.728 14680
219.4 0.075995 42.921 14677
219.5 0.076364 43.114 14674
219.6 0.076734 43.307 14671
219.7 0.077105 43.502 14668
219.8 0.077478 43.697 14665
219.9 0.077852 43.893 14662
220 0.078228 44.089 14659
220.1 0.078605 44.286 14656
220.2 0.078983 44.484 14654
220.3 0.079363 44.682 14651
220.4 0.079745 44.881 14648
220.5 0.080127 45.081 14645
220.6 0.080512 45.282 14642
220.7 0.080897 45.483 14639
220.8 0.081284 45.685 14636
220.9 0.081673 45.887 14633
221 0.082063 46.091 14630
221.1 0.082454 46.295 14627
221.2 0.082847 46.499 14624
221.3 0.083242 46.705 14622
221.4 0.083638 46.911 14619
221.5 0.084035 47.118 14616
221.6 0.084434 47.325 14613
221.7 0.084834 47.533 14610
221.8 0.085236 47.742 14607
221.9 0.085639 47.952 14604
222 0.086044 48.162 14601
222.1 0.08645 48.373 14598
222.2 0.086858 48.585 14595
222.3 0.087268 48.797 14592
222.4 0.087678 49.011 14589
222.5 0.088091 49.224 14587
222.6 0.088505 49.439 14584
222.7 0.08892 49.654 14581
222.8 0.089337 49.87 14578
222.9 0.089755 50.087 14575
223 0.090175 50.305 14572
223.1 0.090597 50.523 14569
223.2 0.09102 50.742 14566
223.3 0.091444 50.962 14563
223.4 0.09187 51.182 14560
223.5 0.092298 51.403 14557
223.6 0.092727 51.625 14554
223.7 0.093158 51.848 14551
223.8 0.09359 52.071 14548
223.9 0.094024 52.295 14546
224 0.09446 52.52 14543
224.1 0.094897 52.746 14540
224.2 0.095335 52.972 14537
224.3 0.095776 53.199 14534
224.4 0.096217 53.427 14531
224.5 0.096661 53.656 14528
224.6 0.097106 53.885 14525
224.7 0.097552 54.115 14522
224.8 0.098 54.346 14519
224.9 0.09845 54.578 14516
225 0.098902 54.81 14513
225.1 0.099355 55.043 14510
225.2 0.099809 55.277 14507
225.3 0.10027 55.512 14504
225.4 0.10072 55.747 14502
225.5 0.10118 55.984 14499
225.6 0.10164 56.221 14496
225.7 0.10211 56.458 14493
225.8 0.10257 56.697 14490
225.9 0.10304 56.936 14487
226 0.1035 57.176 14484
226.1 0.10397 57.417 14481
226.2 0.10445 57.659 14478
226.3 0.10492 57.901 14475
226.4 0.10539 58.144 14472
226.5 0.10587 58.389 14469
226.6 0.10635 58.633 14466
226.7 0.10683 58.879 14463
226.8 0.10731 59.125 14460
226.9 0.10779 59.372 14457
227 0.10827 59.62 14454
227.1 0.10876 59.869 14451
227.2 0.10925 60.119 14448
227.3 0.10974 60.369 14445
227.4 0.11023 60.62 14442
227.5 0.11072 60.872 14440
227.6 0.11122 61.125 14437
227.7 0.11171 61.379 14434
227.8 0.11221 61.633 14431
227.9 0.11271 61.888 14428
228 0.11321 62.144 14425
228.1 0.11371 62.401 14422
228.2 0.11422 62.659 14419
228.3 0.11473 62.917 14416
228.4 0.11523 63.176 14413
228.5 0.11574 63.437 14410
228.6 0.11626 63.697 14407
228.7 0.11677 63.959 14404
228.8 0.11729 64.222 14401
228.9 0.1178 64.485 14398
229 0.11832 64.749 14395
229.1 0.11884 65.014 14392
229.2 0.11937 65.28 14389
229.3 0.11989 65.547 14386
229.4 0.12042 65.815 14383
229.5 0.12094 66.083 14380
229.6 0.12147 66.352 14377
229.7 0.12201 66.622 14374
229.8 0.12254 66.893 14371
229.9 0.12307 67.165 14368
230 0.12361 67.438 14365
230.1 0.12415 67.711 14362
230.2 0.12469 67.986 14359
230.3 0.12523 68.261 14356
230.4 0.12578 68.537 14353
230.5 0.12632 68.814 14350
230.6 0.12687 69.092 14347
230.7 0.12742 69.37 14344
230.8 0.12797 69.65 14341
230.9 0.12852 69.93 14338
231 0.12908 70.211 14335
231.1 0.12964 70.493 14332
231.2 0.1302 70.776 14329
231.3 0.13076 71.06 14326
231.4 0.13132 71.345 14324
231.5 0.13188 71.63 14321
231.6 0.13245 71.917 14318
231.7 0.13302 72.204 14315
231.8 0.13359 72.493 14312
231.9 0.13416 72.782 14309
232 0.13474 73.072 14306
232.1 0.13531 73.363 14303
232.2 0.13589 73.654 14300
232.3 0.13647 73.947 14297
232.4 0.13705 74.24 14294
232.5 0.13763 74.535 14291
232.6 0.13822 74.83 14288
232.7 0.13881 75.127 14285
232.8 0.1394 75.424 14282
232.9 0.13999 75.722 14279
233 0.14058 76.021 14276
233.1 0.14118 76.32 14273
233.2 0.14177 76.621 14270
233.3 0.14237 76.923 14267
233.4 0.14297 77.225 14264
233.5 0.14358 77.529 14260
233.6 0.14418 77.833 14257
233.7 0.14479 78.139 14254
233.8 0.1454 78.445 14251
233.9 0.14601 78.752 14248
234 0.14662 79.06 14245
234.1 0.14723 79.369 14242
234.2 0.14785 79.679 14239
234.3 0.14847 79.99 14236
234.4 0.14909 80.302 14233
234.5 0.14971 80.615 14230
234.6 0.15034 80.928 14227
234.7 0.15096 81.243 14224
234.8 0.15159 81.558 14221
234.9 0.15222 81.875 14218
235 0.15286 82.192 14215
235.1 0.15349 82.511 14212
235.2 0.15413 82.83 14209
235.3 0.15477 83.15 14206
235.4 0.15541 83.471 14203
235.5 0.15605 83.794 14200
235.6 0.1567 84.117 14197
235.7 0.15734 84.441 14194
235.8 0.15799 84.766 14191
235.9 0.15864 85.092 14188
236 0.1593 85.419 14185
236.1 0.15995 85.747 14182
236.2 0.16061 86.076 14179
236.3 0.16127 86.405 14176
236.4 0.16193 86.736 14173
236.5 0.16259 87.068 14170
236.6 0.16326 87.401 14167
236.7 0.16393 87.734 14164
236.8 0.1646 88.069 14161
236.9 0.16527 88.405 14158
237 0.16594 88.742 14155
237.1 0.16662 89.079 14152
237.2 0.1673 89.418 14149
237.3 0.16798 89.757 14145
237.4 0.16866 90.098 14142
237.5 0.16934 90.44 14139
237.6 0.17003 90.782 14136
237.7 0.17072 91.126 14133
237.8 0.17141 91.471 14130
237.9 0.1721 91.816 14127
238 0.1728 92.163 14124
238.1 0.1735 92.51 14121
238.2 0.1742 92.859 14118
238.3 0.1749 93.209 14115
238.4 0.1756 93.559 14112
238.5 0.17631 93.911 14109
238.6 0.17702 94.263 14106
238.7 0.17773 94.617 14103
238.8 0.17844 94.972 14100
238.9 0.17915 95.327 14097
239 0.17987 95.684 14094
239.1 0.18059 96.042 14091
239.2 0.18131 96.401 14087
239.3 0.18204 96.76 14084
239.4 0.18276 97.121 14081
239.5 0.18349 97.483 14078
239.6 0.18422 97.846 14075
239.7 0.18495 98.21 14072
239.8 0.18569 98.575 14069
239.9 0.18642 98.941 14066
240 0.18716 99.308 14063
240.1 0.1879 99.676 14060
240.2 0.18865 100.05 14057
240.3 0.18939 100.42 14054
240.4 0.19014 100.79 14051
240.5 0.19089 101.16 14048
240.6 0.19165 101.53 14044
240.7 0.1924 101.91 14041
240.8 0.19316 102.28 14038
240.9 0.19392 102.66 14035
241 0.19468 103.04 14032
241.1 0.19544 103.41 14029
241.2 0.19621 103.79 14026
241.3 0.19698 104.18 14023
241.4 0.19775 104.56 14020
241.5 0.19852 104.94 14017
241.6 0.1993 105.32 14014
241.7 0.20008 105.71 14011
241.8 0.20086 106.1 14007
241.9 0.20164 106.48 14004
242 0.20242 106.87 14001
242.1 0.20321 107.26 13998
242.2 0.204 107.65 13995
242.3 0.20479 108.04 13992
242.4 0.20559 108.44 13989
242.5 0.20638 108.83 13986
242.6 0.20718 109.22 13983
242.7 0.20798 109.62 13980
242.8 0.20879 110.02 13977
242.9 0.20959 110.42 13973
243 0.2104 110.81 13970
243.1 0.21121 111.21 13967
243.2 0.21203 111.62 13964
243.3 0.21284 112.02 13961
243.4 0.21366 112.42 13958
243.5 0.21448 112.83 13955
243.6 0.2153 113.23 13952
243.7 0.21613 113.64 13949
243.8 0.21696 114.05 13946
243.9 0.21779 114.46 13942
244 0.21862 114.87 13939
244.1 0.21945 115.28 13936
244.2 0.22029 115.69 13933
244.3 0.22113 116.11 13930
244.4 0.22197 116.52 13927
244.5 0.22282 116.94 13924
244.6 0.22366 117.36 13921
244.7 0.22451 117.77 13917
244.8 0.22537 118.19 13914
244.9 0.22622 118.61 13911
245 0.22708 119.04 13908
245.1 0.22794 119.46 13905
245.2 0.2288 119.88 13902
245.3 0.22966 120.31 13899
245.4 0.23053 120.73 13896
245.5 0.2314 121.16 13893
245.6 0.23227 121.59 13889
245.7 0.23314 122.02 13886
245.8 0.23402 122.45 13883
245.9 0.2349 122.88 13880
246 0.23578 123.32 13877
246.1 0.23667 123.75 13874
246.2 0.23755 124.19 13871
246.3 0.23844 124.63 13867
246.4 0.23933 125.06 13864
246.5 0.24023 125.5 13861
246.6 0.24112 125.94 13858
246.7 0.24202 126.39 13855
246.8 0.24293 126.83 13852
246.9 0.24383 127.27 13849
247 0.24474 127.72 13845
247.1 0.24565 128.16 13842
247.2 0.24656 128.61 13839
247.3 0.24747 129.06 13836
247.4 0.24839 129.51 13833
247.5 0.24931 129.96 13830
247.6 0.25023 130.41 13827
247.7 0.25116 130.87 13823
247.8 0.25209 131.32 13820
247.9 0.25302 131.78 13817
248 0.25395 132.24 13814
248.1 0.25488 132.7 13811
248.2 0.25582 133.16 13808
248.3 0.25676 133.62 13804
248.4 0.25771 134.08 13801
248.5 0.25865 134.54 13798
248.6 0.2596 135.01 13795
248.7 0.26055 135.47 13792
248.8 0.26151 135.94 13789
248.9 0.26246 136.41 13786
249 0.26342 136.88 13782
249.1 0.26438 137.35 13779
249.2 0.26535 137.82 13776
249.3 0.26631 138.3 13773
249.4 0.26728 138.77 13770
249.5 0.26826 139.25 13767
249.6 0.26923 139.72 13763
249.7 0.27021 140.2 13760
249.8 0.27119 140.68 13757
249.9 0.27217 141.16 13754
250 0.27316 141.64 13751
250.1 0.27415 142.13 13747
250.2 0.27514 142.61 13744
250.3 0.27613 143.1 13741
250.4 0.27713 143.59 13738
250.5 0.27813 144.07 13735
250.6 0.27913 144.56 13732
250.7 0.28014 145.06 13728
250.8 0.28114 145.55 13725
250.9 0.28215 146.04 13722
251 0.28317 146.54 13719
251.1 0.28418 147.03 13716
251.2 0.2852 147.53 13712
251.3 0.28622 148.03 13709
251.4 0.28725 148.53 13706
251.5 0.28827 149.03 13703
251.6 0.2893 149.53 13700
251.7 0.29034 150.04 13696
251.8 0.29137 150.54 13693
251.9 0.29241 151.05 13690
252 0.29345 151.56 13687
252.1 0.29449 152.07 13684
