"Temperature_(K)" "Pressure_(MPa)" "Vap._Density_(mol/m3)" "Liq._Density_(mol/m3)"
286.5 0.0072194 3.0448 11340
286.6 0.0072562 3.0593 11339
286.7 0.0072931 3.0739 11338
286.8 0.0073302 3.0885 11336
286.9 0.0073675 3.1032 11335
287 0.0074049 3.1179 11334
287.1 0.0074424 3.1327 11332
287.2 0.0074802 3.1475 11331
287.3 0.007518 3.1624 11330
287.4 0.0075561 3.1774 11328
287.5 0.0075943 3.1924 11327
287.6 0.0076326 3.2074 11326
287.7 0.0076712 3.2226 11324
287.8 0.0077098 3.2378 11323
287.9 0.0077487 3.253 11322
288 0.0077877 3.2683 11320
288.1 0.0078269 3.2837 11319
288.2 0.0078662 3.2991 11317
288.3 0.0079057 3.3146 11316
288.4 0.0079454 3.3301 11315
288.5 0.0079852 3.3457 11313
288.6 0.0080252 3.3614 11312
288.7 0.0080654 3.3771 11311
288.8 0.0081057 3.3929 11309
288.9 0.0081462 3.4087 11308
289 0.0081869 3.4246 11307
289.1 0.0082277 3.4406 11305
289.2 0.0082687 3.4566 11304
289.3 0.0083099 3.4727 11303
289.4 0.0083513 3.4888 11301
289.5 0.0083928 3.505 11300
289.6 0.0084345 3.5213 11299
289.7 0.0084763 3.5376 11297
289.8 0.0085184 3.554 11296
289.9 0.0085606 3.5705 11295
290 0.008603 3.587 11293
290.1 0.0086455 3.6036 11292
290.2 0.0086882 3.6202 11291
290.3 0.0087311 3.6369 11289
290.4 0.0087742 3.6537 11288
290.5 0.0088175 3.6705 11287
290.6 0.0088609 3.6874 11285
290.7 0.0089045 3.7043 11284
290.8 0.0089483 3.7214 11283
290.9 0.0089923 3.7384 11281
291 0.0090364 3.7556 11280
291.1 0.0090808 3.7728 11279
291.2 0.0091253 3.7901 11277
291.3 0.00917 3.8074 11276
291.4 0.0092149 3.8248 11275
291.5 0.0092599 3.8423 11273
291.6 0.0093051 3.8598 11272
291.7 0.0093506 3.8774 11271
291.8 0.0093962 3.895 11269
291.9 0.009442 3.9128 11268
292 0.0094879 3.9306 11267
292.1 0.0095341 3.9484 11265
292.2 0.0095804 3.9663 11264
292.3 0.009627 3.9843 11262
292.4 0.0096737 4.0024 11261
292.5 0.0097206 4.0205 11260
292.6 0.0097677 4.0387 11258
292.7 0.009815 4.0569 11257
292.8 0.0098625 4.0753 11256
292.9 0.0099101 4.0937 11254
293 0.009958 4.1121 11253
293.1 0.010006 4.1306 11252
293.2 0.010054 4.1492 11250
293.3 0.010103 4.1679 11249
293.4 0.010151 4.1866 11248
293.5 0.0102 4.2054 11246
293.6 0.010249 4.2243 11245
293.7 0.010298 4.2432 11244
293.8 0.010348 4.2622 11242
293.9 0.010397 4.2813 11241
294 0.010447 4.3004 11240
294.1 0.010497 4.3196 11238
294.2 0.010547 4.3389 11237
294.3 0.010598 4.3583 11236
294.4 0.010648 4.3777 11234
294.5 0.010699 4.3972 11233
294.6 0.01075 4.4167 11232
294.7 0.010801 4.4364 11230
294.8 0.010853 4.4561 11229
294.9 0.010904 4.4758 11228
295 0.010956 4.4957 11226
295.1 0.011008 4.5156 11225
295.2 0.01106 4.5356 11224
295.3 0.011113 4.5556 11222
295.4 0.011165 4.5758 11221
295.5 0.011218 4.596 11219
295.6 0.011271 4.6162 11218
295.7 0.011324 4.6366 11217
295.8 0.011378 4.657 11215
295.9 0.011431 4.6775 11214
296 0.011485 4.6981 11213
296.1 0.011539 4.7187 11211
296.2 0.011594 4.7394 11210
296.3 0.011648 4.7602 11209
296.4 0.011703 4.7811 11207
296.5 0.011758 4.802 11206
296.6 0.011813 4.823 11205
296.7 0.011868 4.8441 11203
296.8 0.011924 4.8652 11202
296.9 0.01198 4.8865 11201
297 0.012036 4.9078 11199
297.1 0.012092 4.9291 11198
297.2 0.012148 4.9506 11197
297.3 0.012205 4.9721 11195
297.4 0.012262 4.9937 11194
297.5 0.012319 5.0154 11193
297.6 0.012376 5.0372 11191
297.7 0.012434 5.059 11190
297.8 0.012491 5.0809 11189
297.9 0.012549 5.1029 11187
298 0.012607 5.125 11186
298.1 0.012666 5.1471 11184
298.2 0.012724 5.1693 11183
298.3 0.012783 5.1916 11182
298.4 0.012842 5.214 11180
298.5 0.012902 5.2365 11179
298.6 0.012961 5.259 11178
298.7 0.013021 5.2816 11176
298.8 0.013081 5.3043 11175
298.9 0.013141 5.3271 11174
299 0.013201 5.3499 11172
299.1 0.013262 5.3728 11171
299.2 0.013323 5.3958 11170
299.3 0.013384 5.4189 11168
299.4 0.013445 5.4421 11167
299.5 0.013507 5.4653 11166
299.6 0.013569 5.4886 11164
299.7 0.013631 5.512 11163
299.8 0.013693 5.5355 11162
299.9 0.013756 5.5591 11160
300 0.013818 5.5827 11159
300.1 0.013881 5.6065 11157
300.2 0.013945 5.6303 11156
300.3 0.014008 5.6542 11155
300.4 0.014072 5.6781 11153
300.5 0.014136 5.7022 11152
300.6 0.0142 5.7263 11151
300.7 0.014264 5.7505 11149
300.8 0.014329 5.7748 11148
300.9 0.014394 5.7992 11147
301 0.014459 5.8237 11145
301.1 0.014524 5.8482 11144
301.2 0.01459 5.8729 11143
301.3 0.014656 5.8976 11141
301.4 0.014722 5.9224 11140
301.5 0.014788 5.9473 11139
301.6 0.014855 5.9722 11137
301.7 0.014921 5.9973 11136
301.8 0.014989 6.0224 11135
301.9 0.015056 6.0476 11133
302 0.015123 6.0729 11132
302.1 0.015191 6.0983 11130
302.2 0.015259 6.1238 11129
302.3 0.015328 6.1494 11128
302.4 0.015396 6.175 11126
302.5 0.015465 6.2008 11125
302.6 0.015534 6.2266 11124
302.7 0.015604 6.2525 11122
302.8 0.015673 6.2785 11121
302.9 0.015743 6.3046 11120
303 0.015813 6.3307 11118
303.1 0.015883 6.357 11117
303.2 0.015954 6.3833 11116
303.3 0.016025 6.4097 11114
303.4 0.016096 6.4363 11113
303.5 0.016167 6.4629 11111
303.6 0.016239 6.4896 11110
303.7 0.016311 6.5163 11109
303.8 0.016383 6.5432 11107
303.9 0.016456 6.5702 11106
304 0.016528 6.5972 11105
304.1 0.016601 6.6244 11103
304.2 0.016674 6.6516 11102
304.3 0.016748 6.6789 11101
304.4 0.016822 6.7063 11099
304.5 0.016896 6.7338 11098
304.6 0.01697 6.7614 11097
304.7 0.017044 6.7891 11095
304.8 0.017119 6.8169 11094
304.9 0.017194 6.8447 11093
305 0.01727 6.8727 11091
305.1 0.017345 6.9007 11090
305.2 0.017421 6.9289 11088
305.3 0.017497 6.9571 11087
305.4 0.017574 6.9854 11086
305.5 0.017651 7.0138 11084
305.6 0.017728 7.0423 11083
305.7 0.017805 7.0709 11082
305.8 0.017882 7.0996 11080
305.9 0.01796 7.1284 11079
306 0.018038 7.1573 11078
306.1 0.018117 7.1863 11076
306.2 0.018195 7.2153 11075
306.3 0.018274 7.2445 11074
306.4 0.018353 7.2738 11072
306.5 0.018433 7.3031 11071
306.6 0.018513 7.3326 11069
306.7 0.018593 7.3621 11068
306.8 0.018673 7.3917 11067
306.9 0.018754 7.4215 11065
307 0.018835 7.4513 11064
307.1 0.018916 7.4812 11063
307.2 0.018997 7.5112 11061
307.3 0.019079 7.5414 11060
307.4 0.019161 7.5716 11059
307.5 0.019243 7.6019 11057
307.6 0.019326 7.6323 11056
307.7 0.019409 7.6628 11055
307.8 0.019492 7.6934 11053
307.9 0.019576 7.7241 11052
308 0.019659 7.7549 11050
308.1 0.019744 7.7858 11049
308.2 0.019828 7.8168 11048
308.3 0.019913 7.8479 11046
308.4 0.019998 7.8791 11045
308.5 0.020083 7.9104 11044
308.6 0.020168 7.9418 11042
308.7 0.020254 7.9732 11041
308.8 0.02034 8.0048 11040
308.9 0.020427 8.0365 11038
309 0.020514 8.0683 11037
309.1 0.020601 8.1002 11035
309.2 0.020688 8.1322 11034
309.3 0.020776 8.1643 11033
309.4 0.020864 8.1965 11031
309.5 0.020952 8.2288 11030
309.6 0.02104 8.2612 11029
309.7 0.021129 8.2937 11027
309.8 0.021218 8.3263 11026
309.9 0.021308 8.359 11025
310 0.021398 8.3918 11023
310.1 0.021488 8.4247 11022
310.2 0.021578 8.4577 11021
310.3 0.021669 8.4908 11019
310.4 0.02176 8.524 11018
310.5 0.021851 8.5574 11016
310.6 0.021943 8.5908 11015
310.7 0.022035 8.6243 11014
310.8 0.022127 8.658 11012
310.9 0.02222 8.6917 11011
311 0.022313 8.7255 11010
311.1 0.022406 8.7595 11008
311.2 0.022499 8.7936 11007
311.3 0.022593 8.8277 11006
311.4 0.022687 8.862 11004
311.5 0.022782 8.8964 11003
311.6 0.022877 8.9308 11001
311.7 0.022972 8.9654 11000
311.8 0.023067 9.0001 10999
311.9 0.023163 9.0349 10997
312 0.023259 9.0698 10996
312.1 0.023356 9.1048 10995
312.2 0.023452 9.14 10993
312.3 0.02355 9.1752 10992
312.4 0.023647 9.2105 10991
312.5 0.023745 9.246 10989
312.6 0.023843 9.2815 10988
312.7 0.023941 9.3172 10986
312.8 0.02404 9.353 10985
312.9 0.024139 9.3889 10984
313 0.024238 9.4249 10982
313.1 0.024338 9.461 10981
313.2 0.024438 9.4972 10980
313.3 0.024538 9.5335 10978
313.4 0.024639 9.5699 10977
313.5 0.02474 9.6065 10976
313.6 0.024842 9.6431 10974
313.7 0.024943 9.6799 10973
313.8 0.025045 9.7168 10971
313.9 0.025148 9.7538 10970
314 0.025251 9.7909 10969
314.1 0.025354 9.8281 10967
314.2 0.025457 9.8654 10966
314.3 0.025561 9.9029 10965
314.4 0.025665 9.9404 10963
314.5 0.025769 9.9781 10962
314.6 0.025874 10.016 10960
314.7 0.025979 10.054 10959
314.8 0.026085 10.092 10958
314.9 0.026191 10.13 10956
315 0.026297 10.168 10955
315.1 0.026404 10.206 10954
315.2 0.02651 10.245 10952
315.3 0.026618 10.284 10951
315.4 0.026725 10.322 10950
315.5 0.026833 10.361 10948
315.6 0.026941 10.4 10947
315.7 0.02705 10.439 10945
315.8 0.027159 10.478 10944
315.9 0.027269 10.517 10943
316 0.027378 10.557 10941
316.1 0.027488 10.596 10940
316.2 0.027599 10.636 10939
316.3 0.02771 10.676 10937
316.4 0.027821 10.716 10936
316.5 0.027932 10.756 10934
316.6 0.028044 10.796 10933
316.7 0.028156 10.836 10932
316.8 0.028269 10.876 10930
316.9 0.028382 10.917 10929
317 0.028495 10.957 10928
317.1 0.028609 10.998 10926
317.2 0.028723 11.039 10925
317.3 0.028837 11.08 10923
317.4 0.028952 11.121 10922
317.5 0.029067 11.162 10921
317.6 0.029183 11.203 10919
317.7 0.029299 11.245 10918
317.8 0.029415 11.286 10917
317.9 0.029532 11.328 10915
318 0.029649 11.37 10914
318.1 0.029766 11.412 10912
318.2 0.029884 11.454 10911
318.3 0.030002 11.496 10910
318.4 0.030121 11.538 10908
318.5 0.03024 11.58 10907
318.6 0.030359 11.623 10906
318.7 0.030479 11.666 10904
318.8 0.030599 11.708 10903
318.9 0.030719 11.751 10902
319 0.03084 11.794 10900
319.1 0.030961 11.837 10899
319.2 0.031083 11.881 10897
319.3 0.031205 11.924 10896
319.4 0.031327 11.968 10895
319.5 0.03145 12.011 10893
319.6 0.031573 12.055 10892
319.7 0.031697 12.099 10891
319.8 0.031821 12.143 10889
319.9 0.031945 12.187 10888
320 0.03207 12.231 10886
320.1 0.032195 12.276 10885
320.2 0.03232 12.32 10884
320.3 0.032446 12.365 10882
320.4 0.032572 12.41 10881
320.5 0.032699 12.455 10880
320.6 0.032826 12.5 10878
320.7 0.032954 12.545 10877
320.8 0.033082 12.59 10875
320.9 0.03321 12.636 10874
321 0.033339 12.681 10873
321.1 0.033468 12.727 10871
321.2 0.033597 12.773 10870
321.3 0.033727 12.819 10868
321.4 0.033857 12.865 10867
321.5 0.033988 12.911 10866
321.6 0.034119 12.957 10864
321.7 0.034251 13.004 10863
321.8 0.034383 13.051 10862
321.9 0.034515 13.097 10860
322 0.034648 13.144 10859
322.1 0.034781 13.191 10857
322.2 0.034914 13.238 10856
322.3 0.035048 13.286 10855
322.4 0.035183 13.333 10853
322.5 0.035318 13.381 10852
322.6 0.035453 13.428 10851
322.7 0.035588 13.476 10849
322.8 0.035724 13.524 10848
322.9 0.035861 13.572 10846
323 0.035998 13.62 10845
323.1 0.036135 13.669 10844
323.2 0.036273 13.717 10842
323.3 0.036411 13.766 10841
323.4 0.03655 13.815 10840
323.5 0.036689 13.863 10838
323.6 0.036828 13.912 10837
323.7 0.036968 13.962 10835
323.8 0.037108 14.011 10834
323.9 0.037249 14.06 10833
324 0.03739 14.11 10831
324.1 0.037532 14.16 10830
324.2 0.037674 14.21 10828
324.3 0.037816 14.26 10827
324.4 0.037959 14.31 10826
324.5 0.038102 14.36 10824
324.6 0.038246 14.41 10823
324.7 0.03839 14.461 10822
324.8 0.038535 14.512 10820
324.9 0.03868 14.562 10819
325 0.038825 14.613 10817
325.1 0.038971 14.665 10816
325.2 0.039118 14.716 10815
325.3 0.039264 14.767 10813
325.4 0.039412 14.819 10812
325.5 0.039559 14.87 10810
325.6 0.039707 14.922 10809
325.7 0.039856 14.974 10808
325.8 0.040005 15.026 10806
325.9 0.040155 15.079 10805
326 0.040304 15.131 10804
326.1 0.040455 15.183 10802
326.2 0.040606 15.236 10801
326.3 0.040757 15.289 10799
326.4 0.040909 15.342 10798
326.5 0.041061 15.395 10797
326.6 0.041213 15.448 10795
326.7 0.041367 15.502 10794
326.8 0.04152 15.555 10792
326.9 0.041674 15.609 10791
327 0.041829 15.663 10790
327.1 0.041983 15.717 10788
327.2 0.042139 15.771 10787
327.3 0.042295 15.825 10786
327.4 0.042451 15.88 10784
327.5 0.042608 15.934 10783
327.6 0.042765 15.989 10781
327.7 0.042923 16.044 10780
327.8 0.043081 16.099 10779
327.9 0.043239 16.154 10777
328 0.043399 16.209 10776
328.1 0.043558 16.265 10774
328.2 0.043718 16.32 10773
328.3 0.043879 16.376 10772
328.4 0.04404 16.432 10770
328.5 0.044201 16.488 10769
328.6 0.044363 16.544 10767
328.7 0.044525 16.601 10766
328.8 0.044688 16.657 10765
328.9 0.044852 16.714 10763
329 0.045015 16.771 10762
329.1 0.04518 16.828 10761
329.2 0.045345 16.885 10759
329.3 0.04551 16.942 10758
329.4 0.045676 16.999 10756
329.5 0.045842 17.057 10755
329.6 0.046009 17.115 10754
329.7 0.046176 17.173 10752
329.8 0.046343 17.231 10751
329.9 0.046512 17.289 10749
330 0.04668 17.347 10748
330.1 0.046849 17.406 10747
330.2 0.047019 17.464 10745
330.3 0.047189 17.523 10744
330.4 0.04736 17.582 10742
330.5 0.047531 17.641 10741
330.6 0.047703 17.7 10740
330.7 0.047875 17.76 10738
330.8 0.048047 17.82 10737
330.9 0.04822 17.879 10735
331 0.048394 17.939 10734
331.1 0.048568 17.999 10733
331.2 0.048743 18.059 10731
331.3 0.048918 18.12 10730
331.4 0.049093 18.18 10729
331.5 0.049269 18.241 10727
331.6 0.049446 18.302 10726
331.7 0.049623 18.363 10724
331.8 0.049801 18.424 10723
331.9 0.049979 18.485 10722
332 0.050157 18.547 10720
332.1 0.050337 18.609 10719
332.2 0.050516 18.67 10717
332.3 0.050696 18.732 10716
332.4 0.050877 18.795 10715
332.5 0.051058 18.857 10713
332.6 0.05124 18.919 10712
332.7 0.051422 18.982 10710
332.8 0.051605 19.045 10709
332.9 0.051788 19.108 10708
333 0.051972 19.171 10706
333.1 0.052156 19.234 10705
333.2 0.052341 19.297 10703
333.3 0.052526 19.361 10702
333.4 0.052712 19.425 10701
333.5 0.052899 19.489 10699
333.6 0.053086 19.553 10698
333.7 0.053273 19.617 10696
333.8 0.053461 19.682 10695
333.9 0.05365 19.746 10694
334 0.053839 19.811 10692
334.1 0.054028 19.876 10691
334.2 0.054218 19.941 10689
334.3 0.054409 20.006 10688
334.4 0.0546 20.072 10687
334.5 0.054792 20.137 10685
334.6 0.054984 20.203 10684
334.7 0.055177 20.269 10682
334.8 0.05537 20.335 10681
334.9 0.055564 20.401 10680
335 0.055758 20.468 10678
335.1 0.055953 20.534 10677
335.2 0.056149 20.601 10675
335.3 0.056345 20.668 10674
335.4 0.056541 20.735 10673
335.5 0.056738 20.802 10671
335.6 0.056936 20.87 10670
335.7 0.057134 20.938 10668
335.8 0.057333 21.005 10667
335.9 0.057532 21.073 10666
336 0.057732 21.141 10664
336.1 0.057932 21.21 10663
336.2 0.058133 21.278 10661
336.3 0.058335 21.347 10660
336.4 0.058537 21.416 10659
336.5 0.058739 21.485 10657
336.6 0.058942 21.554 10656
336.7 0.059146 21.623 10654
336.8 0.05935 21.693 10653
336.9 0.059555 21.763 10652
337 0.059761 21.832 10650
337.1 0.059967 21.902 10649
337.2 0.060173 21.973 10647
337.3 0.06038 22.043 10646
337.4 0.060588 22.114 10645
337.5 0.060796 22.184 10643
337.6 0.061005 22.255 10642
337.7 0.061214 22.326 10640
337.8 0.061424 22.398 10639
337.9 0.061635 22.469 10637
338 0.061846 22.541 10636
338.1 0.062057 22.613 10635
338.2 0.06227 22.685 10633
338.3 0.062483 22.757 10632
338.4 0.062696 22.829 10630
338.5 0.06291 22.902 10629
338.6 0.063124 22.975 10628
338.7 0.06334 23.047 10626
338.8 0.063555 23.121 10625
338.9 0.063771 23.194 10623
339 0.063988 23.267 10622
339.1 0.064206 23.341 10621
339.2 0.064424 23.415 10619
339.3 0.064642 23.489 10618
339.4 0.064862 23.563 10616
339.5 0.065081 23.637 10615
339.6 0.065302 23.712 10614
339.7 0.065523 23.786 10612
339.8 0.065744 23.861 10611
339.9 0.065967 23.936 10609
340 0.066189 24.012 10608
340.1 0.066413 24.087 10606
340.2 0.066637 24.163 10605
340.3 0.066861 24.239 10604
340.4 0.067086 24.315 10602
340.5 0.067312 24.391 10601
340.6 0.067538 24.467 10599
340.7 0.067765 24.544 10598
340.8 0.067993 24.621 10597
340.9 0.068221 24.698 10595
341 0.06845 24.775 10594
341.1 0.068679 24.852 10592
341.2 0.068909 24.93 10591
341.3 0.06914 25.007 10590
341.4 0.069371 25.085 10588
341.5 0.069603 25.163 10587
341.6 0.069835 25.242 10585
341.7 0.070068 25.32 10584
341.8 0.070302 25.399 10582
341.9 0.070536 25.477 10581
342 0.070771 25.556 10580
342.1 0.071007 25.636 10578
342.2 0.071243 25.715 10577
342.3 0.07148 25.795 10575
342.4 0.071717 25.875 10574
342.5 0.071955 25.955 10573
342.6 0.072194 26.035 10571
342.7 0.072433 26.115 10570
342.8 0.072673 26.196 10568
342.9 0.072913 26.276 10567
343 0.073154 26.357 10565
343.1 0.073396 26.438 10564
343.2 0.073638 26.52 10563
343.3 0.073881 26.601 10561
343.4 0.074125 26.683 10560
343.5 0.074369 26.765 10558
343.6 0.074614 26.847 10557
343.7 0.07486 26.929 10556
343.8 0.075106 27.012 10554
343.9 0.075353 27.095 10553
344 0.0756 27.178 10551
344.1 0.075849 27.261 10550
344.2 0.076097 27.344 10548
344.3 0.076347 27.428 10547
344.4 0.076597 27.511 10546
344.5 0.076847 27.595 10544
344.6 0.077099 27.679 10543
344.7 0.077351 27.764 10541
344.8 0.077603 27.848 10540
344.9 0.077857 27.933 10539
345 0.078111 28.018 10537
345.1 0.078365 28.103 10536
345.2 0.078621 28.188 10534
345.3 0.078876 28.274 10533
345.4 0.079133 28.359 10531
345.5 0.07939 28.445 10530
345.6 0.079648 28.531 10529
345.7 0.079907 28.618 10527
345.8 0.080166 28.704 10526
345.9 0.080426 28.791 10524
346 0.080686 28.878 10523
346.1 0.080947 28.965 10521
346.2 0.081209 29.052 10520
346.3 0.081472 29.14 10519
346.4 0.081735 29.228 10517
346.5 0.081999 29.315 10516
346.6 0.082263 29.404 10514
346.7 0.082529 29.492 10513
346.8 0.082795 29.581 10511
346.9 0.083061 29.669 10510
347 0.083328 29.758 10509
347.1 0.083596 29.848 10507
347.2 0.083865 29.937 10506
347.3 0.084134 30.027 10504
347.4 0.084404 30.116 10503
347.5 0.084675 30.206 10502
347.6 0.084946 30.297 10500
347.7 0.085218 30.387 10499
347.8 0.085491 30.478 10497
347.9 0.085764 30.569 10496
348 0.086038 30.66 10494
348.1 0.086313 30.751 10493
348.2 0.086588 30.842 10492
348.3 0.086864 30.934 10490
348.4 0.087141 31.026 10489
348.5 0.087419 31.118 10487
348.6 0.087697 31.21 10486
348.7 0.087976 31.303 10484
348.8 0.088255 31.396 10483
348.9 0.088536 31.489 10482
349 0.088817 31.582 10480
349.1 0.089098 31.675 10479
349.2 0.089381 31.769 10477
349.3 0.089664 31.863 10476
349.4 0.089948 31.957 10474
349.5 0.090232 32.051 10473
349.6 0.090517 32.146 10472
349.7 0.090803 32.24 10470
349.8 0.09109 32.335 10469
349.9 0.091377 32.43 10467
350 0.091665 32.526 10466
350.1 0.091954 32.621 10464
350.2 0.092244 32.717 10463
350.3 0.092534 32.813 10461
350.4 0.092825 32.909 10460
350.5 0.093116 33.006 10459
350.6 0.093409 33.102 10457
350.7 0.093702 33.199 10456
350.8 0.093996 33.296 10454
350.9 0.09429 33.394 10453
351 0.094585 33.491 10451
351.1 0.094881 33.589 10450
351.2 0.095178 33.687 10449
351.3 0.095476 33.785 10447
351.4 0.095774 33.884 10446
351.5 0.096073 33.982 10444
351.6 0.096372 34.081 10443
351.7 0.096673 34.18 10441
351.8 0.096974 34.279 10440
351.9 0.097275 34.379 10439
352 0.097578 34.479 10437
352.1 0.097881 34.579 10436
352.2 0.098185 34.679 10434
352.3 0.09849 34.779 10433
352.4 0.098796 34.88 10431
352.5 0.099102 34.981 10430
352.6 0.099409 35.082 10428
352.7 0.099717 35.183 10427
352.8 0.10003 35.285 10426
352.9 0.10033 35.387 10424
353 0.10064 35.489 10423
353.1 0.10095 35.591 10421
353.2 0.10127 35.694 10420
353.3 0.10158 35.796 10418
353.4 0.10189 35.899 10417
353.5 0.10221 36.002 10416
353.6 0.10252 36.106 10414
353.7 0.10284 36.209 10413
353.8 0.10315 36.313 10411
353.9 0.10347 36.417 10410
354 0.10379 36.522 10408
354.1 0.1041 36.626 10407
354.2 0.10442 36.731 10405
354.3 0.10474 36.836 10404
354.4 0.10506 36.941 10403
354.5 0.10538 37.047 10401
354.6 0.10571 37.153 10400
354.7 0.10603 37.258 10398
354.8 0.10635 37.365 10397
354.9 0.10668 37.471 10395
355 0.107 37.578 10394
355.1 0.10733 37.685 10392
355.2 0.10766 37.792 10391
355.3 0.10798 37.899 10390
355.4 0.10831 38.007 10388
355.5 0.10864 38.115 10387
355.6 0.10897 38.223 10385
355.7 0.1093 38.331 10384
355.8 0.10963 38.439 10382
355.9 0.10996 38.548 10381
356 0.1103 38.657 10379
356.1 0.11063 38.766 10378
356.2 0.11097 38.876 10377
356.3 0.1113 38.986 10375
356.4 0.11164 39.096 10374
356.5 0.11197 39.206 10372
356.6 0.11231 39.316 10371
356.7 0.11265 39.427 10369
356.8 0.11299 39.538 10368
356.9 0.11333 39.649 10366
357 0.11367 39.761 10365
357.1 0.11401 39.872 10364
357.2 0.11436 39.984 10362
357.3 0.1147 40.096 10361
357.4 0.11504 40.209 10359
357.5 0.11539 40.321 10358
357.6 0.11573 40.434 10356
357.7 0.11608 40.547 10355
357.8 0.11643 40.661 10353
357.9 0.11678 40.774 10352
358 0.11713 40.888 10350
358.1 0.11748 41.002 10349
358.2 0.11783 41.117 10348
358.3 0.11818 41.231 10346
358.4 0.11853 41.346 10345
358.5 0.11888 41.461 10343
358.6 0.11924 41.577 10342
358.7 0.11959 41.692 10340
358.8 0.11995 41.808 10339
358.9 0.1203 41.924 10337
359 0.12066 42.04 10336
359.1 0.12102 42.157 10335
359.2 0.12138 42.274 10333
359.3 0.12174 42.391 10332
359.4 0.1221 42.508 10330
359.5 0.12246 42.626 10329
359.6 0.12282 42.744 10327
359.7 0.12318 42.862 10326
359.8 0.12355 42.98 10324
359.9 0.12391 43.099 10323
360 0.12428 43.218 10321
360.1 0.12464 43.337 10320
360.2 0.12501 43.456 10319
360.3 0.12538 43.576 10317
360.4 0.12575 43.696 10316
360.5 0.12612 43.816 10314
360.6 0.12649 43.936 10313
360.7 0.12686 44.057 10311
360.8 0.12723 44.178 10310
360.9 0.12761 44.299 10308
361 0.12798 44.42 10307
361.1 0.12835 44.542 10305
361.2 0.12873 44.664 10304
361.3 0.12911 44.786 10302
361.4 0.12948 44.908 10301
361.5 0.12986 45.031 10300
361.6 0.13024 45.154 10298
361.7 0.13062 45.277 10297
361.8 0.131 45.401 10295
361.9 0.13138 45.524 10294
362 0.13177 45.648 10292
362.1 0.13215 45.773 10291
362.2 0.13253 45.897 10289
362.3 0.13292 46.022 10288
362.4 0.13331 46.147 10286
362.5 0.13369 46.272 10285
362.6 0.13408 46.398 10283
362.7 0.13447 46.524 10282
362.8 0.13486 46.65 10281
362.9 0.13525 46.776 10279
363 0.13564 46.903 10278
363.1 0.13603 47.03 10276
363.2 0.13643 47.157 10275
363.3 0.13682 47.284 10273
363.4 0.13721 47.412 10272
363.5 0.13761 47.54 10270
