"Temperature_(K)" "Pressure_(MPa)" "Vap._Density_(mol/m3)" "Liq._Density_(mol/m3)"
155.5 0.00052902 0.40945 15010
155.6 0.00053481 0.41367 15007
155.7 0.00054065 0.41792 15005
155.8 0.00054655 0.42221 15003
155.9 0.00055251 0.42654 15001
156 0.00055852 0.43091 14998
156.1 0.00056458 0.43531 14996
156.2 0.00057071 0.43975 14994
156.3 0.00057689 0.44423 14991
156.4 0.00058313 0.44875 14989
156.5 0.00058942 0.45331 14987
156.6 0.00059578 0.45791 14984
156.7 0.0006022 0.46255 14982
156.8 0.00060867 0.46723 14980
156.9 0.00061521 0.47195 14977
157 0.0006218 0.47671 14975
157.1 0.00062846 0.48151 14973
157.2 0.00063518 0.48635 14970
157.3 0.00064196 0.49123 14968
157.4 0.0006488 0.49615 14966
157.5 0.0006557 0.50112 14964
157.6 0.00066267 0.50613 14961
157.7 0.0006697 0.51118 14959
157.8 0.0006768 0.51627 14957
157.9 0.00068396 0.52141 14954
158 0.00069119 0.52658 14952
158.1 0.00069848 0.53181 14950
158.2 0.00070584 0.53708 14947
158.3 0.00071327 0.54239 14945
158.4 0.00072076 0.54774 14943
158.5 0.00072832 0.55314 14940
158.6 0.00073595 0.55859 14938
158.7 0.00074365 0.56408 14936
158.8 0.00075142 0.56962 14933
158.9 0.00075925 0.5752 14931
159 0.00076716 0.58083 14929
159.1 0.00077514 0.58651 14926
159.2 0.00078319 0.59223 14924
159.3 0.00079131 0.598 14922
159.4 0.0007995 0.60382 14920
159.5 0.00080777 0.60968 14917
159.6 0.00081611 0.6156 14915
159.7 0.00082453 0.62156 14913
159.8 0.00083302 0.62757 14910
159.9 0.00084158 0.63363 14908
160 0.00085022 0.63974 14906
160.1 0.00085894 0.6459 14903
160.2 0.00086773 0.65211 14901
160.3 0.0008766 0.65837 14899
160.4 0.00088555 0.66469 14896
160.5 0.00089457 0.67105 14894
160.6 0.00090368 0.67746 14892
160.7 0.00091287 0.68393 14889
160.8 0.00092213 0.69045 14887
160.9 0.00093148 0.69702 14885
161 0.0009409 0.70364 14882
161.1 0.00095041 0.71032 14880
161.2 0.00096001 0.71705 14878
161.3 0.00096968 0.72383 14875
161.4 0.00097944 0.73067 14873
161.5 0.00098928 0.73756 14871
161.6 0.00099921 0.74451 14868
161.7 0.0010092 0.75151 14866
161.8 0.0010193 0.75857 14864
161.9 0.0010295 0.76568 14862
162 0.0010398 0.77285 14859
162.1 0.0010501 0.78008 14857
162.2 0.0010606 0.78736 14855
162.3 0.0010711 0.7947 14852
162.4 0.0010818 0.8021 14850
162.5 0.0010925 0.80956 14848
162.6 0.0011033 0.81707 14845
162.7 0.0011142 0.82465 14843
162.8 0.0011252 0.83228 14841
162.9 0.0011363 0.83997 14838
163 0.0011474 0.84772 14836
163.1 0.0011587 0.85554 14834
163.2 0.0011701 0.86341 14831
163.3 0.0011815 0.87134 14829
163.4 0.0011931 0.87934 14827
163.5 0.0012048 0.8874 14824
163.6 0.0012165 0.89552 14822
163.7 0.0012284 0.9037 14820
163.8 0.0012403 0.91194 14817
163.9 0.0012524 0.92025 14815
164 0.0012645 0.92862 14813
164.1 0.0012768 0.93706 14810
164.2 0.0012891 0.94555 14808
164.3 0.0013016 0.95412 14806
164.4 0.0013141 0.96275 14803
164.5 0.0013268 0.97144 14801
164.6 0.0013396 0.9802 14799
164.7 0.0013524 0.98903 14796
164.8 0.0013654 0.99793 14794
164.9 0.0013785 1.0069 14792
165 0.0013917 1.0159 14789
165.1 0.001405 1.025 14787
165.2 0.0014184 1.0342 14785
165.3 0.0014319 1.0434 14782
165.4 0.0014455 1.0527 14780
165.5 0.0014592 1.0621 14778
165.6 0.0014731 1.0715 14775
165.7 0.0014871 1.081 14773
165.8 0.0015011 1.0906 14771
165.9 0.0015153 1.1003 14768
166 0.0015296 1.11 14766
166.1 0.001544 1.1198 14764
166.2 0.0015585 1.1297 14761
166.3 0.0015732 1.1396 14759
166.4 0.001588 1.1496 14757
166.5 0.0016028 1.1597 14754
166.6 0.0016178 1.1699 14752
166.7 0.0016329 1.1801 14750
166.8 0.0016482 1.1904 14747
166.9 0.0016635 1.2008 14745
167 0.001679 1.2113 14743
167.1 0.0016946 1.2218 14740
167.2 0.0017104 1.2324 14738
167.3 0.0017262 1.2431 14736
167.4 0.0017422 1.2539 14733
167.5 0.0017583 1.2648 14731
167.6 0.0017745 1.2757 14729
167.7 0.0017909 1.2867 14726
167.8 0.0018074 1.2978 14724
167.9 0.001824 1.309 14722
168 0.0018407 1.3202 14719
168.1 0.0018576 1.3315 14717
168.2 0.0018746 1.3429 14715
168.3 0.0018917 1.3544 14712
168.4 0.001909 1.366 14710
168.5 0.0019264 1.3777 14708
168.6 0.001944 1.3894 14705
168.7 0.0019616 1.4012 14703
168.8 0.0019794 1.4131 14701
168.9 0.0019974 1.4251 14698
169 0.0020155 1.4372 14696
169.1 0.0020337 1.4493 14694
169.2 0.0020521 1.4616 14691
169.3 0.0020706 1.4739 14689
169.4 0.0020892 1.4863 14687
169.5 0.002108 1.4988 14684
169.6 0.002127 1.5114 14682
169.7 0.002146 1.5241 14680
169.8 0.0021653 1.5369 14677
169.9 0.0021846 1.5497 14675
170 0.0022041 1.5627 14673
170.1 0.0022238 1.5757 14670
170.2 0.0022436 1.5889 14668
170.3 0.0022636 1.6021 14666
170.4 0.0022837 1.6154 14663
170.5 0.002304 1.6288 14661
170.6 0.0023244 1.6423 14659
170.7 0.0023449 1.6559 14656
170.8 0.0023657 1.6696 14654
170.9 0.0023865 1.6833 14652
171 0.0024076 1.6972 14649
171.1 0.0024288 1.7112 14647
171.2 0.0024501 1.7252 14645
171.3 0.0024716 1.7394 14642
171.4 0.0024933 1.7536 14640
171.5 0.0025151 1.768 14638
171.6 0.0025371 1.7824 14635
171.7 0.0025593 1.797 14633
171.8 0.0025816 1.8116 14630
171.9 0.0026041 1.8264 14628
172 0.0026267 1.8412 14626
172.1 0.0026495 1.8562 14623
172.2 0.0026725 1.8712 14621
172.3 0.0026957 1.8864 14619
172.4 0.002719 1.9016 14616
172.5 0.0027425 1.9169 14614
172.6 0.0027661 1.9324 14612
172.7 0.00279 1.9479 14609
172.8 0.002814 1.9636 14607
172.9 0.0028381 1.9794 14605
173 0.0028625 1.9952 14602
173.1 0.002887 2.0112 14600
173.2 0.0029117 2.0273 14598
173.3 0.0029366 2.0435 14595
173.4 0.0029617 2.0598 14593
173.5 0.0029869 2.0762 14591
173.6 0.0030124 2.0927 14588
173.7 0.003038 2.1093 14586
173.8 0.0030638 2.126 14584
173.9 0.0030898 2.1428 14581
174 0.0031159 2.1598 14579
174.1 0.0031423 2.1768 14576
174.2 0.0031688 2.194 14574
174.3 0.0031955 2.2113 14572
174.4 0.0032225 2.2287 14569
174.5 0.0032496 2.2462 14567
174.6 0.0032769 2.2638 14565
174.7 0.0033044 2.2815 14562
174.8 0.0033321 2.2994 14560
174.9 0.0033599 2.3173 14558
175 0.003388 2.3354 14555
175.1 0.0034163 2.3536 14553
175.2 0.0034448 2.3719 14551
175.3 0.0034735 2.3903 14548
175.4 0.0035023 2.4089 14546
175.5 0.0035314 2.4275 14544
175.6 0.0035607 2.4463 14541
175.7 0.0035902 2.4652 14539
175.8 0.0036199 2.4843 14536
175.9 0.0036498 2.5034 14534
176 0.0036799 2.5227 14532
176.1 0.0037102 2.5421 14529
176.2 0.0037407 2.5616 14527
176.3 0.0037714 2.5812 14525
176.4 0.0038024 2.601 14522
176.5 0.0038336 2.6209 14520
176.6 0.0038649 2.6409 14518
176.7 0.0038965 2.661 14515
176.8 0.0039283 2.6813 14513
176.9 0.0039604 2.7016 14511
177 0.0039926 2.7222 14508
177.1 0.0040251 2.7428 14506
177.2 0.0040577 2.7636 14503
177.3 0.0040907 2.7845 14501
177.4 0.0041238 2.8055 14499
177.5 0.0041571 2.8267 14496
177.6 0.0041907 2.848 14494
177.7 0.0042245 2.8694 14492
177.8 0.0042586 2.8909 14489
177.9 0.0042929 2.9126 14487
178 0.0043274 2.9345 14485
178.1 0.0043621 2.9564 14482
178.2 0.0043971 2.9785 14480
178.3 0.0044323 3.0007 14477
178.4 0.0044677 3.0231 14475
178.5 0.0045034 3.0456 14473
178.6 0.0045393 3.0683 14470
178.7 0.0045754 3.091 14468
178.8 0.0046118 3.1139 14466
178.9 0.0046485 3.137 14463
179 0.0046853 3.1602 14461
179.1 0.0047225 3.1835 14459
179.2 0.0047598 3.207 14456
179.3 0.0047975 3.2306 14454
179.4 0.0048353 3.2544 14451
179.5 0.0048734 3.2783 14449
179.6 0.0049118 3.3024 14447
179.7 0.0049504 3.3265 14444
179.8 0.0049893 3.3509 14442
179.9 0.0050284 3.3754 14440
180 0.0050678 3.4 14437
180.1 0.0051075 3.4248 14435
180.2 0.0051474 3.4497 14433
180.3 0.0051875 3.4748 14430
180.4 0.005228 3.5 14428
180.5 0.0052687 3.5254 14425
180.6 0.0053096 3.5509 14423
180.7 0.0053508 3.5766 14421
180.8 0.0053923 3.6024 14418
180.9 0.0054341 3.6284 14416
181 0.0054761 3.6545 14414
181.1 0.0055184 3.6808 14411
181.2 0.005561 3.7073 14409
181.3 0.0056038 3.7339 14406
181.4 0.0056469 3.7606 14404
181.5 0.0056903 3.7875 14402
181.6 0.005734 3.8146 14399
181.7 0.0057779 3.8418 14397
181.8 0.0058222 3.8692 14395
181.9 0.0058667 3.8967 14392
182 0.0059115 3.9244 14390
182.1 0.0059566 3.9523 14387
182.2 0.0060019 3.9803 14385
182.3 0.0060476 4.0085 14383
182.4 0.0060935 4.0369 14380
182.5 0.0061398 4.0654 14378
182.6 0.0061863 4.0941 14376
182.7 0.0062331 4.1229 14373
182.8 0.0062802 4.1519 14371
182.9 0.0063277 4.1811 14368
183 0.0063754 4.2104 14366
183.1 0.0064234 4.2399 14364
183.2 0.0064717 4.2696 14361
183.3 0.0065203 4.2995 14359
183.4 0.0065692 4.3295 14357
183.5 0.0066184 4.3597 14354
183.6 0.006668 4.39 14352
183.7 0.0067178 4.4206 14349
183.8 0.006768 4.4513 14347
183.9 0.0068184 4.4821 14345
184 0.0068692 4.5132 14342
184.1 0.0069203 4.5444 14340
184.2 0.0069717 4.5758 14337
184.3 0.0070234 4.6074 14335
184.4 0.0070754 4.6392 14333
184.5 0.0071278 4.6711 14330
184.6 0.0071805 4.7032 14328
184.7 0.0072335 4.7355 14326
184.8 0.0072868 4.768 14323
184.9 0.0073404 4.8006 14321
185 0.0073944 4.8335 14318
185.1 0.0074487 4.8665 14316
185.2 0.0075034 4.8997 14314
185.3 0.0075583 4.9331 14311
185.4 0.0076136 4.9666 14309
185.5 0.0076693 5.0004 14306
185.6 0.0077253 5.0343 14304
185.7 0.0077816 5.0685 14302
185.8 0.0078382 5.1028 14299
185.9 0.0078952 5.1373 14297
186 0.0079526 5.172 14295
186.1 0.0080103 5.2069 14292
186.2 0.0080683 5.2419 14290
186.3 0.0081267 5.2772 14287
186.4 0.0081854 5.3127 14285
186.5 0.0082445 5.3483 14283
186.6 0.0083039 5.3842 14280
186.7 0.0083637 5.4202 14278
186.8 0.0084239 5.4564 14275
186.9 0.0084844 5.4929 14273
187 0.0085453 5.5295 14271
187.1 0.0086065 5.5663 14268
187.2 0.0086681 5.6034 14266
187.3 0.00873 5.6406 14263
187.4 0.0087924 5.678 14261
187.5 0.008855 5.7156 14259
187.6 0.0089181 5.7535 14256
187.7 0.0089815 5.7915 14254
187.8 0.0090453 5.8297 14251
187.9 0.0091095 5.8682 14249
188 0.0091741 5.9068 14247
188.1 0.009239 5.9457 14244
188.2 0.0093043 5.9847 14242
188.3 0.00937 6.024 14240
188.4 0.0094361 6.0635 14237
188.5 0.0095025 6.1031 14235
188.6 0.0095694 6.143 14232
188.7 0.0096366 6.1831 14230
188.8 0.0097042 6.2234 14228
188.9 0.0097722 6.264 14225
189 0.0098406 6.3047 14223
189.1 0.0099095 6.3457 14220
189.2 0.0099787 6.3868 14218
189.3 0.010048 6.4282 14216
189.4 0.010118 6.4698 14213
189.5 0.010189 6.5116 14211
189.6 0.010259 6.5537 14208
189.7 0.010331 6.5959 14206
189.8 0.010402 6.6384 14204
189.9 0.010474 6.6811 14201
190 0.010547 6.724 14199
190.1 0.01062 6.7671 14196
190.2 0.010693 6.8105 14194
190.3 0.010767 6.8541 14192
190.4 0.010841 6.8979 14189
190.5 0.010915 6.9419 14187
190.6 0.01099 6.9862 14184
190.7 0.011065 7.0307 14182
190.8 0.011141 7.0754 14179
190.9 0.011217 7.1203 14177
191 0.011294 7.1655 14175
191.1 0.011371 7.2109 14172
191.2 0.011449 7.2565 14170
191.3 0.011527 7.3024 14167
191.4 0.011605 7.3485 14165
191.5 0.011684 7.3948 14163
191.6 0.011763 7.4414 14160
191.7 0.011843 7.4882 14158
191.8 0.011923 7.5353 14155
191.9 0.012003 7.5825 14153
192 0.012085 7.6301 14151
192.1 0.012166 7.6778 14148
192.2 0.012248 7.7258 14146
192.3 0.01233 7.7741 14143
192.4 0.012413 7.8225 14141
192.5 0.012496 7.8713 14139
192.6 0.01258 7.9202 14136
192.7 0.012664 7.9694 14134
192.8 0.012749 8.0189 14131
192.9 0.012834 8.0686 14129
193 0.01292 8.1186 14126
193.1 0.013006 8.1688 14124
193.2 0.013093 8.2192 14122
193.3 0.01318 8.2699 14119
193.4 0.013267 8.3209 14117
193.5 0.013355 8.3721 14114
193.6 0.013443 8.4235 14112
193.7 0.013532 8.4752 14110
193.8 0.013622 8.5272 14107
193.9 0.013712 8.5794 14105
194 0.013802 8.6319 14102
194.1 0.013893 8.6846 14100
194.2 0.013984 8.7376 14097
194.3 0.014076 8.7909 14095
194.4 0.014169 8.8444 14093
194.5 0.014261 8.8981 14090
194.6 0.014355 8.9522 14088
194.7 0.014449 9.0065 14085
194.8 0.014543 9.061 14083
194.9 0.014638 9.1159 14081
195 0.014733 9.1709 14078
195.1 0.014829 9.2263 14076
195.2 0.014925 9.2819 14073
195.3 0.015022 9.3378 14071
195.4 0.01512 9.394 14068
195.5 0.015218 9.4504 14066
195.6 0.015316 9.5071 14064
195.7 0.015415 9.5641 14061
195.8 0.015514 9.6213 14059
195.9 0.015614 9.6788 14056
196 0.015715 9.7366 14054
196.1 0.015816 9.7947 14051
196.2 0.015918 9.8531 14049
196.3 0.01602 9.9117 14047
196.4 0.016122 9.9706 14044
196.5 0.016226 10.03 14042
196.6 0.016329 10.089 14039
196.7 0.016434 10.149 14037
196.8 0.016538 10.209 14034
196.9 0.016644 10.269 14032
197 0.01675 10.33 14030
197.1 0.016856 10.391 14027
197.2 0.016963 10.452 14025
197.3 0.017071 10.513 14022
197.4 0.017179 10.575 14020
197.5 0.017287 10.637 14017
197.6 0.017397 10.699 14015
197.7 0.017506 10.762 14013
197.8 0.017617 10.825 14010
197.9 0.017728 10.888 14008
198 0.017839 10.952 14005
198.1 0.017951 11.015 14003
198.2 0.018064 11.08 14000
198.3 0.018177 11.144 13998
198.4 0.018291 11.209 13996
198.5 0.018405 11.274 13993
198.6 0.01852 11.339 13991
198.7 0.018636 11.404 13988
198.8 0.018752 11.47 13986
198.9 0.018869 11.537 13983
199 0.018986 11.603 13981
199.1 0.019104 11.67 13978
199.2 0.019222 11.737 13976
199.3 0.019341 11.804 13974
199.4 0.019461 11.872 13971
199.5 0.019581 11.94 13969
199.6 0.019702 12.008 13966
199.7 0.019824 12.077 13964
199.8 0.019946 12.146 13961
199.9 0.020069 12.215 13959
200 0.020192 12.285 13957
200.1 0.020316 12.355 13954
200.2 0.020441 12.425 13952
200.3 0.020566 12.495 13949
200.4 0.020692 12.566 13947
200.5 0.020818 12.637 13944
200.6 0.020945 12.709 13942
200.7 0.021073 12.781 13939
200.8 0.021201 12.853 13937
200.9 0.02133 12.925 13934
201 0.02146 12.998 13932
201.1 0.02159 13.071 13930
201.2 0.021721 13.145 13927
201.3 0.021852 13.218 13925
201.4 0.021984 13.292 13922
201.5 0.022117 13.367 13920
201.6 0.022251 13.442 13917
201.7 0.022385 13.517 13915
201.8 0.02252 13.592 13912
201.9 0.022655 13.668 13910
202 0.022791 13.744 13908
202.1 0.022928 13.82 13905
202.2 0.023065 13.897 13903
202.3 0.023203 13.974 13900
202.4 0.023342 14.052 13898
202.5 0.023481 14.129 13895
202.6 0.023622 14.207 13893
202.7 0.023762 14.286 13890
202.8 0.023904 14.365 13888
202.9 0.024046 14.444 13885
203 0.024189 14.523 13883
203.1 0.024332 14.603 13881
203.2 0.024476 14.683 13878
203.3 0.024621 14.764 13876
203.4 0.024767 14.845 13873
203.5 0.024913 14.926 13871
203.6 0.02506 15.007 13868
203.7 0.025208 15.089 13866
203.8 0.025356 15.172 13863
203.9 0.025505 15.254 13861
204 0.025655 15.337 13858
204.1 0.025805 15.421 13856
204.2 0.025957 15.504 13854
204.3 0.026109 15.588 13851
204.4 0.026261 15.673 13849
204.5 0.026415 15.757 13846
204.6 0.026569 15.843 13844
204.7 0.026723 15.928 13841
204.8 0.026879 16.014 13839
204.9 0.027035 16.1 13836
205 0.027192 16.187 13834
205.1 0.02735 16.274 13831
205.2 0.027508 16.361 13829
205.3 0.027668 16.449 13826
205.4 0.027828 16.537 13824
205.5 0.027988 16.625 13821
205.6 0.02815 16.714 13819
205.7 0.028312 16.803 13817
205.8 0.028475 16.893 13814
205.9 0.028638 16.983 13812
206 0.028803 17.073 13809
206.1 0.028968 17.164 13807
206.2 0.029134 17.255 13804
206.3 0.029301 17.347 13802
206.4 0.029468 17.438 13799
206.5 0.029637 17.531 13797
206.6 0.029806 17.623 13794
206.7 0.029976 17.716 13792
206.8 0.030146 17.81 13789
206.9 0.030318 17.903 13787
207 0.03049 17.998 13784
207.1 0.030663 18.092 13782
207.2 0.030836 18.187 13779
207.3 0.031011 18.282 13777
207.4 0.031186 18.378 13774
207.5 0.031362 18.474 13772
207.6 0.031539 18.571 13770
207.7 0.031717 18.668 13767
207.8 0.031896 18.765 13765
207.9 0.032075 18.863 13762
208 0.032255 18.961 13760
208.1 0.032436 19.059 13757
208.2 0.032618 19.158 13755
208.3 0.032801 19.258 13752
208.4 0.032984 19.357 13750
208.5 0.033168 19.458 13747
208.6 0.033353 19.558 13745
208.7 0.033539 19.659 13742
208.8 0.033726 19.76 13740
208.9 0.033913 19.862 13737
209 0.034102 19.964 13735
209.1 0.034291 20.067 13732
209.2 0.034481 20.17 13730
209.3 0.034672 20.273 13727
209.4 0.034864 20.377 13725
209.5 0.035056 20.481 13722
209.6 0.03525 20.586 13720
209.7 0.035444 20.691 13717
209.8 0.035639 20.797 13715
209.9 0.035836 20.903 13712
210 0.036032 21.009 13710
210.1 0.03623 21.116 13707
210.2 0.036429 21.223 13705
210.3 0.036628 21.331 13702
210.4 0.036829 21.439 13700
210.5 0.03703 21.547 13697
210.6 0.037232 21.656 13695
210.7 0.037435 21.766 13692
210.8 0.037639 21.875 13690
210.9 0.037844 21.986 13687
211 0.03805 22.096 13685
211.1 0.038256 22.207 13682
211.2 0.038464 22.319 13680
211.3 0.038672 22.431 13677
211.4 0.038881 22.543 13675
211.5 0.039092 22.656 13673
211.6 0.039303 22.769 13670
211.7 0.039515 22.883 13668
211.8 0.039728 22.997 13665
211.9 0.039942 23.112 13663
212 0.040156 23.227 13660
212.1 0.040372 23.343 13658
212.2 0.040589 23.459 13655
212.3 0.040806 23.575 13653
212.4 0.041025 23.692 13650
212.5 0.041244 23.809 13647
212.6 0.041464 23.927 13645
212.7 0.041686 24.045 13642
212.8 0.041908 24.164 13640
212.9 0.042131 24.283 13637
213 0.042355 24.403 13635
213.1 0.04258 24.523 13632
213.2 0.042806 24.643 13630
213.3 0.043033 24.765 13627
213.4 0.043261 24.886 13625
213.5 0.04349 25.008 13622
213.6 0.04372 25.13 13620
213.7 0.043951 25.253 13617
213.8 0.044183 25.377 13615
213.9 0.044415 25.5 13612
214 0.044649 25.625 13610
214.1 0.044884 25.749 13607
214.2 0.04512 25.875 13605
214.3 0.045356 26 13602
214.4 0.045594 26.127 13600
214.5 0.045833 26.253 13597
214.6 0.046072 26.38 13595
214.7 0.046313 26.508 13592
214.8 0.046555 26.636 13590
214.9 0.046797 26.765 13587
215 0.047041 26.894 13585
215.1 0.047286 27.023 13582
215.2 0.047531 27.153 13580
215.3 0.047778 27.284 13577
215.4 0.048026 27.415 13575
215.5 0.048275 27.547 13572
215.6 0.048524 27.679 13570
215.7 0.048775 27.811 13567
215.8 0.049027 27.944 13565
215.9 0.04928 28.078 13562
216 0.049534 28.212 13560
216.1 0.049789 28.346 13557
216.2 0.050045 28.481 13554
216.3 0.050302 28.617 13552
216.4 0.05056 28.753 13549
216.5 0.050819 28.889 13547
216.6 0.051079 29.026 13544
216.7 0.05134 29.164 13542
216.8 0.051603 29.302 13539
216.9 0.051866 29.44 13537
217 0.05213 29.579 13534
217.1 0.052396 29.719 13532
217.2 0.052663 29.859 13529
217.3 0.05293 29.999 13527
217.4 0.053199 30.14 13524
217.5 0.053469 30.282 13522
217.6 0.05374 30.424 13519
217.7 0.054012 30.567 13517
217.8 0.054285 30.71 13514
217.9 0.054559 30.854 13512
218 0.054834 30.998 13509
218.1 0.05511 31.143 13506
218.2 0.055388 31.288 13504
218.3 0.055666 31.434 13501
218.4 0.055946 31.58 13499
218.5 0.056227 31.727 13496
218.6 0.056509 31.874 13494
218.7 0.056792 32.022 13491
218.8 0.057076 32.17 13489
218.9 0.057361 32.319 13486
219 0.057648 32.469 13484
219.1 0.057935 32.619 13481
219.2 0.058224 32.77 13479
219.3 0.058514 32.921 13476
219.4 0.058805 33.072 13473
219.5 0.059097 33.225 13471
219.6 0.05939 33.377 13468
219.7 0.059684 33.531 13466
219.8 0.05998 33.685 13463
219.9 0.060277 33.839 13461
220 0.060574 33.994 13458
220.1 0.060873 34.149 13456
220.2 0.061174 34.305 13453
220.3 0.061475 34.462 13451
220.4 0.061777 34.619 13448
220.5 0.062081 34.777 13445
220.6 0.062386 34.935 13443
220.7 0.062692 35.094 13440
220.8 0.062999 35.253 13438
220.9 0.063308 35.413 13435
221 0.063617 35.574 13433
221.1 0.063928 35.735 13430
221.2 0.06424 35.897 13428
221.3 0.064553 36.059 13425
221.4 0.064868 36.222 13422
221.5 0.065183 36.385 13420
221.6 0.0655 36.549 13417
221.7 0.065818 36.713 13415
221.8 0.066138 36.879 13412
221.9 0.066458 37.044 13410
222 0.06678 37.21 13407
222.1 0.067103 37.377 13405
222.2 0.067427 37.545 13402
222.3 0.067752 37.713 13399
222.4 0.068079 37.881 13397
222.5 0.068407 38.05 13394
222.6 0.068736 38.22 13392
222.7 0.069066 38.39 13389
222.8 0.069398 38.561 13387
222.9 0.069731 38.733 13384
223 0.070065 38.905 13382
223.1 0.0704 39.077 13379
223.2 0.070737 39.251 13376
223.3 0.071075 39.425 13374
223.4 0.071414 39.599 13371
223.5 0.071754 39.774 13369
223.6 0.072096 39.95 13366
223.7 0.072439 40.126 13364
223.8 0.072783 40.303 13361
223.9 0.073129 40.48 13358
224 0.073476 40.658 13356
224.1 0.073824 40.837 13353
224.2 0.074174 41.016 13351
224.3 0.074524 41.196 13348
224.4 0.074876 41.377 13346
224.5 0.07523 41.558 13343
224.6 0.075584 41.739 13340
224.7 0.07594 41.922 13338
224.8 0.076298 42.105 13335
224.9 0.076656 42.288 13333
225 0.077016 42.472 13330
225.1 0.077377 42.657 13328
225.2 0.07774 42.843 13325
225.3 0.078104 43.029 13322
225.4 0.078469 43.215 13320
225.5 0.078836 43.403 13317
225.6 0.079204 43.591 13315
225.7 0.079573 43.779 13312
225.8 0.079944 43.968 13309
225.9 0.080316 44.158 13307
226 0.080689 44.349 13304
226.1 0.081064 44.54 13302
226.2 0.08144 44.731 13299
226.3 0.081817 44.924 13297
226.4 0.082196 45.117 13294
226.5 0.082576 45.311 13291
226.6 0.082958 45.505 13289
226.7 0.083341 45.7 13286
226.8 0.083725 45.895 13284
226.9 0.084111 46.092 13281
227 0.084498 46.288 13278
227.1 0.084887 46.486 13276
227.2 0.085277 46.684 13273
227.3 0.085668 46.883 13271
227.4 0.086061 47.082 13268
227.5 0.086455 47.283 13265
227.6 0.08685 47.483 13263
227.7 0.087247 47.685 13260
227.8 0.087645 47.887 13258
227.9 0.088045 48.09 13255
228 0.088446 48.293 13252
228.1 0.088849 48.497 13250
228.2 0.089253 48.702 13247
228.3 0.089659 48.907 13245
228.4 0.090066 49.113 13242
228.5 0.090474 49.32 13239
228.6 0.090884 49.528 13237
228.7 0.091295 49.736 13234
228.8 0.091708 49.945 13232
228.9 0.092122 50.154 13229
229 0.092538 50.364 13226
229.1 0.092955 50.575 13224
229.2 0.093373 50.787 13221
229.3 0.093794 50.999 13219
229.4 0.094215 51.212 13216
229.5 0.094638 51.425 13213
229.6 0.095063 51.639 13211
229.7 0.095489 51.854 13208
229.8 0.095916 52.07 13206
229.9 0.096345 52.286 13203
230 0.096775 52.503 13200
230.1 0.097207 52.721 13198
230.2 0.097641 52.939 13195
230.3 0.098076 53.158 13193
230.4 0.098512 53.378 13190
230.5 0.09895 53.599 13187
230.6 0.09939 53.82 13185
230.7 0.099831 54.042 13182
230.8 0.10027 54.264 13179
230.9 0.10072 54.488 13177
231 0.10116 54.712 13174
231.1 0.10161 54.937 13172
231.2 0.10206 55.162 13169
231.3 0.10251 55.388 13166
231.4 0.10296 55.615 13164
231.5 0.10341 55.843 13161
231.6 0.10387 56.071 13158
231.7 0.10433 56.3 13156
231.8 0.10478 56.53 13153
231.9 0.10524 56.76 13151
232 0.1057 56.991 13148
232.1 0.10617 57.223 13145
232.2 0.10663 57.456 13143
232.3 0.1071 57.689 13140
232.4 0.10756 57.923 13137
232.5 0.10803 58.158 13135
232.6 0.1085 58.394 13132
232.7 0.10898 58.63 13130
232.8 0.10945 58.867 13127
232.9 0.10993 59.105 13124
233 0.1104 59.343 13122
233.1 0.11088 59.583 13119
233.2 0.11136 59.823 13116
233.3 0.11184 60.063 13114
233.4 0.11233 60.305 13111
233.5 0.11281 60.547 13108
233.6 0.1133 60.79 13106
233.7 0.11379 61.034 13103
233.8 0.11428 61.278 13101
233.9 0.11477 61.524 13098
234 0.11526 61.77 13095
234.1 0.11576 62.016 13093
234.2 0.11625 62.264 13090
234.3 0.11675 62.512 13087
234.4 0.11725 62.761 13085
234.5 0.11775 63.011 13082
234.6 0.11826 63.261 13079
234.7 0.11876 63.513 13077
234.8 0.11927 63.765 13074
234.9 0.11978 64.018 13071
235 0.12028 64.271 13069
235.1 0.1208 64.526 13066
235.2 0.12131 64.781 13064
235.3 0.12182 65.037 13061
235.4 0.12234 65.294 13058
235.5 0.12286 65.551 13056
235.6 0.12338 65.81 13053
235.7 0.1239 66.069 13050
235.8 0.12442 66.328 13048
235.9 0.12495 66.589 13045
236 0.12548 66.851 13042
236.1 0.12601 67.113 13040
236.2 0.12654 67.376 13037
236.3 0.12707 67.64 13034
236.4 0.1276 67.904 13032
236.5 0.12814 68.17 13029
236.6 0.12867 68.436 13026
236.7 0.12921 68.703 13024
236.8 0.12975 68.971 13021
236.9 0.1303 69.239 13018
237 0.13084 69.509 13016
237.1 0.13139 69.779 13013
237.2 0.13193 70.05 13010
237.3 0.13248 70.322 13008
237.4 0.13303 70.594 13005
237.5 0.13359 70.868 13002
237.6 0.13414 71.142 13000
237.7 0.1347 71.417 12997
237.8 0.13526 71.693 12994
237.9 0.13582 71.97 12992
238 0.13638 72.248 12989
238.1 0.13694 72.526 12986
238.2 0.13751 72.805 12984
238.3 0.13808 73.085 12981
238.4 0.13864 73.366 12978
238.5 0.13922 73.648 12976
238.6 0.13979 73.93 12973
238.7 0.14036 74.214 12970
238.8 0.14094 74.498 12968
238.9 0.14152 74.783 12965
239 0.1421 75.069 12962
239.1 0.14268 75.355 12960
239.2 0.14326 75.643 12957
