"Temperature_(K)" "Pressure_(MPa)" "Vap._Density_(mol/m3)" "Liq._Density_(mol/m3)"
185.4 0.0000034275 0.0022235 8727.1
185.5 0.0000034735 0.0022521 8726.1
185.6 0.00000352 0.0022811 8725.1
185.7 0.0000035671 0.0023104 8724.1
185.8 0.0000036148 0.00234 8723.1
185.9 0.000003663 0.0023699 8722.1
186 0.0000037119 0.0024002 8721.2
186.1 0.0000037613 0.0024309 8720.2
186.2 0.0000038113 0.0024619 8719.2
186.3 0.0000038619 0.0024932 8718.2
186.4 0.0000039131 0.0025249 8717.2
186.5 0.0000039649 0.002557 8716.3
186.6 0.0000040174 0.0025894 8715.3
186.7 0.0000040705 0.0026222 8714.3
186.8 0.0000041242 0.0026554 8713.3
186.9 0.0000041785 0.002689 8712.3
187 0.0000042336 0.0027229 8711.3
187.1 0.0000042892 0.0027573 8710.4
187.2 0.0000043455 0.002792 8709.4
187.3 0.0000044025 0.0028271 8708.4
187.4 0.0000044602 0.0028626 8707.4
187.5 0.0000045185 0.0028985 8706.4
187.6 0.0000045776 0.0029348 8705.4
187.7 0.0000046373 0.0029715 8704.5
187.8 0.0000046978 0.0030086 8703.5
187.9 0.0000047589 0.0030462 8702.5
188 0.0000048208 0.0030841 8701.5
188.1 0.0000048834 0.0031225 8700.5
188.2 0.0000049467 0.0031613 8699.6
188.3 0.0000050108 0.0032006 8698.6
188.4 0.0000050756 0.0032403 8697.6
188.5 0.0000051412 0.0032804 8696.6
188.6 0.0000052076 0.003321 8695.6
188.7 0.0000052747 0.003362 8694.6
188.8 0.0000053426 0.0034035 8693.7
188.9 0.0000054113 0.0034454 8692.7
189 0.0000054808 0.0034878 8691.7
189.1 0.0000055511 0.0035307 8690.7
189.2 0.0000056222 0.003574 8689.7
189.3 0.0000056941 0.0036179 8688.8
189.4 0.0000057669 0.0036622 8687.8
189.5 0.0000058405 0.003707 8686.8
189.6 0.000005915 0.0037522 8685.8
189.7 0.0000059903 0.003798 8684.8
189.8 0.0000060665 0.0038443 8683.8
189.9 0.0000061435 0.0038911 8682.9
190 0.0000062215 0.0039383 8681.9
190.1 0.0000063003 0.0039861 8680.9
190.2 0.00000638 0.0040345 8679.9
190.3 0.0000064607 0.0040833 8678.9
190.4 0.0000065422 0.0041327 8678
190.5 0.0000066247 0.0041826 8677
190.6 0.0000067081 0.0042331 8676
190.7 0.0000067925 0.0042841 8675
190.8 0.0000068778 0.0043356 8674
190.9 0.0000069641 0.0043877 8673.1
191 0.0000070514 0.0044404 8672.1
191.1 0.0000071397 0.0044936 8671.1
191.2 0.0000072289 0.0045474 8670.1
191.3 0.0000073192 0.0046018 8669.1
191.4 0.0000074105 0.0046567 8668.1
191.5 0.0000075028 0.0047123 8667.2
191.6 0.0000075961 0.0047684 8666.2
191.7 0.0000076905 0.0048251 8665.2
191.8 0.0000077859 0.0048825 8664.2
191.9 0.0000078825 0.0049404 8663.2
192 0.00000798 0.004999 8662.3
192.1 0.0000080787 0.0050582 8661.3
192.2 0.0000081785 0.005118 8660.3
192.3 0.0000082794 0.0051784 8659.3
192.4 0.0000083814 0.0052395 8658.3
192.5 0.0000084845 0.0053012 8657.4
192.6 0.0000085888 0.0053636 8656.4
192.7 0.0000086943 0.0054266 8655.4
192.8 0.0000088009 0.0054903 8654.4
192.9 0.0000089086 0.0055547 8653.4
193 0.0000090176 0.0056197 8652.4
193.1 0.0000091278 0.0056854 8651.5
193.2 0.0000092392 0.0057518 8650.5
193.3 0.0000093518 0.0058189 8649.5
193.4 0.0000094656 0.0058867 8648.5
193.5 0.0000095807 0.0059552 8647.5
193.6 0.000009697 0.0060244 8646.6
193.7 0.0000098146 0.0060943 8645.6
193.8 0.0000099335 0.006165 8644.6
193.9 0.000010054 0.0062363 8643.6
194 0.000010175 0.0063085 8642.6
194.1 0.000010298 0.0063813 8641.7
194.2 0.000010422 0.0064549 8640.7
194.3 0.000010548 0.0065293 8639.7
194.4 0.000010675 0.0066044 8638.7
194.5 0.000010803 0.0066803 8637.7
194.6 0.000010932 0.006757 8636.8
194.7 0.000011063 0.0068345 8635.8
194.8 0.000011196 0.0069128 8634.8
194.9 0.00001133 0.0069918 8633.8
195 0.000011465 0.0070717 8632.8
195.1 0.000011602 0.0071524 8631.9
195.2 0.00001174 0.0072339 8630.9
195.3 0.00001188 0.0073162 8629.9
195.4 0.000012021 0.0073994 8628.9
195.5 0.000012164 0.0074834 8627.9
195.6 0.000012308 0.0075682 8627
195.7 0.000012454 0.0076539 8626
195.8 0.000012601 0.0077405 8625
195.9 0.00001275 0.007828 8624
196 0.0000129 0.0079163 8623
196.1 0.000013052 0.0080055 8622
196.2 0.000013206 0.0080956 8621.1
196.3 0.000013361 0.0081867 8620.1
196.4 0.000013518 0.0082786 8619.1
196.5 0.000013677 0.0083714 8618.1
196.6 0.000013837 0.0084652 8617.1
196.7 0.000013999 0.0085599 8616.2
196.8 0.000014162 0.0086556 8615.2
196.9 0.000014328 0.0087522 8614.2
197 0.000014495 0.0088497 8613.2
197.1 0.000014664 0.0089483 8612.2
197.2 0.000014834 0.0090478 8611.3
197.3 0.000015007 0.0091483 8610.3
197.4 0.000015181 0.0092498 8609.3
197.5 0.000015357 0.0093523 8608.3
197.6 0.000015534 0.0094558 8607.3
197.7 0.000015714 0.0095603 8606.4
197.8 0.000015896 0.0096658 8605.4
197.9 0.000016079 0.0097724 8604.4
198 0.000016264 0.00988 8603.4
198.1 0.000016452 0.0099887 8602.4
198.2 0.000016641 0.010098 8601.5
198.3 0.000016832 0.010209 8600.5
198.4 0.000017025 0.010321 8599.5
198.5 0.00001722 0.010434 8598.5
198.6 0.000017417 0.010548 8597.5
198.7 0.000017616 0.010663 8596.6
198.8 0.000017817 0.01078 8595.6
198.9 0.00001802 0.010897 8594.6
199 0.000018225 0.011016 8593.6
199.1 0.000018433 0.011135 8592.6
199.2 0.000018642 0.011256 8591.7
199.3 0.000018854 0.011378 8590.7
199.4 0.000019067 0.011502 8589.7
199.5 0.000019283 0.011626 8588.7
199.6 0.000019501 0.011752 8587.7
199.7 0.000019722 0.011878 8586.8
199.8 0.000019944 0.012006 8585.8
199.9 0.000020169 0.012136 8584.8
200 0.0000204 0.012266 8583.8
200.1 0.0000206 0.012398 8582.8
200.2 0.0000209 0.012531 8581.9
200.3 0.0000211 0.012665 8580.9
200.4 0.0000213 0.012801 8579.9
200.5 0.0000216 0.012937 8578.9
200.6 0.0000218 0.013075 8577.9
200.7 0.0000221 0.013215 8577
200.8 0.0000223 0.013356 8576
200.9 0.0000225 0.013498 8575
201 0.0000228 0.013641 8574
201.1 0.000023 0.013786 8573
201.2 0.0000233 0.013932 8572.1
201.3 0.0000236 0.014079 8571.1
201.4 0.0000238 0.014228 8570.1
201.5 0.0000241 0.014378 8569.1
201.6 0.0000244 0.01453 8568.1
201.7 0.0000246 0.014683 8567.2
201.8 0.0000249 0.014838 8566.2
201.9 0.0000252 0.014994 8565.2
202 0.0000254 0.015151 8564.2
202.1 0.0000257 0.01531 8563.2
202.2 0.000026 0.01547 8562.3
202.3 0.0000263 0.015632 8561.3
202.4 0.0000266 0.015795 8560.3
202.5 0.0000269 0.01596 8559.3
202.6 0.0000272 0.016126 8558.3
202.7 0.0000275 0.016294 8557.4
202.8 0.0000278 0.016464 8556.4
202.9 0.0000281 0.016635 8555.4
203 0.0000284 0.016807 8554.4
203.1 0.0000287 0.016981 8553.4
203.2 0.000029 0.017157 8552.5
203.3 0.0000293 0.017335 8551.5
203.4 0.0000296 0.017514 8550.5
203.5 0.0000299 0.017694 8549.5
203.6 0.0000303 0.017876 8548.5
203.7 0.0000306 0.01806 8547.6
203.8 0.0000309 0.018246 8546.6
203.9 0.0000312 0.018433 8545.6
204 0.0000316 0.018622 8544.6
204.1 0.0000319 0.018813 8543.6
204.2 0.0000323 0.019005 8542.7
204.3 0.0000326 0.019199 8541.7
204.4 0.000033 0.019395 8540.7
204.5 0.0000333 0.019593 8539.7
204.6 0.0000337 0.019792 8538.7
204.7 0.000034 0.019994 8537.8
204.8 0.0000344 0.020197 8536.8
204.9 0.0000348 0.020402 8535.8
205 0.0000351 0.020608 8534.8
205.1 0.0000355 0.020817 8533.8
205.2 0.0000359 0.021027 8532.9
205.3 0.0000363 0.02124 8531.9
205.4 0.0000366 0.021454 8530.9
205.5 0.000037 0.02167 8529.9
205.6 0.0000374 0.021888 8528.9
205.7 0.0000378 0.022108 8528
205.8 0.0000382 0.02233 8527
205.9 0.0000386 0.022554 8526
206 0.000039 0.022779 8525
206.1 0.0000394 0.023007 8524
206.2 0.0000398 0.023237 8523
206.3 0.0000403 0.023469 8522.1
206.4 0.0000407 0.023703 8521.1
206.5 0.0000411 0.023939 8520.1
206.6 0.0000415 0.024177 8519.1
206.7 0.000042 0.024417 8518.1
206.8 0.0000424 0.024659 8517.2
206.9 0.0000428 0.024904 8516.2
207 0.0000433 0.02515 8515.2
207.1 0.0000437 0.025399 8514.2
207.2 0.0000442 0.02565 8513.2
207.3 0.0000446 0.025903 8512.3
207.4 0.0000451 0.026158 8511.3
207.5 0.0000456 0.026415 8510.3
207.6 0.000046 0.026675 8509.3
207.7 0.0000465 0.026937 8508.3
207.8 0.000047 0.027201 8507.4
207.9 0.0000475 0.027467 8506.4
208 0.000048 0.027736 8505.4
208.1 0.0000485 0.028007 8504.4
208.2 0.0000489 0.02828 8503.4
208.3 0.0000495 0.028556 8502.5
208.4 0.00005 0.028834 8501.5
208.5 0.0000505 0.029115 8500.5
208.6 0.000051 0.029398 8499.5
208.7 0.0000515 0.029683 8498.5
208.8 0.000052 0.029971 8497.6
208.9 0.0000526 0.030261 8496.6
209 0.0000531 0.030553 8495.6
209.1 0.0000536 0.030848 8494.6
209.2 0.0000542 0.031146 8493.6
209.3 0.0000547 0.031446 8492.7
209.4 0.0000553 0.031749 8491.7
209.5 0.0000558 0.032054 8490.7
209.6 0.0000564 0.032362 8489.7
209.7 0.000057 0.032673 8488.7
209.8 0.0000575 0.032986 8487.8
209.9 0.0000581 0.033301 8486.8
210 0.0000587 0.03362 8485.8
210.1 0.0000593 0.033941 8484.8
210.2 0.0000599 0.034264 8483.8
210.3 0.0000605 0.034591 8482.9
210.4 0.0000611 0.03492 8481.9
210.5 0.0000617 0.035252 8480.9
210.6 0.0000623 0.035587 8479.9
210.7 0.0000629 0.035924 8478.9
210.8 0.0000636 0.036264 8477.9
210.9 0.0000642 0.036608 8477
211 0.0000648 0.036954 8476
211.1 0.0000655 0.037302 8475
211.2 0.0000661 0.037654 8474
211.3 0.0000668 0.038009 8473
211.4 0.0000674 0.038366 8472.1
211.5 0.0000681 0.038727 8471.1
211.6 0.0000688 0.03909 8470.1
211.7 0.0000694 0.039457 8469.1
211.8 0.0000701 0.039826 8468.1
211.9 0.0000708 0.040199 8467.2
212 0.0000715 0.040575 8466.2
212.1 0.0000722 0.040953 8465.2
212.2 0.0000729 0.041335 8464.2
212.3 0.0000736 0.04172 8463.2
212.4 0.0000743 0.042108 8462.3
212.5 0.0000751 0.042499 8461.3
212.6 0.0000758 0.042894 8460.3
212.7 0.0000765 0.043291 8459.3
212.8 0.0000773 0.043692 8458.3
212.9 0.000078 0.044096 8457.4
213 0.0000788 0.044503 8456.4
213.1 0.0000796 0.044914 8455.4
213.2 0.0000803 0.045328 8454.4
213.3 0.0000811 0.045745 8453.4
213.4 0.0000819 0.046166 8452.4
213.5 0.0000827 0.04659 8451.5
213.6 0.0000835 0.047017 8450.5
213.7 0.0000843 0.047448 8449.5
213.8 0.0000851 0.047883 8448.5
213.9 0.0000859 0.048321 8447.5
214 0.0000867 0.048762 8446.6
214.1 0.0000876 0.049207 8445.6
214.2 0.0000884 0.049655 8444.6
214.3 0.0000893 0.050107 8443.6
214.4 0.0000901 0.050563 8442.6
214.5 0.000091 0.051022 8441.7
214.6 0.0000918 0.051485 8440.7
214.7 0.0000927 0.051951 8439.7
214.8 0.0000936 0.052422 8438.7
214.9 0.0000945 0.052896 8437.7
215 0.0000954 0.053373 8436.7
215.1 0.0000963 0.053855 8435.8
215.2 0.0000972 0.05434 8434.8
215.3 0.0000981 0.054829 8433.8
215.4 0.0000991 0.055322 8432.8
215.5 0.0001 0.055819 8431.8
215.6 0.000101 0.05632 8430.9
215.7 0.000102 0.056824 8429.9
215.8 0.000103 0.057333 8428.9
215.9 0.000104 0.057845 8427.9
216 0.000105 0.058362 8426.9
216.1 0.000106 0.058882 8425.9
216.2 0.000107 0.059407 8425
216.3 0.000108 0.059936 8424
216.4 0.000109 0.060469 8423
216.5 0.00011 0.061006 8422
216.6 0.000111 0.061547 8421
216.7 0.000112 0.062092 8420.1
216.8 0.000113 0.062642 8419.1
216.9 0.000114 0.063195 8418.1
217 0.000115 0.063753 8417.1
217.1 0.000116 0.064316 8416.1
217.2 0.000117 0.064882 8415.1
217.3 0.000118 0.065454 8414.2
217.4 0.000119 0.066029 8413.2
217.5 0.00012 0.066609 8412.2
217.6 0.000122 0.067193 8411.2
217.7 0.000123 0.067782 8410.2
217.8 0.000124 0.068375 8409.3
217.9 0.000125 0.068973 8408.3
218 0.000126 0.069575 8407.3
218.1 0.000127 0.070182 8406.3
218.2 0.000128 0.070793 8405.3
218.3 0.00013 0.07141 8404.3
218.4 0.000131 0.07203 8403.4
218.5 0.00013196 0.072656 8402.4
218.6 0.00013316 0.073286 8401.4
218.7 0.00013438 0.073921 8400.4
218.8 0.0001356 0.074561 8399.4
218.9 0.00013684 0.075206 8398.4
219 0.00013808 0.075855 8397.5
219.1 0.00013933 0.07651 8396.5
219.2 0.0001406 0.077169 8395.5
219.3 0.00014187 0.077833 8394.5
219.4 0.00014316 0.078502 8393.5
219.5 0.00014445 0.079176 8392.6
219.6 0.00014576 0.079856 8391.6
219.7 0.00014707 0.08054 8390.6
219.8 0.0001484 0.081229 8389.6
219.9 0.00014974 0.081924 8388.6
220 0.00015108 0.082624 8387.6
220.1 0.00015244 0.083329 8386.7
220.2 0.00015381 0.084039 8385.7
220.3 0.00015519 0.084754 8384.7
220.4 0.00015658 0.085475 8383.7
220.5 0.00015798 0.086201 8382.7
220.6 0.00015939 0.086932 8381.7
220.7 0.00016082 0.087669 8380.8
220.8 0.00016225 0.088411 8379.8
220.9 0.0001637 0.089159 8378.8
221 0.00016515 0.089912 8377.8
221.1 0.00016662 0.090671 8376.8
221.2 0.0001681 0.091435 8375.8
221.3 0.00016959 0.092205 8374.9
221.4 0.0001711 0.09298 8373.9
221.5 0.00017261 0.093761 8372.9
221.6 0.00017414 0.094548 8371.9
221.7 0.00017568 0.095341 8370.9
221.8 0.00017723 0.096139 8369.9
221.9 0.00017879 0.096943 8369
222 0.00018037 0.097753 8368
222.1 0.00018195 0.098569 8367
222.2 0.00018355 0.099391 8366
222.3 0.00018516 0.10022 8365
222.4 0.00018679 0.10105 8364
222.5 0.00018842 0.10189 8363.1
222.6 0.00019007 0.10274 8362.1
222.7 0.00019173 0.10359 8361.1
222.8 0.00019341 0.10445 8360.1
222.9 0.00019509 0.10531 8359.1
223 0.00019679 0.10618 8358.1
223.1 0.00019851 0.10706 8357.2
223.2 0.00020023 0.10794 8356.2
223.3 0.00020197 0.10883 8355.2
223.4 0.00020372 0.10973 8354.2
223.5 0.00020549 0.11063 8353.2
223.6 0.00020727 0.11154 8352.2
223.7 0.00020906 0.11245 8351.3
223.8 0.00021087 0.11337 8350.3
223.9 0.00021269 0.1143 8349.3
224 0.00021452 0.11523 8348.3
224.1 0.00021637 0.11618 8347.3
224.2 0.00021823 0.11712 8346.3
224.3 0.00022011 0.11808 8345.4
224.4 0.000222 0.11904 8344.4
224.5 0.0002239 0.12001 8343.4
224.6 0.00022582 0.12098 8342.4
224.7 0.00022775 0.12196 8341.4
224.8 0.0002297 0.12295 8340.4
224.9 0.00023166 0.12395 8339.5
225 0.00023364 0.12495 8338.5
225.1 0.00023563 0.12596 8337.5
225.2 0.00023763 0.12697 8336.5
225.3 0.00023966 0.128 8335.5
225.4 0.00024169 0.12903 8334.5
225.5 0.00024374 0.13007 8333.5
225.6 0.00024581 0.13111 8332.6
225.7 0.00024789 0.13216 8331.6
225.8 0.00024999 0.13322 8330.6
225.9 0.0002521 0.13429 8329.6
226 0.00025423 0.13536 8328.6
226.1 0.00025637 0.13645 8327.6
226.2 0.00025853 0.13753 8326.7
226.3 0.00026071 0.13863 8325.7
226.4 0.0002629 0.13974 8324.7
226.5 0.00026511 0.14085 8323.7
226.6 0.00026733 0.14197 8322.7
226.7 0.00026957 0.14309 8321.7
226.8 0.00027183 0.14423 8320.7
226.9 0.0002741 0.14537 8319.8
227 0.00027639 0.14652 8318.8
227.1 0.0002787 0.14768 8317.8
227.2 0.00028102 0.14885 8316.8
227.3 0.00028336 0.15002 8315.8
227.4 0.00028572 0.1512 8314.8
227.5 0.00028809 0.15239 8313.8
227.6 0.00029049 0.15359 8312.9
227.7 0.0002929 0.1548 8311.9
227.8 0.00029532 0.15601 8310.9
227.9 0.00029777 0.15723 8309.9
228 0.00030023 0.15847 8308.9
228.1 0.00030271 0.15971 8307.9
228.2 0.00030521 0.16095 8306.9
228.3 0.00030772 0.16221 8306
228.4 0.00031025 0.16347 8305
228.5 0.00031281 0.16475 8304
228.6 0.00031538 0.16603 8303
228.7 0.00031797 0.16732 8302
228.8 0.00032057 0.16862 8301
228.9 0.0003232 0.16993 8300
229 0.00032584 0.17124 8299.1
229.1 0.00032851 0.17257 8298.1
229.2 0.00033119 0.1739 8297.1
229.3 0.00033389 0.17524 8296.1
229.4 0.00033661 0.17659 8295.1
229.5 0.00033935 0.17796 8294.1
229.6 0.00034211 0.17933 8293.1
229.7 0.00034489 0.1807 8292.2
229.8 0.00034769 0.18209 8291.2
229.9 0.00035051 0.18349 8290.2
230 0.00035335 0.1849 8289.2
230.1 0.0003562 0.18631 8288.2
230.2 0.00035908 0.18774 8287.2
230.3 0.00036198 0.18917 8286.2
230.4 0.0003649 0.19061 8285.3
230.5 0.00036784 0.19207 8284.3
230.6 0.0003708 0.19353 8283.3
230.7 0.00037378 0.195 8282.3
230.8 0.00037678 0.19648 8281.3
230.9 0.00037981 0.19798 8280.3
231 0.00038285 0.19948 8279.3
231.1 0.00038592 0.20099 8278.3
231.2 0.000389 0.20251 8277.4
231.3 0.00039211 0.20404 8276.4
231.4 0.00039524 0.20558 8275.4
231.5 0.00039839 0.20713 8274.4
231.6 0.00040157 0.20869 8273.4
231.7 0.00040476 0.21026 8272.4
231.8 0.00040798 0.21184 8271.4
231.9 0.00041122 0.21344 8270.4
232 0.00041448 0.21504 8269.5
232.1 0.00041777 0.21665 8268.5
232.2 0.00042108 0.21827 8267.5
232.3 0.00042441 0.2199 8266.5
232.4 0.00042776 0.22155 8265.5
232.5 0.00043113 0.2232 8264.5
232.6 0.00043453 0.22487 8263.5
232.7 0.00043796 0.22654 8262.5
232.8 0.0004414 0.22823 8261.6
232.9 0.00044487 0.22992 8260.6
233 0.00044837 0.23163 8259.6
233.1 0.00045188 0.23335 8258.6
233.2 0.00045542 0.23508 8257.6
233.3 0.00045899 0.23682 8256.6
233.4 0.00046258 0.23857 8255.6
233.5 0.00046619 0.24033 8254.6
233.6 0.00046983 0.2421 8253.7
233.7 0.0004735 0.24389 8252.7
233.8 0.00047718 0.24568 8251.7
233.9 0.0004809 0.24749 8250.7
234 0.00048463 0.24931 8249.7
234.1 0.0004884 0.25114 8248.7
234.2 0.00049219 0.25298 8247.7
234.3 0.000496 0.25483 8246.7
234.4 0.00049984 0.2567 8245.7
234.5 0.00050371 0.25857 8244.8
234.6 0.0005076 0.26046 8243.8
234.7 0.00051152 0.26236 8242.8
234.8 0.00051546 0.26427 8241.8
234.9 0.00051943 0.2662 8240.8
235 0.00052343 0.26813 8239.8
235.1 0.00052745 0.27008 8238.8
235.2 0.0005315 0.27204 8237.8
235.3 0.00053558 0.27401 8236.9
235.4 0.00053968 0.276 8235.9
235.5 0.00054381 0.27799 8234.9
235.6 0.00054797 0.28 8233.9
235.7 0.00055216 0.28202 8232.9
235.8 0.00055637 0.28406 8231.9
235.9 0.00056062 0.2861 8230.9
236 0.00056489 0.28816 8229.9
236.1 0.00056919 0.29023 8228.9
236.2 0.00057351 0.29232 8227.9
236.3 0.00057787 0.29442 8227
236.4 0.00058225 0.29653 8226
236.5 0.00058666 0.29865 8225
236.6 0.00059111 0.30078 8224
236.7 0.00059558 0.30293 8223
236.8 0.00060008 0.3051 8222
236.9 0.00060461 0.30727 8221
237 0.00060917 0.30946 8220
237.1 0.00061376 0.31166 8219
237.2 0.00061838 0.31388 8218
237.3 0.00062302 0.3161 8217.1
237.4 0.0006277 0.31835 8216.1
237.5 0.00063241 0.3206 8215.1
237.6 0.00063715 0.32287 8214.1
237.7 0.00064193 0.32516 8213.1
237.8 0.00064673 0.32745 8212.1
237.9 0.00065156 0.32976 8211.1
238 0.00065642 0.33209 8210.1
238.1 0.00066132 0.33443 8209.1
238.2 0.00066625 0.33678 8208.1
238.3 0.00067121 0.33914 8207.2
238.4 0.0006762 0.34153 8206.2
238.5 0.00068122 0.34392 8205.2
238.6 0.00068628 0.34633 8204.2
238.7 0.00069136 0.34875 8203.2
238.8 0.00069649 0.35119 8202.2
238.9 0.00070164 0.35365 8201.2
239 0.00070682 0.35611 8200.2
239.1 0.00071204 0.35859 8199.2
239.2 0.0007173 0.36109 8198.2
239.3 0.00072258 0.3636 8197.2
239.4 0.0007279 0.36613 8196.3
239.5 0.00073326 0.36867 8195.3
239.6 0.00073864 0.37123 8194.3
239.7 0.00074407 0.3738 8193.3
239.8 0.00074952 0.37639 8192.3
239.9 0.00075501 0.37899 8191.3
240 0.00076054 0.3816 8190.3
240.1 0.0007661 0.38424 8189.3
240.2 0.00077169 0.38689 8188.3
240.3 0.00077733 0.38955 8187.3
240.4 0.00078299 0.39223 8186.3
240.5 0.00078869 0.39492 8185.3
240.6 0.00079443 0.39763 8184.4
240.7 0.0008002 0.40036 8183.4
240.8 0.00080601 0.4031 8182.4
240.9 0.00081186 0.40586 8181.4
241 0.00081774 0.40864 8180.4
241.1 0.00082366 0.41143 8179.4
241.2 0.00082962 0.41423 8178.4
241.3 0.00083561 0.41706 8177.4
241.4 0.00084165 0.4199 8176.4
241.5 0.00084771 0.42275 8175.4
241.6 0.00085382 0.42562 8174.4
241.7 0.00085996 0.42851 8173.4
241.8 0.00086615 0.43142 8172.4
241.9 0.00087237 0.43434 8171.5
242 0.00087863 0.43728 8170.5
242.1 0.00088492 0.44024 8169.5
242.2 0.00089126 0.44321 8168.5
242.3 0.00089764 0.4462 8167.5
242.4 0.00090405 0.44921 8166.5
242.5 0.00091051 0.45223 8165.5
242.6 0.000917 0.45527 8164.5
242.7 0.00092354 0.45833 8163.5
242.8 0.00093011 0.46141 8162.5
242.9 0.00093673 0.4645 8161.5
243 0.00094338 0.46761 8160.5
243.1 0.00095008 0.47074 8159.5
243.2 0.00095681 0.47389 8158.5
243.3 0.00096359 0.47705 8157.5
243.4 0.00097041 0.48024 8156.6
243.5 0.00097727 0.48344 8155.6
243.6 0.00098417 0.48666 8154.6
243.7 0.00099112 0.48989 8153.6
243.8 0.00099811 0.49315 8152.6
243.9 0.0010051 0.49642 8151.6
244 0.0010122 0.49971 8150.6
244.1 0.0010193 0.50302 8149.6
244.2 0.0010265 0.50635 8148.6
244.3 0.0010337 0.5097 8147.6
244.4 0.0010409 0.51307 8146.6
244.5 0.0010482 0.51645 8145.6
244.6 0.0010555 0.51986 8144.6
244.7 0.0010629 0.52328 8143.6
244.8 0.0010703 0.52672 8142.6
244.9 0.0010778 0.53019 8141.6
245 0.0010853 0.53367 8140.6
245.1 0.0010929 0.53717 8139.6
245.2 0.0011005 0.54069 8138.7
245.3 0.0011081 0.54422 8137.7
245.4 0.0011158 0.54778 8136.7
245.5 0.0011235 0.55136 8135.7
245.6 0.0011313 0.55496 8134.7
245.7 0.0011391 0.55858 8133.7
245.8 0.001147 0.56222 8132.7
245.9 0.0011549 0.56587 8131.7
246 0.0011629 0.56955 8130.7
246.1 0.0011709 0.57325 8129.7
246.2 0.001179 0.57697 8128.7
246.3 0.0011871 0.58071 8127.7
246.4 0.0011953 0.58447 8126.7
246.5 0.0012035 0.58825 8125.7
246.6 0.0012117 0.59205 8124.7
246.7 0.00122 0.59587 8123.7
246.8 0.0012284 0.59971 8122.7
246.9 0.0012368 0.60358 8121.7
247 0.0012452 0.60746 8120.7
247.1 0.0012537 0.61137 8119.7
