"Temperature_(K)" "Pressure_(MPa)" "Vap._Density_(mol/m3)" "Liq._Density_(mol/m3)"
217 0.080127 46.078 23552
217.1 0.080556 46.309 23547
217.2 0.080987 46.541 23542
217.3 0.08142 46.775 23536
217.4 0.081854 47.009 23531
217.5 0.08229 47.244 23526
217.6 0.082729 47.48 23521
217.7 0.083169 47.716 23515
217.8 0.083611 47.954 23510
217.9 0.084054 48.193 23505
218 0.0845 48.433 23500
218.1 0.084948 48.673 23494
218.2 0.085397 48.915 23489
218.3 0.085848 49.157 23484
218.4 0.086302 49.401 23479
218.5 0.086757 49.645 23473
218.6 0.087214 49.89 23468
218.7 0.087673 50.137 23463
218.8 0.088134 50.384 23458
218.9 0.088597 50.632 23452
219 0.089062 50.882 23447
219.1 0.089529 51.132 23442
219.2 0.089997 51.383 23437
219.3 0.090468 51.635 23431
219.4 0.090941 51.888 23426
219.5 0.091415 52.143 23421
219.6 0.091892 52.398 23415
219.7 0.092371 52.654 23410
219.8 0.092851 52.911 23405
219.9 0.093334 53.169 23400
220 0.093818 53.428 23394
220.1 0.094305 53.688 23389
220.2 0.094794 53.95 23384
220.3 0.095284 54.212 23378
220.4 0.095777 54.475 23373
220.5 0.096272 54.739 23368
220.6 0.096768 55.004 23363
220.7 0.097267 55.27 23357
220.8 0.097768 55.538 23352
220.9 0.098271 55.806 23347
221 0.098776 56.075 23341
221.1 0.099283 56.345 23336
221.2 0.099792 56.617 23331
221.3 0.1003 56.889 23325
221.4 0.10082 57.162 23320
221.5 0.10133 57.437 23315
221.6 0.10185 57.712 23310
221.7 0.10237 57.989 23304
221.8 0.10289 58.267 23299
221.9 0.10341 58.545 23294
222 0.10394 58.825 23288
222.1 0.10447 59.106 23283
222.2 0.105 59.387 23278
222.3 0.10553 59.67 23272
222.4 0.10607 59.954 23267
222.5 0.1066 60.239 23262
222.6 0.10714 60.525 23256
222.7 0.10768 60.813 23251
222.8 0.10822 61.101 23246
222.9 0.10877 61.39 23240
223 0.10932 61.681 23235
223.1 0.10987 61.972 23230
223.2 0.11042 62.265 23224
223.3 0.11097 62.558 23219
223.4 0.11153 62.853 23214
223.5 0.11209 63.149 23208
223.6 0.11265 63.446 23203
223.7 0.11321 63.744 23198
223.8 0.11378 64.043 23192
223.9 0.11434 64.344 23187
224 0.11491 64.645 23182
224.1 0.11549 64.948 23176
224.2 0.11606 65.251 23171
224.3 0.11664 65.556 23166
224.4 0.11722 65.862 23160
224.5 0.1178 66.169 23155
224.6 0.11838 66.477 23149
224.7 0.11897 66.787 23144
224.8 0.11955 67.097 23139
224.9 0.12014 67.409 23133
225 0.12074 67.722 23128
225.1 0.12133 68.036 23123
225.2 0.12193 68.351 23117
225.3 0.12253 68.667 23112
225.4 0.12313 68.984 23107
225.5 0.12373 69.303 23101
225.6 0.12434 69.622 23096
225.7 0.12495 69.943 23090
225.8 0.12556 70.265 23085
225.9 0.12617 70.589 23080
226 0.12679 70.913 23074
226.1 0.12741 71.238 23069
226.2 0.12803 71.565 23064
226.3 0.12865 71.893 23058
226.4 0.12928 72.222 23053
226.5 0.1299 72.553 23047
226.6 0.13054 72.884 23042
226.7 0.13117 73.217 23037
226.8 0.1318 73.551 23031
226.9 0.13244 73.886 23026
227 0.13308 74.222 23020
227.1 0.13372 74.56 23015
227.2 0.13437 74.898 23010
227.3 0.13502 75.238 23004
227.4 0.13567 75.58 22999
227.5 0.13632 75.922 22993
227.6 0.13697 76.266 22988
227.7 0.13763 76.611 22983
227.8 0.13829 76.957 22977
227.9 0.13895 77.304 22972
228 0.13962 77.653 22966
228.1 0.14028 78.002 22961
228.2 0.14095 78.353 22955
228.3 0.14163 78.706 22950
228.4 0.1423 79.059 22945
228.5 0.14298 79.414 22939
228.6 0.14366 79.77 22934
228.7 0.14434 80.128 22928
228.8 0.14503 80.486 22923
228.9 0.14572 80.846 22917
229 0.14641 81.207 22912
229.1 0.1471 81.57 22907
229.2 0.14779 81.933 22901
229.3 0.14849 82.298 22896
229.4 0.14919 82.665 22890
229.5 0.1499 83.032 22885
229.6 0.1506 83.401 22879
229.7 0.15131 83.771 22874
229.8 0.15202 84.143 22868
229.9 0.15274 84.516 22863
230 0.15345 84.89 22858
230.1 0.15417 85.265 22852
230.2 0.15489 85.642 22847
230.3 0.15562 86.02 22841
230.4 0.15634 86.399 22836
230.5 0.15707 86.78 22830
230.6 0.15781 87.162 22825
230.7 0.15854 87.545 22819
230.8 0.15928 87.93 22814
230.9 0.16002 88.316 22808
231 0.16076 88.703 22803
231.1 0.16151 89.092 22797
231.2 0.16226 89.482 22792
231.3 0.16301 89.873 22786
231.4 0.16376 90.266 22781
231.5 0.16452 90.66 22776
231.6 0.16528 91.055 22770
231.7 0.16604 91.452 22765
231.8 0.16681 91.85 22759
231.9 0.16757 92.25 22754
232 0.16835 92.65 22748
232.1 0.16912 93.053 22743
232.2 0.1699 93.456 22737
232.3 0.17067 93.861 22732
232.4 0.17146 94.268 22726
232.5 0.17224 94.676 22721
232.6 0.17303 95.085 22715
232.7 0.17382 95.495 22710
232.8 0.17461 95.908 22704
232.9 0.17541 96.321 22699
233 0.17621 96.736 22693
233.1 0.17701 97.152 22688
233.2 0.17781 97.57 22682
233.3 0.17862 97.989 22677
233.4 0.17943 98.409 22671
233.5 0.18024 98.831 22666
233.6 0.18106 99.255 22660
233.7 0.18188 99.679 22654
233.8 0.1827 100.11 22649
233.9 0.18353 100.53 22643
234 0.18435 100.96 22638
234.1 0.18519 101.39 22632
234.2 0.18602 101.82 22627
234.3 0.18686 102.26 22621
234.4 0.1877 102.69 22616
234.5 0.18854 103.13 22610
234.6 0.18938 103.57 22605
234.7 0.19023 104.01 22599
234.8 0.19108 104.45 22594
234.9 0.19194 104.89 22588
235 0.1928 105.33 22583
235.1 0.19366 105.78 22577
235.2 0.19452 106.23 22571
235.3 0.19539 106.67 22566
235.4 0.19625 107.12 22560
235.5 0.19713 107.57 22555
235.6 0.198 108.03 22549
235.7 0.19888 108.48 22544
235.8 0.19976 108.94 22538
235.9 0.20065 109.39 22533
236 0.20154 109.85 22527
236.1 0.20243 110.31 22521
236.2 0.20332 110.78 22516
236.3 0.20422 111.24 22510
236.4 0.20512 111.7 22505
236.5 0.20602 112.17 22499
236.6 0.20693 112.64 22493
236.7 0.20784 113.11 22488
236.8 0.20875 113.58 22482
236.9 0.20967 114.05 22477
237 0.21058 114.53 22471
237.1 0.21151 115 22466
237.2 0.21243 115.48 22460
237.3 0.21336 115.96 22454
237.4 0.21429 116.44 22449
237.5 0.21523 116.92 22443
237.6 0.21616 117.4 22438
237.7 0.21711 117.89 22432
237.8 0.21805 118.38 22426
237.9 0.219 118.86 22421
238 0.21995 119.35 22415
238.1 0.2209 119.84 22410
238.2 0.22186 120.34 22404
238.3 0.22282 120.83 22398
238.4 0.22378 121.33 22393
238.5 0.22475 121.83 22387
238.6 0.22572 122.33 22381
238.7 0.22669 122.83 22376
238.8 0.22767 123.33 22370
238.9 0.22865 123.84 22365
239 0.22963 124.34 22359
239.1 0.23062 124.85 22353
239.2 0.23161 125.36 22348
239.3 0.2326 125.87 22342
239.4 0.2336 126.38 22336
239.5 0.2346 126.9 22331
239.6 0.2356 127.41 22325
239.7 0.23661 127.93 22320
239.8 0.23762 128.45 22314
239.9 0.23863 128.97 22308
240 0.23965 129.49 22303
240.1 0.24067 130.02 22297
240.2 0.24169 130.54 22291
240.3 0.24272 131.07 22286
240.4 0.24375 131.6 22280
240.5 0.24478 132.13 22274
240.6 0.24582 132.66 22269
240.7 0.24686 133.2 22263
240.8 0.2479 133.73 22257
240.9 0.24895 134.27 22252
241 0.25 134.81 22246
241.1 0.25106 135.35 22240
241.2 0.25211 135.9 22235
241.3 0.25318 136.44 22229
241.4 0.25424 136.99 22223
241.5 0.25531 137.54 22218
241.6 0.25638 138.09 22212
241.7 0.25745 138.64 22206
241.8 0.25853 139.19 22200
241.9 0.25962 139.75 22195
242 0.2607 140.3 22189
242.1 0.26179 140.86 22183
242.2 0.26288 141.42 22178
242.3 0.26398 141.98 22172
242.4 0.26508 142.55 22166
242.5 0.26618 143.11 22161
242.6 0.26729 143.68 22155
242.7 0.2684 144.25 22149
242.8 0.26951 144.82 22143
242.9 0.27063 145.39 22138
243 0.27175 145.97 22132
243.1 0.27288 146.55 22126
243.2 0.27401 147.12 22121
243.3 0.27514 147.7 22115
243.4 0.27627 148.29 22109
243.5 0.27741 148.87 22103
243.6 0.27856 149.46 22098
243.7 0.2797 150.04 22092
243.8 0.28085 150.63 22086
243.9 0.28201 151.22 22080
244 0.28317 151.82 22075
244.1 0.28433 152.41 22069
244.2 0.28549 153.01 22063
244.3 0.28666 153.61 22058
244.4 0.28783 154.21 22052
244.5 0.28901 154.81 22046
244.6 0.29019 155.41 22040
244.7 0.29137 156.02 22034
244.8 0.29256 156.63 22029
244.9 0.29375 157.24 22023
245 0.29495 157.85 22017
245.1 0.29615 158.46 22011
245.2 0.29735 159.08 22006
245.3 0.29855 159.69 22000
245.4 0.29976 160.31 21994
245.5 0.30098 160.93 21988
245.6 0.3022 161.56 21983
245.7 0.30342 162.18 21977
245.8 0.30464 162.81 21971
245.9 0.30587 163.44 21965
246 0.30711 164.07 21959
246.1 0.30834 164.7 21954
246.2 0.30958 165.34 21948
246.3 0.31083 165.97 21942
246.4 0.31208 166.61 21936
246.5 0.31333 167.25 21930
246.6 0.31459 167.89 21925
246.7 0.31585 168.54 21919
246.8 0.31711 169.18 21913
246.9 0.31838 169.83 21907
247 0.31965 170.48 21901
247.1 0.32093 171.13 21896
247.2 0.32221 171.79 21890
247.3 0.32349 172.45 21884
247.4 0.32478 173.1 21878
247.5 0.32607 173.76 21872
247.6 0.32736 174.43 21867
247.7 0.32866 175.09 21861
247.8 0.32997 175.76 21855
247.9 0.33127 176.42 21849
248 0.33259 177.09 21843
248.1 0.3339 177.77 21837
248.2 0.33522 178.44 21832
248.3 0.33655 179.12 21826
248.4 0.33787 179.8 21820
248.5 0.3392 180.48 21814
248.6 0.34054 181.16 21808
248.7 0.34188 181.84 21802
248.8 0.34322 182.53 21796
248.9 0.34457 183.22 21791
249 0.34592 183.91 21785
249.1 0.34728 184.6 21779
249.2 0.34864 185.3 21773
249.3 0.35001 185.99 21767
249.4 0.35137 186.69 21761
249.5 0.35275 187.39 21755
249.6 0.35412 188.1 21750
249.7 0.3555 188.8 21744
249.8 0.35689 189.51 21738
249.9 0.35828 190.22 21732
250 0.35967 190.93 21726
250.1 0.36107 191.64 21720
250.2 0.36247 192.36 21714
250.3 0.36388 193.08 21708
250.4 0.36529 193.8 21702
250.5 0.3667 194.52 21697
250.6 0.36812 195.25 21691
250.7 0.36954 195.97 21685
250.8 0.37097 196.7 21679
250.9 0.3724 197.43 21673
251 0.37384 198.17 21667
251.1 0.37528 198.9 21661
251.2 0.37672 199.64 21655
251.3 0.37817 200.38 21649
251.4 0.37962 201.12 21643
251.5 0.38108 201.86 21637
251.6 0.38254 202.61 21632
251.7 0.38401 203.36 21626
251.8 0.38548 204.11 21620
251.9 0.38695 204.86 21614
252 0.38843 205.62 21608
252.1 0.38991 206.37 21602
252.2 0.3914 207.13 21596
252.3 0.39289 207.9 21590
252.4 0.39439 208.66 21584
252.5 0.39589 209.43 21578
252.6 0.3974 210.19 21572
252.7 0.39891 210.97 21566
252.8 0.40042 211.74 21560
252.9 0.40194 212.51 21554
253 0.40346 213.29 21548
253.1 0.40499 214.07 21542
253.2 0.40652 214.85 21536
253.3 0.40805 215.64 21530
253.4 0.40959 216.42 21524
253.5 0.41114 217.21 21518
253.6 0.41269 218.01 21512
253.7 0.41424 218.8 21506
253.8 0.4158 219.59 21500
253.9 0.41736 220.39 21494
254 0.41893 221.19 21488
254.1 0.4205 222 21482
254.2 0.42208 222.8 21477
254.3 0.42366 223.61 21471
254.4 0.42525 224.42 21465
254.5 0.42684 225.23 21458
254.6 0.42843 226.05 21452
254.7 0.43003 226.86 21446
254.8 0.43163 227.68 21440
254.9 0.43324 228.5 21434
255 0.43486 229.33 21428
255.1 0.43647 230.16 21422
255.2 0.4381 230.98 21416
255.3 0.43972 231.82 21410
255.4 0.44135 232.65 21404
255.5 0.44299 233.49 21398
255.6 0.44463 234.32 21392
255.7 0.44628 235.17 21386
255.8 0.44793 236.01 21380
255.9 0.44958 236.85 21374
256 0.45124 237.7 21368
256.1 0.45291 238.55 21362
256.2 0.45457 239.41 21356
256.3 0.45625 240.26 21350
256.4 0.45793 241.12 21344
256.5 0.45961 241.98 21338
256.6 0.4613 242.84 21332
256.7 0.46299 243.71 21326
256.8 0.46469 244.58 21320
256.9 0.46639 245.45 21314
257 0.4681 246.32 21307
257.1 0.46981 247.2 21301
257.2 0.47153 248.07 21295
257.3 0.47325 248.95 21289
257.4 0.47497 249.84 21283
257.5 0.4767 250.72 21277
257.6 0.47844 251.61 21271
257.7 0.48018 252.5 21265
257.8 0.48193 253.4 21259
257.9 0.48368 254.29 21253
258 0.48543 255.19 21247
258.1 0.48719 256.09 21240
258.2 0.48896 256.99 21234
258.3 0.49073 257.9 21228
258.4 0.4925 258.81 21222
258.5 0.49428 259.72 21216
258.6 0.49607 260.63 21210
258.7 0.49786 261.55 21204
258.8 0.49965 262.47 21198
258.9 0.50145 263.39 21192
259 0.50325 264.31 21185
259.1 0.50506 265.24 21179
259.2 0.50688 266.17 21173
259.3 0.5087 267.1 21167
259.4 0.51052 268.04 21161
259.5 0.51235 268.97 21155
259.6 0.51419 269.91 21149
259.7 0.51603 270.85 21142
259.8 0.51787 271.8 21136
259.9 0.51972 272.75 21130
260 0.52157 273.7 21124
260.1 0.52343 274.65 21118
260.2 0.5253 275.61 21112
260.3 0.52717 276.57 21105
260.4 0.52904 277.53 21099
260.5 0.53092 278.49 21093
260.6 0.53281 279.46 21087
260.7 0.5347 280.43 21081
260.8 0.53659 281.4 21074
260.9 0.53849 282.37 21068
261 0.5404 283.35 21062
261.1 0.54231 284.33 21056
261.2 0.54423 285.32 21050
261.3 0.54615 286.3 21043
261.4 0.54807 287.29 21037
261.5 0.55001 288.28 21031
261.6 0.55194 289.28 21025
261.7 0.55388 290.27 21019
261.8 0.55583 291.27 21012
261.9 0.55778 292.27 21006
262 0.55974 293.28 21000
262.1 0.5617 294.29 20994
262.2 0.56367 295.3 20987
262.3 0.56564 296.31 20981
262.4 0.56762 297.33 20975
262.5 0.56961 298.35 20969
262.6 0.5716 299.37 20962
262.7 0.57359 300.4 20956
262.8 0.57559 301.42 20950
262.9 0.5776 302.46 20944
263 0.57961 303.49 20937
263.1 0.58162 304.53 20931
263.2 0.58364 305.56 20925
263.3 0.58567 306.61 20919
263.4 0.5877 307.65 20912
263.5 0.58974 308.7 20906
263.6 0.59178 309.75 20900
263.7 0.59383 310.81 20894
263.8 0.59588 311.86 20887
263.9 0.59794 312.92 20881
264 0.60001 313.99 20875
264.1 0.60208 315.05 20868
264.2 0.60415 316.12 20862
264.3 0.60623 317.19 20856
264.4 0.60832 318.27 20850
264.5 0.61041 319.34 20843
264.6 0.61251 320.42 20837
264.7 0.61461 321.51 20831
264.8 0.61672 322.59 20824
264.9 0.61883 323.68 20818
265 0.62095 324.78 20812
265.1 0.62307 325.87 20805
265.2 0.6252 326.97 20799
265.3 0.62734 328.07 20793
265.4 0.62948 329.18 20786
265.5 0.63163 330.28 20780
265.6 0.63378 331.39 20774
265.7 0.63594 332.51 20767
265.8 0.6381 333.63 20761
265.9 0.64027 334.75 20755
266 0.64244 335.87 20748
266.1 0.64462 336.99 20742
266.2 0.64681 338.12 20735
266.3 0.649 339.26 20729
266.4 0.6512 340.39 20723
266.5 0.6534 341.53 20716
266.6 0.65561 342.67 20710
266.7 0.65782 343.82 20704
266.8 0.66004 344.96 20697
266.9 0.66227 346.11 20691
267 0.6645 347.27 20684
267.1 0.66674 348.43 20678
267.2 0.66898 349.59 20672
267.3 0.67123 350.75 20665
267.4 0.67348 351.92 20659
267.5 0.67574 353.09 20652
267.6 0.67801 354.26 20646
267.7 0.68028 355.44 20640
267.8 0.68256 356.62 20633
267.9 0.68484 357.8 20627
268 0.68713 358.99 20620
268.1 0.68943 360.18 20614
268.2 0.69173 361.37 20607
268.3 0.69403 362.56 20601
268.4 0.69635 363.76 20594
268.5 0.69866 364.97 20588
268.6 0.70099 366.17 20582
268.7 0.70332 367.38 20575
268.8 0.70565 368.59 20569
268.9 0.70799 369.81 20562
269 0.71034 371.03 20556
269.1 0.7127 372.25 20549
269.2 0.71506 373.47 20543
269.3 0.71742 374.7 20536
269.4 0.71979 375.94 20530
269.5 0.72217 377.17 20523
269.6 0.72455 378.41 20517
269.7 0.72694 379.65 20510
269.8 0.72934 380.9 20504
269.9 0.73174 382.15 20497
270 0.73415 383.4 20491
270.1 0.73656 384.65 20484
270.2 0.73898 385.91 20478
270.3 0.7414 387.18 20471
270.4 0.74383 388.44 20465
270.5 0.74627 389.71 20458
270.6 0.74871 390.98 20452
270.7 0.75116 392.26 20445
270.8 0.75362 393.54 20439
270.9 0.75608 394.82 20432
271 0.75855 396.11 20426
271.1 0.76102 397.4 20419
271.2 0.7635 398.69 20413
271.3 0.76599 399.99 20406
271.4 0.76848 401.29 20399
271.5 0.77098 402.6 20393
271.6 0.77348 403.9 20386
271.7 0.77599 405.22 20380
271.8 0.77851 406.53 20373
271.9 0.78103 407.85 20367
272 0.78356 409.17 20360
272.1 0.7861 410.5 20353
272.2 0.78864 411.82 20347
272.3 0.79119 413.16 20340
272.4 0.79374 414.49 20334
272.5 0.7963 415.83 20327
272.6 0.79887 417.18 20320
272.7 0.80144 418.52 20314
272.8 0.80402 419.87 20307
272.9 0.80661 421.23 20301
273 0.8092 422.59 20294
273.1 0.8118 423.95 20287
273.2 0.8144 425.31 20281
273.3 0.81701 426.68 20274
273.4 0.81963 428.05 20267
273.5 0.82225 429.43 20261
273.6 0.82488 430.81 20254
273.7 0.82752 432.19 20248
273.8 0.83016 433.58 20241
273.9 0.83281 434.97 20234
274 0.83547 436.37 20228
274.1 0.83813 437.77 20221
274.2 0.8408 439.17 20214
274.3 0.84347 440.58 20208
274.4 0.84615 441.99 20201
274.5 0.84884 443.4 20194
274.6 0.85154 444.82 20188
274.7 0.85424 446.24 20181
274.8 0.85694 447.66 20174
274.9 0.85966 449.09 20167
275 0.86238 450.52 20161
275.1 0.8651 451.96 20154
275.2 0.86784 453.4 20147
275.3 0.87058 454.85 20141
275.4 0.87332 456.29 20134
275.5 0.87607 457.75 20127
275.6 0.87883 459.2 20120
275.7 0.8816 460.66 20114
275.8 0.88437 462.13 20107
275.9 0.88715 463.59 20100
276 0.88994 465.06 20094
276.1 0.89273 466.54 20087
276.2 0.89553 468.02 20080
276.3 0.89833 469.5 20073
276.4 0.90115 470.99 20066
276.5 0.90396 472.48 20060
276.6 0.90679 473.98 20053
276.7 0.90962 475.48 20046
276.8 0.91246 476.98 20039
276.9 0.91531 478.49 20033
277 0.91816 480 20026
277.1 0.92102 481.51 20019
277.2 0.92388 483.03 20012
277.3 0.92676 484.56 20005
277.4 0.92964 486.08 19999
277.5 0.93252 487.62 19992
277.6 0.93541 489.15 19985
277.7 0.93831 490.69 19978
277.8 0.94122 492.24 19971
277.9 0.94413 493.78 19965
278 0.94705 495.34 19958
278.1 0.94998 496.89 19951
278.2 0.95291 498.45 19944
278.3 0.95585 500.02 19937
278.4 0.9588 501.59 19930
278.5 0.96176 503.16 19924
278.6 0.96472 504.74 19917
278.7 0.96769 506.32 19910
278.8 0.97066 507.9 19903
278.9 0.97364 509.49 19896
279 0.97663 511.09 19889
279.1 0.97963 512.69 19882
279.2 0.98263 514.29 19875
279.3 0.98564 515.89 19869
279.4 0.98866 517.51 19862
279.5 0.99168 519.12 19855
279.6 0.99471 520.74 19848
279.7 0.99775 522.37 19841
279.8 1.0008 523.99 19834
279.9 1.0038 525.63 19827
280 1.0069 527.26 19820
280.1 1.01 528.9 19813
280.2 1.013 530.55 19806
280.3 1.0161 532.2 19799
280.4 1.0192 533.86 19792
280.5 1.0223 535.51 19785
280.6 1.0254 537.18 19779
280.7 1.0285 538.85 19772
280.8 1.0316 540.52 19765
280.9 1.0347 542.19 19758
281 1.0379 543.88 19751
281.1 1.041 545.56 19744
281.2 1.0442 547.25 19737
281.3 1.0473 548.95 19730
281.4 1.0505 550.64 19723
281.5 1.0536 552.35 19716
281.6 1.0568 554.06 19709
281.7 1.06 555.77 19702
281.8 1.0632 557.49 19695
281.9 1.0664 559.21 19688
282 1.0696 560.93 19681
282.1 1.0728 562.67 19674
282.2 1.076 564.4 19667
282.3 1.0792 566.14 19660
282.4 1.0824 567.89 19653
282.5 1.0857 569.64 19646
282.6 1.0889 571.39 19638
282.7 1.0922 573.15 19631
282.8 1.0954 574.91 19624
282.9 1.0987 576.68 19617
283 1.102 578.45 19610
283.1 1.1053 580.23 19603
283.2 1.1085 582.01 19596
283.3 1.1118 583.8 19589
283.4 1.1151 585.59 19582
283.5 1.1185 587.39 19575
283.6 1.1218 589.19 19568
283.7 1.1251 591 19561
283.8 1.1284 592.81 19554
283.9 1.1318 594.62 19546
284 1.1351 596.44 19539
284.1 1.1385 598.27 19532
284.2 1.1418 600.1 19525
284.3 1.1452 601.93 19518
284.4 1.1486 603.77 19511
284.5 1.152 605.62 19504
284.6 1.1554 607.47 19496
284.7 1.1588 609.32 19489
284.8 1.1622 611.18 19482
284.9 1.1656 613.05 19475
285 1.169 614.92 19468
285.1 1.1725 616.79 19461
285.2 1.1759 618.67 19453
285.3 1.1793 620.56 19446
285.4 1.1828 622.44 19439
285.5 1.1863 624.34 19432
285.6 1.1897 626.24 19425
285.7 1.1932 628.14 19417
285.8 1.1967 630.05 19410
285.9 1.2002 631.97 19403
286 1.2037 633.89 19396
286.1 1.2072 635.81 19389
286.2 1.2107 637.74 19381
286.3 1.2142 639.68 19374
286.4 1.2178 641.62 19367
286.5 1.2213 643.56 19360
286.6 1.2248 645.52 19352
286.7 1.2284 647.47 19345
286.8 1.232 649.43 19338
286.9 1.2355 651.4 19330
287 1.2391 653.37 19323
287.1 1.2427 655.35 19316
287.2 1.2463 657.33 19309
287.3 1.2499 659.32 19301
287.4 1.2535 661.31 19294
287.5 1.2571 663.31 19287
287.6 1.2607 665.31 19279
287.7 1.2644 667.32 19272
287.8 1.268 669.33 19265
287.9 1.2717 671.35 19257
288 1.2753 673.38 19250
288.1 1.279 675.41 19243
288.2 1.2826 677.44 19235
288.3 1.2863 679.49 19228
288.4 1.29 681.53 19221
288.5 1.2937 683.58 19213
288.6 1.2974 685.64 19206
288.7 1.3011 687.7 19199
288.8 1.3048 689.77 19191
288.9 1.3086 691.85 19184
289 1.3123 693.93 19176
289.1 1.3161 696.01 19169
289.2 1.3198 698.1 19162
289.3 1.3236 700.2 19154
289.4 1.3273 702.3 19147
289.5 1.3311 704.41 19139
289.6 1.3349 706.52 19132
289.7 1.3387 708.64 19124
289.8 1.3425 710.76 19117
289.9 1.3463 712.89 19110
290 1.3501 715.03 19102
290.1 1.3539 717.17 19095
290.2 1.3578 719.32 19087
290.3 1.3616 721.47 19080
290.4 1.3655 723.63 19072
290.5 1.3693 725.8 19065
290.6 1.3732 727.97 19057
290.7 1.3771 730.14 19050
290.8 1.3809 732.32 19042
290.9 1.3848 734.51 19035
291 1.3887 736.71 19027
291.1 1.3926 738.91 19020
291.2 1.3965 741.11 19012
291.3 1.4005 743.32 19005
291.4 1.4044 745.54 18997
291.5 1.4083 747.76 18990
291.6 1.4123 749.99 18982
291.7 1.4162 752.23 18974
291.8 1.4202 754.47 18967
291.9 1.4242 756.72 18959
292 1.4282 758.97 18952
292.1 1.4322 761.23 18944
292.2 1.4362 763.5 18937
292.3 1.4402 765.77 18929
292.4 1.4442 768.05 18921
292.5 1.4482 770.33 18914
292.6 1.4522 772.62 18906
292.7 1.4563 774.92 18898
292.8 1.4603 777.22 18891
292.9 1.4644 779.53 18883
293 1.4684 781.84 18876
293.1 1.4725 784.16 18868
293.2 1.4766 786.49 18860
293.3 1.4807 788.82 18853
293.4 1.4848 791.16 18845
293.5 1.4889 793.51 18837
293.6 1.493 795.86 18830
293.7 1.4972 798.22 18822
293.8 1.5013 800.59 18814
293.9 1.5054 802.96 18806
294 1.5096 805.34 18799
294.1 1.5137 807.72 18791
294.2 1.5179 810.11 18783
294.3 1.5221 812.51 18776
294.4 1.5263 814.91 18768
294.5 1.5305 817.32 18760
294.6 1.5347 819.74 18752
294.7 1.5389 822.16 18745
294.8 1.5431 824.59 18737
294.9 1.5473 827.03 18729
295 1.5516 829.47 18721
295.1 1.5558 831.92 18713
295.2 1.5601 834.38 18706
295.3 1.5643 836.84 18698
295.4 1.5686 839.31 18690
295.5 1.5729 841.79 18682
295.6 1.5772 844.27 18674
295.7 1.5815 846.76 18667
295.8 1.5858 849.26 18659
295.9 1.5901 851.76 18651
296 1.5944 854.27 18643
296.1 1.5988 856.79 18635
296.2 1.6031 859.31 18627
296.3 1.6075 861.85 18619
296.4 1.6118 864.38 18612
296.5 1.6162 866.93 18604
296.6 1.6206 869.48 18596
296.7 1.625 872.04 18588
296.8 1.6294 874.61 18580
296.9 1.6338 877.18 18572
297 1.6382 879.76 18564
297.1 1.6426 882.34 18556
297.2 1.647 884.94 18548
297.3 1.6515 887.54 18540
297.4 1.6559 890.15 18532
297.5 1.6604 892.76 18524
297.6 1.6649 895.39 18516
297.7 1.6694 898.02 18508
297.8 1.6738 900.65 18500
297.9 1.6783 903.3 18492
298 1.6828 905.95 18484
298.1 1.6874 908.61 18476
298.2 1.6919 911.27 18468
298.3 1.6964 913.95 18460
298.4 1.701 916.63 18452
298.5 1.7055 919.31 18444
298.6 1.7101 922.01 18436
298.7 1.7146 924.71 18428
298.8 1.7192 927.42 18420
298.9 1.7238 930.14 18412
299 1.7284 932.87 18404
299.1 1.733 935.6 18396
299.2 1.7376 938.34 18388
299.3 1.7423 941.09 18380
299.4 1.7469 943.84 18372
299.5 1.7515 946.61 18363
299.6 1.7562 949.38 18355
299.7 1.7608 952.15 18347
299.8 1.7655 954.94 18339
299.9 1.7702 957.73 18331
300 1.7749 960.54 18323
300.1 1.7796 963.35 18315
300.2 1.7843 966.16 18306
300.3 1.789 968.99 18298
300.4 1.7937 971.82 18290
300.5 1.7985 974.66 18282
300.6 1.8032 977.51 18274
300.7 1.808 980.37 18265
300.8 1.8128 983.23 18257
300.9 1.8175 986.1 18249
301 1.8223 988.98 18241
301.1 1.8271 991.87 18232
301.2 1.8319 994.77 18224
301.3 1.8367 997.67 18216
301.4 1.8415 1000.6 18208
301.5 1.8464 1003.5 18199
301.6 1.8512 1006.4 18191
301.7 1.8561 1009.4 18183
301.8 1.8609 1012.3 18174
301.9 1.8658 1015.3 18166
302 1.8707 1018.2 18158
302.1 1.8756 1021.2 18149
302.2 1.8805 1024.2 18141
302.3 1.8854 1027.2 18133
302.4 1.8903 1030.2 18124
302.5 1.8952 1033.2 18116
302.6 1.9002 1036.2 18108
302.7 1.9051 1039.2 18099
302.8 1.9101 1042.2 18091
302.9 1.915 1045.3 18082
303 1.92 1048.3 18074
303.1 1.925 1051.4 18066
303.2 1.93 1054.4 18057
303.3 1.935 1057.5 18049
303.4 1.94 1060.6 18040
303.5 1.9451 1063.7 18032
303.6 1.9501 1066.8 18023
303.7 1.9551 1069.9 18015
303.8 1.9602 1073 18006
303.9 1.9653 1076.1 17998
304 1.9703 1079.3 17989
304.1 1.9754 1082.4 17981
304.2 1.9805 1085.6 17972
304.3 1.9856 1088.7 17964
304.4 1.9907 1091.9 17955
304.5 1.9959 1095.1 17947
304.6 2.001 1098.3 17938
304.7 2.0061 1101.5 17929
304.8 2.0113 1104.7 17921
304.9 2.0165 1107.9 17912
305 2.0216 1111.1 17904
305.1 2.0268 1114.3 17895
