"Temperature_(K)" "Pressure_(MPa)" "Vap._Density_(mol/m3)" "Liq._Density_(mol/m3)"
199.9 0.013515 8.2432 9290.9
200 0.013606 8.2953 9289
200.1 0.013698 8.3477 9287.1
200.2 0.01379 8.4003 9285.2
200.3 0.013883 8.4532 9283.3
200.4 0.013977 8.5064 9281.4
200.5 0.014071 8.5598 9279.5
200.6 0.014165 8.6136 9277.6
200.7 0.01426 8.6676 9275.8
200.8 0.014356 8.7218 9273.9
200.9 0.014452 8.7764 9272
201 0.014548 8.8312 9270.1
201.1 0.014645 8.8863 9268.2
201.2 0.014743 8.9416 9266.3
201.3 0.014841 8.9973 9264.4
201.4 0.01494 9.0532 9262.5
201.5 0.015039 9.1094 9260.6
201.6 0.015139 9.1659 9258.7
201.7 0.015239 9.2227 9256.8
201.8 0.01534 9.2797 9254.9
201.9 0.015441 9.337 9253
202 0.015543 9.3947 9251.1
202.1 0.015645 9.4526 9249.2
202.2 0.015748 9.5108 9247.3
202.3 0.015852 9.5692 9245.4
202.4 0.015956 9.628 9243.5
202.5 0.016061 9.6871 9241.6
202.6 0.016166 9.7464 9239.7
202.7 0.016272 9.8061 9237.8
202.8 0.016378 9.866 9235.9
202.9 0.016485 9.9263 9234
203 0.016593 9.9868 9232.1
203.1 0.016701 10.048 9230.2
203.2 0.01681 10.109 9228.2
203.3 0.016919 10.17 9226.3
203.4 0.017029 10.232 9224.4
203.5 0.017139 10.294 9222.5
203.6 0.01725 10.356 9220.6
203.7 0.017362 10.419 9218.7
203.8 0.017474 10.482 9216.8
203.9 0.017587 10.545 9214.9
204 0.0177 10.609 9213
204.1 0.017814 10.672 9211.1
204.2 0.017929 10.737 9209.2
204.3 0.018044 10.801 9207.3
204.4 0.01816 10.866 9205.4
204.5 0.018276 10.931 9203.5
204.6 0.018393 10.996 9201.6
204.7 0.01851 11.062 9199.6
204.8 0.018629 11.128 9197.7
204.9 0.018747 11.194 9195.8
205 0.018867 11.261 9193.9
205.1 0.018987 11.328 9192
205.2 0.019108 11.395 9190.1
205.3 0.019229 11.463 9188.2
205.4 0.019351 11.531 9186.3
205.5 0.019473 11.599 9184.4
205.6 0.019597 11.668 9182.4
205.7 0.01972 11.737 9180.5
205.8 0.019845 11.806 9178.6
205.9 0.01997 11.876 9176.7
206 0.020096 11.946 9174.8
206.1 0.020222 12.016 9172.9
206.2 0.020349 12.086 9171
206.3 0.020477 12.157 9169
206.4 0.020605 12.228 9167.1
206.5 0.020734 12.3 9165.2
206.6 0.020864 12.372 9163.3
206.7 0.020994 12.444 9161.4
206.8 0.021125 12.517 9159.5
206.9 0.021257 12.59 9157.5
207 0.021389 12.663 9155.6
207.1 0.021522 12.736 9153.7
207.2 0.021656 12.81 9151.8
207.3 0.02179 12.885 9149.9
207.4 0.021925 12.959 9148
207.5 0.022061 13.034 9146
207.6 0.022197 13.11 9144.1
207.7 0.022334 13.185 9142.2
207.8 0.022472 13.261 9140.3
207.9 0.02261 13.338 9138.4
208 0.022749 13.414 9136.4
208.1 0.022889 13.491 9134.5
208.2 0.02303 13.569 9132.6
208.3 0.023171 13.647 9130.7
208.4 0.023313 13.725 9128.7
208.5 0.023455 13.803 9126.8
208.6 0.023599 13.882 9124.9
208.7 0.023743 13.961 9123
208.8 0.023887 14.041 9121
208.9 0.024033 14.121 9119.1
209 0.024179 14.201 9117.2
209.1 0.024326 14.282 9115.3
209.2 0.024473 14.363 9113.3
209.3 0.024622 14.444 9111.4
209.4 0.024771 14.526 9109.5
209.5 0.024921 14.608 9107.6
209.6 0.025071 14.691 9105.6
209.7 0.025222 14.773 9103.7
209.8 0.025374 14.857 9101.8
209.9 0.025527 14.94 9099.8
210 0.025681 15.024 9097.9
210.1 0.025835 15.109 9096
210.2 0.02599 15.193 9094.1
210.3 0.026146 15.278 9092.1
210.4 0.026302 15.364 9090.2
210.5 0.026459 15.45 9088.3
210.6 0.026617 15.536 9086.3
210.7 0.026776 15.623 9084.4
210.8 0.026936 15.71 9082.5
210.9 0.027096 15.797 9080.5
211 0.027257 15.885 9078.6
211.1 0.027419 15.973 9076.7
211.2 0.027581 16.062 9074.7
211.3 0.027745 16.151 9072.8
211.4 0.027909 16.24 9070.9
211.5 0.028074 16.33 9068.9
211.6 0.02824 16.42 9067
211.7 0.028406 16.511 9065.1
211.8 0.028574 16.602 9063.1
211.9 0.028742 16.693 9061.2
212 0.028911 16.785 9059.2
212.1 0.02908 16.877 9057.3
212.2 0.029251 16.969 9055.4
212.3 0.029422 17.062 9053.4
212.4 0.029594 17.156 9051.5
212.5 0.029767 17.249 9049.5
212.6 0.029941 17.344 9047.6
212.7 0.030116 17.438 9045.7
212.8 0.030291 17.533 9043.7
212.9 0.030467 17.629 9041.8
213 0.030644 17.724 9039.8
213.1 0.030822 17.821 9037.9
213.2 0.031001 17.917 9036
213.3 0.031181 18.014 9034
213.4 0.031361 18.112 9032.1
213.5 0.031542 18.21 9030.1
213.6 0.031724 18.308 9028.2
213.7 0.031907 18.407 9026.2
213.8 0.032091 18.506 9024.3
213.9 0.032276 18.606 9022.3
214 0.032461 18.706 9020.4
214.1 0.032647 18.806 9018.4
214.2 0.032835 18.907 9016.5
214.3 0.033023 19.008 9014.5
214.4 0.033212 19.11 9012.6
214.5 0.033401 19.212 9010.6
214.6 0.033592 19.315 9008.7
214.7 0.033784 19.418 9006.7
214.8 0.033976 19.521 9004.8
214.9 0.034169 19.625 9002.8
215 0.034363 19.73 9000.9
215.1 0.034558 19.834 8998.9
215.2 0.034754 19.94 8997
215.3 0.034951 20.045 8995
215.4 0.035149 20.151 8993.1
215.5 0.035348 20.258 8991.1
215.6 0.035547 20.365 8989.2
215.7 0.035748 20.472 8987.2
215.8 0.035949 20.58 8985.3
215.9 0.036151 20.689 8983.3
216 0.036354 20.797 8981.4
216.1 0.036558 20.907 8979.4
216.2 0.036763 21.016 8977.4
216.3 0.036969 21.126 8975.5
216.4 0.037176 21.237 8973.5
216.5 0.037384 21.348 8971.6
216.6 0.037593 21.46 8969.6
216.7 0.037802 21.572 8967.7
216.8 0.038013 21.684 8965.7
216.9 0.038225 21.797 8963.7
217 0.038437 21.911 8961.8
217.1 0.03865 22.024 8959.8
217.2 0.038865 22.139 8957.8
217.3 0.03908 22.254 8955.9
217.4 0.039296 22.369 8953.9
217.5 0.039514 22.485 8952
217.6 0.039732 22.601 8950
217.7 0.039951 22.717 8948
217.8 0.040171 22.835 8946.1
217.9 0.040392 22.952 8944.1
218 0.040614 23.07 8942.1
218.1 0.040837 23.189 8940.2
218.2 0.041061 23.308 8938.2
218.3 0.041286 23.428 8936.2
218.4 0.041512 23.548 8934.3
218.5 0.041739 23.668 8932.3
218.6 0.041967 23.789 8930.3
218.7 0.042196 23.911 8928.4
218.8 0.042426 24.033 8926.4
218.9 0.042657 24.155 8924.4
219 0.042889 24.278 8922.4
219.1 0.043122 24.402 8920.5
219.2 0.043356 24.526 8918.5
219.3 0.043591 24.65 8916.5
219.4 0.043827 24.775 8914.6
219.5 0.044064 24.901 8912.6
219.6 0.044302 25.027 8910.6
219.7 0.044541 25.153 8908.6
219.8 0.044781 25.28 8906.7
219.9 0.045022 25.408 8904.7
220 0.045264 25.536 8902.7
220.1 0.045507 25.664 8900.7
220.2 0.045752 25.793 8898.8
220.3 0.045997 25.923 8896.8
220.4 0.046243 26.053 8894.8
220.5 0.046491 26.183 8892.8
220.6 0.046739 26.315 8890.8
220.7 0.046989 26.446 8888.9
220.8 0.047239 26.578 8886.9
220.9 0.047491 26.711 8884.9
221 0.047744 26.844 8882.9
221.1 0.047997 26.978 8880.9
221.2 0.048252 27.112 8878.9
221.3 0.048508 27.247 8877
221.4 0.048765 27.382 8875
221.5 0.049023 27.518 8873
221.6 0.049282 27.654 8871
221.7 0.049543 27.791 8869
221.8 0.049804 27.928 8867
221.9 0.050066 28.066 8865.1
222 0.05033 28.205 8863.1
222.1 0.050595 28.344 8861.1
222.2 0.05086 28.483 8859.1
222.3 0.051127 28.623 8857.1
222.4 0.051395 28.764 8855.1
222.5 0.051664 28.905 8853.1
222.6 0.051934 29.047 8851.1
222.7 0.052206 29.189 8849.1
222.8 0.052478 29.332 8847.2
222.9 0.052752 29.475 8845.2
223 0.053027 29.619 8843.2
223.1 0.053302 29.764 8841.2
223.2 0.053579 29.909 8839.2
223.3 0.053858 30.054 8837.2
223.4 0.054137 30.201 8835.2
223.5 0.054417 30.347 8833.2
223.6 0.054699 30.495 8831.2
223.7 0.054982 30.642 8829.2
223.8 0.055266 30.791 8827.2
223.9 0.055551 30.94 8825.2
224 0.055837 31.089 8823.2
224.1 0.056124 31.239 8821.2
224.2 0.056413 31.39 8819.2
224.3 0.056703 31.541 8817.2
224.4 0.056993 31.693 8815.2
224.5 0.057286 31.845 8813.2
224.6 0.057579 31.998 8811.2
224.7 0.057873 32.152 8809.2
224.8 0.058169 32.306 8807.2
224.9 0.058466 32.461 8805.2
225 0.058764 32.616 8803.2
225.1 0.059063 32.772 8801.2
225.2 0.059364 32.928 8799.2
225.3 0.059665 33.085 8797.2
225.4 0.059968 33.243 8795.2
225.5 0.060272 33.401 8793.2
225.6 0.060578 33.56 8791.2
225.7 0.060884 33.719 8789.1
225.8 0.061192 33.879 8787.1
225.9 0.061501 34.04 8785.1
226 0.061811 34.201 8783.1
226.1 0.062123 34.363 8781.1
226.2 0.062436 34.525 8779.1
226.3 0.06275 34.688 8777.1
226.4 0.063065 34.852 8775.1
226.5 0.063381 35.016 8773.1
226.6 0.063699 35.181 8771
226.7 0.064018 35.346 8769
226.8 0.064338 35.512 8767
226.9 0.06466 35.679 8765
227 0.064983 35.846 8763
227.1 0.065307 36.014 8761
227.2 0.065632 36.183 8758.9
227.3 0.065959 36.352 8756.9
227.4 0.066287 36.522 8754.9
227.5 0.066616 36.692 8752.9
227.6 0.066946 36.863 8750.9
227.7 0.067278 37.035 8748.8
227.8 0.067611 37.207 8746.8
227.9 0.067945 37.38 8744.8
228 0.068281 37.553 8742.8
228.1 0.068618 37.727 8740.8
228.2 0.068956 37.902 8738.7
228.3 0.069296 38.077 8736.7
228.4 0.069637 38.253 8734.7
228.5 0.069979 38.43 8732.7
228.6 0.070323 38.607 8730.6
228.7 0.070668 38.785 8728.6
228.8 0.071014 38.964 8726.6
228.9 0.071361 39.143 8724.5
229 0.07171 39.323 8722.5
229.1 0.072061 39.504 8720.5
229.2 0.072412 39.685 8718.5
229.3 0.072765 39.867 8716.4
229.4 0.073119 40.049 8714.4
229.5 0.073475 40.232 8712.4
229.6 0.073832 40.416 8710.3
229.7 0.07419 40.601 8708.3
229.8 0.07455 40.786 8706.3
229.9 0.074911 40.972 8704.2
230 0.075274 41.158 8702.2
230.1 0.075638 41.345 8700.2
230.2 0.076003 41.533 8698.1
230.3 0.07637 41.721 8696.1
230.4 0.076738 41.911 8694
230.5 0.077107 42.1 8692
230.6 0.077478 42.291 8690
230.7 0.07785 42.482 8687.9
230.8 0.078224 42.674 8685.9
230.9 0.078599 42.866 8683.8
231 0.078975 43.06 8681.8
231.1 0.079353 43.253 8679.8
231.2 0.079732 43.448 8677.7
231.3 0.080113 43.643 8675.7
231.4 0.080495 43.839 8673.6
231.5 0.080879 44.036 8671.6
231.6 0.081264 44.233 8669.5
231.7 0.08165 44.431 8667.5
231.8 0.082038 44.63 8665.4
231.9 0.082427 44.829 8663.4
232 0.082818 45.029 8661.3
232.1 0.08321 45.23 8659.3
232.2 0.083604 45.432 8657.2
232.3 0.083999 45.634 8655.2
232.4 0.084396 45.837 8653.1
232.5 0.084794 46.04 8651.1
232.6 0.085193 46.245 8649
232.7 0.085594 46.45 8647
232.8 0.085997 46.656 8644.9
232.9 0.086401 46.862 8642.9
233 0.086806 47.069 8640.8
233.1 0.087213 47.277 8638.7
233.2 0.087622 47.486 8636.7
233.3 0.088032 47.695 8634.6
233.4 0.088443 47.905 8632.6
233.5 0.088856 48.116 8630.5
233.6 0.089271 48.327 8628.5
233.7 0.089687 48.54 8626.4
233.8 0.090104 48.753 8624.3
233.9 0.090523 48.966 8622.3
234 0.090944 49.181 8620.2
234.1 0.091366 49.396 8618.1
234.2 0.091789 49.612 8616.1
234.3 0.092214 49.829 8614
234.4 0.092641 50.046 8611.9
234.5 0.093069 50.264 8609.9
234.6 0.093499 50.483 8607.8
234.7 0.09393 50.703 8605.7
234.8 0.094363 50.923 8603.7
234.9 0.094798 51.144 8601.6
235 0.095233 51.366 8599.5
235.1 0.095671 51.589 8597.5
235.2 0.09611 51.812 8595.4
235.3 0.096551 52.036 8593.3
235.4 0.096993 52.261 8591.2
235.5 0.097437 52.487 8589.2
235.6 0.097882 52.713 8587.1
235.7 0.098329 52.94 8585
235.8 0.098778 53.168 8582.9
235.9 0.099228 53.397 8580.9
236 0.09968 53.627 8578.8
236.1 0.10013 53.857 8576.7
236.2 0.10059 54.088 8574.6
236.3 0.10105 54.32 8572.5
236.4 0.1015 54.552 8570.5
236.5 0.10196 54.786 8568.4
236.6 0.10242 55.02 8566.3
236.7 0.10289 55.255 8564.2
236.8 0.10335 55.491 8562.1
236.9 0.10382 55.727 8560
237 0.10429 55.965 8558
237.1 0.10476 56.203 8555.9
237.2 0.10523 56.442 8553.8
237.3 0.1057 56.681 8551.7
237.4 0.10618 56.922 8549.6
237.5 0.10665 57.163 8547.5
237.6 0.10713 57.405 8545.4
237.7 0.10761 57.648 8543.3
237.8 0.10809 57.892 8541.2
237.9 0.10857 58.136 8539.1
238 0.10906 58.382 8537.1
238.1 0.10954 58.628 8535
238.2 0.11003 58.875 8532.9
238.3 0.11052 59.123 8530.8
238.4 0.11101 59.371 8528.7
238.5 0.11151 59.621 8526.6
238.6 0.112 59.871 8524.5
238.7 0.1125 60.122 8522.4
238.8 0.113 60.374 8520.3
238.9 0.1135 60.626 8518.2
239 0.114 60.88 8516.1
239.1 0.1145 61.134 8514
239.2 0.11501 61.389 8511.9
239.3 0.11551 61.645 8509.8
239.4 0.11602 61.902 8507.7
239.5 0.11653 62.16 8505.5
239.6 0.11704 62.419 8503.4
239.7 0.11756 62.678 8501.3
239.8 0.11807 62.938 8499.2
239.9 0.11859 63.199 8497.1
240 0.11911 63.461 8495
240.1 0.11963 63.724 8492.9
240.2 0.12015 63.988 8490.8
240.3 0.12068 64.252 8488.7
240.4 0.1212 64.517 8486.6
240.5 0.12173 64.784 8484.4
240.6 0.12226 65.051 8482.3
240.7 0.12279 65.319 8480.2
240.8 0.12333 65.587 8478.1
240.9 0.12386 65.857 8476
241 0.1244 66.127 8473.9
241.1 0.12494 66.399 8471.7
241.2 0.12548 66.671 8469.6
241.3 0.12602 66.944 8467.5
241.4 0.12656 67.218 8465.4
241.5 0.12711 67.493 8463.3
241.6 0.12766 67.769 8461.1
241.7 0.12821 68.046 8459
241.8 0.12876 68.323 8456.9
241.9 0.12931 68.602 8454.8
242 0.12987 68.881 8452.6
242.1 0.13042 69.161 8450.5
242.2 0.13098 69.442 8448.4
242.3 0.13154 69.724 8446.2
242.4 0.1321 70.007 8444.1
242.5 0.13267 70.291 8442
242.6 0.13324 70.576 8439.9
242.7 0.1338 70.861 8437.7
242.8 0.13437 71.148 8435.6
242.9 0.13495 71.435 8433.5
243 0.13552 71.724 8431.3
243.1 0.13609 72.013 8429.2
243.2 0.13667 72.303 8427
243.3 0.13725 72.594 8424.9
243.4 0.13783 72.886 8422.8
243.5 0.13842 73.179 8420.6
243.6 0.139 73.473 8418.5
243.7 0.13959 73.768 8416.3
243.8 0.14018 74.063 8414.2
243.9 0.14077 74.36 8412.1
244 0.14136 74.657 8409.9
244.1 0.14195 74.956 8407.8
244.2 0.14255 75.255 8405.6
244.3 0.14315 75.556 8403.5
244.4 0.14375 75.857 8401.3
244.5 0.14435 76.159 8399.2
244.6 0.14496 76.462 8397
244.7 0.14556 76.767 8394.9
244.8 0.14617 77.072 8392.7
244.9 0.14678 77.378 8390.6
245 0.14739 77.685 8388.4
245.1 0.14801 77.993 8386.3
245.2 0.14862 78.302 8384.1
245.3 0.14924 78.611 8381.9
245.4 0.14986 78.922 8379.8
245.5 0.15048 79.234 8377.6
245.6 0.15111 79.547 8375.5
245.7 0.15173 79.861 8373.3
245.8 0.15236 80.175 8371.2
245.9 0.15299 80.491 8369
246 0.15362 80.808 8366.8
246.1 0.15426 81.125 8364.7
246.2 0.1549 81.444 8362.5
246.3 0.15553 81.763 8360.3
246.4 0.15617 82.084 8358.2
246.5 0.15682 82.406 8356
246.6 0.15746 82.728 8353.8
246.7 0.15811 83.052 8351.7
246.8 0.15875 83.376 8349.5
246.9 0.1594 83.702 8347.3
247 0.16006 84.028 8345.1
247.1 0.16071 84.356 8343
247.2 0.16137 84.684 8340.8
247.3 0.16203 85.014 8338.6
247.4 0.16269 85.345 8336.4
247.5 0.16335 85.676 8334.3
247.6 0.16401 86.009 8332.1
247.7 0.16468 86.342 8329.9
247.8 0.16535 86.677 8327.7
247.9 0.16602 87.013 8325.6
248 0.16669 87.349 8323.4
248.1 0.16737 87.687 8321.2
248.2 0.16805 88.026 8319
248.3 0.16873 88.365 8316.8
248.4 0.16941 88.706 8314.6
248.5 0.17009 89.048 8312.4
248.6 0.17078 89.391 8310.3
248.7 0.17146 89.735 8308.1
248.8 0.17215 90.08 8305.9
248.9 0.17285 90.426 8303.7
249 0.17354 90.773 8301.5
249.1 0.17424 91.121 8299.3
249.2 0.17494 91.47 8297.1
249.3 0.17564 91.82 8294.9
249.4 0.17634 92.171 8292.7
249.5 0.17704 92.523 8290.5
249.6 0.17775 92.877 8288.3
249.7 0.17846 93.231 8286.1
249.8 0.17917 93.587 8283.9
249.9 0.17989 93.943 8281.7
250 0.1806 94.301 8279.5
250.1 0.18132 94.659 8277.3
250.2 0.18204 95.019 8275.1
250.3 0.18276 95.38 8272.9
250.4 0.18349 95.742 8270.7
250.5 0.18421 96.105 8268.5
250.6 0.18494 96.469 8266.3
250.7 0.18567 96.834 8264.1
250.8 0.18641 97.2 8261.9
250.9 0.18714 97.568 8259.7
251 0.18788 97.936 8257.4
251.1 0.18862 98.306 8255.2
251.2 0.18936 98.676 8253
251.3 0.19011 99.048 8250.8
251.4 0.19085 99.421 8248.6
251.5 0.1916 99.795 8246.4
251.6 0.19235 100.17 8244.1
251.7 0.19311 100.55 8241.9
251.8 0.19386 100.92 8239.7
251.9 0.19462 101.3 8237.5
252 0.19538 101.68 8235.3
252.1 0.19615 102.06 8233
252.2 0.19691 102.44 8230.8
252.3 0.19768 102.83 8228.6
252.4 0.19845 103.21 8226.4
252.5 0.19922 103.6 8224.1
252.6 0.19999 103.98 8221.9
252.7 0.20077 104.37 8219.7
252.8 0.20155 104.76 8217.4
252.9 0.20233 105.15 8215.2
253 0.20311 105.54 8213
253.1 0.2039 105.93 8210.7
253.2 0.20468 106.32 8208.5
253.3 0.20547 106.72 8206.3
253.4 0.20627 107.11 8204
253.5 0.20706 107.51 8201.8
253.6 0.20786 107.91 8199.5
253.7 0.20866 108.31 8197.3
253.8 0.20946 108.71 8195.1
253.9 0.21027 109.11 8192.8
254 0.21107 109.51 8190.6
254.1 0.21188 109.91 8188.3
254.2 0.21269 110.32 8186.1
254.3 0.21351 110.73 8183.8
254.4 0.21432 111.13 8181.6
254.5 0.21514 111.54 8179.3
254.6 0.21596 111.95 8177.1
254.7 0.21678 112.36 8174.8
254.8 0.21761 112.77 8172.6
254.9 0.21844 113.19 8170.3
255 0.21927 113.6 8168.1
255.1 0.2201 114.02 8165.8
255.2 0.22094 114.43 8163.5
255.3 0.22177 114.85 8161.3
255.4 0.22261 115.27 8159
255.5 0.22346 115.69 8156.8
255.6 0.2243 116.11 8154.5
255.7 0.22515 116.53 8152.2
255.8 0.226 116.96 8150
255.9 0.22685 117.38 8147.7
256 0.22771 117.81 8145.4
256.1 0.22856 118.24 8143.2
256.2 0.22942 118.67 8140.9
256.3 0.23028 119.1 8138.6
256.4 0.23115 119.53 8136.3
256.5 0.23202 119.96 8134.1
256.6 0.23289 120.39 8131.8
256.7 0.23376 120.83 8129.5
256.8 0.23463 121.27 8127.2
256.9 0.23551 121.7 8125
257 0.23639 122.14 8122.7
257.1 0.23727 122.58 8120.4
257.2 0.23815 123.02 8118.1
257.3 0.23904 123.47 8115.8
257.4 0.23993 123.91 8113.6
257.5 0.24082 124.36 8111.3
257.6 0.24172 124.8 8109
257.7 0.24261 125.25 8106.7
257.8 0.24351 125.7 8104.4
257.9 0.24442 126.15 8102.1
258 0.24532 126.6 8099.8
258.1 0.24623 127.05 8097.5
258.2 0.24714 127.51 8095.2
258.3 0.24805 127.96 8092.9
258.4 0.24896 128.42 8090.6
258.5 0.24988 128.88 8088.3
258.6 0.2508 129.34 8086
258.7 0.25172 129.8 8083.7
258.8 0.25265 130.26 8081.4
258.9 0.25358 130.72 8079.1
259 0.25451 131.19 8076.8
259.1 0.25544 131.65 8074.5
259.2 0.25637 132.12 8072.2
259.3 0.25731 132.59 8069.9
259.4 0.25825 133.06 8067.6
259.5 0.2592 133.53 8065.3
259.6 0.26014 134 8063
259.7 0.26109 134.48 8060.7
259.8 0.26204 134.95 8058.4
259.9 0.263 135.43 8056
260 0.26395 135.91 8053.7
260.1 0.26491 136.39 8051.4
260.2 0.26587 136.87 8049.1
260.3 0.26684 137.35 8046.8
260.4 0.2678 137.83 8044.5
260.5 0.26877 138.32 8042.1
260.6 0.26974 138.8 8039.8
260.7 0.27072 139.29 8037.5
260.8 0.2717 139.78 8035.2
260.9 0.27268 140.27 8032.8
261 0.27366 140.76 8030.5
261.1 0.27465 141.25 8028.2
261.2 0.27563 141.75 8025.8
261.3 0.27663 142.24 8023.5
261.4 0.27762 142.74 8021.2
261.5 0.27862 143.24 8018.8
261.6 0.27961 143.74 8016.5
261.7 0.28062 144.24 8014.1
261.8 0.28162 144.74 8011.8
261.9 0.28263 145.25 8009.5
262 0.28364 145.75 8007.1
262.1 0.28465 146.26 8004.8
262.2 0.28567 146.77 8002.4
262.3 0.28668 147.28 8000.1
262.4 0.2877 147.79 7997.7
262.5 0.28873 148.3 7995.4
262.6 0.28975 148.81 7993
262.7 0.29078 149.33 7990.7
262.8 0.29182 149.85 7988.3
262.9 0.29285 150.36 7986
263 0.29389 150.88 7983.6
263.1 0.29493 151.41 7981.3
263.2 0.29597 151.93 7978.9
263.3 0.29702 152.45 7976.5
263.4 0.29807 152.98 7974.2
263.5 0.29912 153.5 7971.8
263.6 0.30017 154.03 7969.5
263.7 0.30123 154.56 7967.1
263.8 0.30229 155.09 7964.7
263.9 0.30335 155.63 7962.4
264 0.30442 156.16 7960
264.1 0.30548 156.7 7957.6
264.2 0.30656 157.23 7955.2
264.3 0.30763 157.77 7952.9
264.4 0.30871 158.31 7950.5
264.5 0.30979 158.85 7948.1
264.6 0.31087 159.4 7945.7
264.7 0.31195 159.94 7943.4
264.8 0.31304 160.49 7941
264.9 0.31413 161.04 7938.6
265 0.31523 161.59 7936.2
265.1 0.31632 162.14 7933.8
265.2 0.31742 162.69 7931.4
265.3 0.31853 163.24 7929
265.4 0.31963 163.8 7926.7
265.5 0.32074 164.35 7924.3
265.6 0.32185 164.91 7921.9
265.7 0.32297 165.47 7919.5
265.8 0.32408 166.03 7917.1
265.9 0.3252 166.6 7914.7
266 0.32633 167.16 7912.3
266.1 0.32745 167.73 7909.9
266.2 0.32858 168.29 7907.5
266.3 0.32971 168.86 7905.1
266.4 0.33085 169.43 7902.7
266.5 0.33198 170.01 7900.3
266.6 0.33312 170.58 7897.9
266.7 0.33427 171.16 7895.4
266.8 0.33541 171.73 7893
266.9 0.33656 172.31 7890.6
267 0.33772 172.89 7888.2
267.1 0.33887 173.47 7885.8
267.2 0.34003 174.06 7883.4
267.3 0.34119 174.64 7881
267.4 0.34235 175.23 7878.5
267.5 0.34352 175.82 7876.1
267.6 0.34469 176.4 7873.7
267.7 0.34587 177 7871.3
267.8 0.34704 177.59 7868.8
267.9 0.34822 178.18 7866.4
268 0.3494 178.78 7864
268.1 0.35059 179.38 7861.6
268.2 0.35178 179.98 7859.1
268.3 0.35297 180.58 7856.7
268.4 0.35416 181.18 7854.3
268.5 0.35536 181.78 7851.8
268.6 0.35656 182.39 7849.4
268.7 0.35776 183 7846.9
268.8 0.35897 183.61 7844.5
268.9 0.36018 184.22 7842.1
269 0.36139 184.83 7839.6
269.1 0.36261 185.44 7837.2
269.2 0.36383 186.06 7834.7
269.3 0.36505 186.68 7832.3
269.4 0.36628 187.3 7829.8
269.5 0.3675 187.92 7827.4
269.6 0.36873 188.54 7824.9
269.7 0.36997 189.17 7822.5
269.8 0.37121 189.79 7820
269.9 0.37245 190.42 7817.5
270 0.37369 191.05 7815.1
270.1 0.37494 191.68 7812.6
270.2 0.37619 192.31 7810.2
270.3 0.37744 192.95 7807.7
270.4 0.3787 193.58 7805.2
270.5 0.37996 194.22 7802.8
270.6 0.38122 194.86 7800.3
270.7 0.38248 195.5 7797.8
270.8 0.38375 196.14 7795.3
270.9 0.38502 196.79 7792.9
271 0.3863 197.44 7790.4
271.1 0.38758 198.08 7787.9
271.2 0.38886 198.73 7785.4
271.3 0.39014 199.39 7783
271.4 0.39143 200.04 7780.5
271.5 0.39272 200.69 7778
271.6 0.39402 201.35 7775.5
271.7 0.39531 202.01 7773
271.8 0.39662 202.67 7770.5
271.9 0.39792 203.33 7768
272 0.39923 204 7765.5
272.1 0.40054 204.66 7763
272.2 0.40185 205.33 7760.5
272.3 0.40317 206 7758
272.4 0.40449 206.67 7755.5
272.5 0.40581 207.34 7753
272.6 0.40714 208.02 7750.5
272.7 0.40847 208.7 7748
272.8 0.4098 209.37 7745.5
272.9 0.41113 210.06 7743
273 0.41247 210.74 7740.5
273.1 0.41382 211.42 7738
273.2 0.41516 212.11 7735.5
273.3 0.41651 212.8 7733
273.4 0.41786 213.48 7730.4
273.5 0.41922 214.18 7727.9
273.6 0.42058 214.87 7725.4
273.7 0.42194 215.56 7722.9
273.8 0.42331 216.26 7720.4
273.9 0.42468 216.96 7717.8
274 0.42605 217.66 7715.3
274.1 0.42743 218.36 7712.8
274.2 0.4288 219.07 7710.2
274.3 0.43019 219.77 7707.7
274.4 0.43157 220.48 7705.2
274.5 0.43296 221.19 7702.6
274.6 0.43435 221.91 7700.1
274.7 0.43575 222.62 7697.6
274.8 0.43715 223.34 7695
274.9 0.43855 224.05 7692.5
275 0.43996 224.77 7689.9
275.1 0.44137 225.49 7687.4
275.2 0.44278 226.22 7684.8
275.3 0.4442 226.94 7682.3
275.4 0.44561 227.67 7679.7
275.5 0.44704 228.4 7677.2
275.6 0.44846 229.13 7674.6
275.7 0.44989 229.86 7672
275.8 0.45133 230.6 7669.5
275.9 0.45276 231.34 7666.9
276 0.4542 232.08 7664.4
276.1 0.45565 232.82 7661.8
276.2 0.45709 233.56 7659.2
276.3 0.45854 234.31 7656.7
276.4 0.46 235.05 7654.1
276.5 0.46145 235.8 7651.5
276.6 0.46291 236.55 7648.9
276.7 0.46438 237.31 7646.4
276.8 0.46585 238.06 7643.8
276.9 0.46732 238.82 7641.2
277 0.46879 239.58 7638.6
277.1 0.47027 240.34 7636
277.2 0.47175 241.1 7633.4
277.3 0.47324 241.87 7630.8
277.4 0.47472 242.63 7628.3
277.5 0.47622 243.4 7625.7
277.6 0.47771 244.18 7623.1
277.7 0.47921 244.95 7620.5
277.8 0.48071 245.72 7617.9
277.9 0.48222 246.5 7615.3
278 0.48373 247.28 7612.7
278.1 0.48524 248.06 7610.1
278.2 0.48676 248.85 7607.4
278.3 0.48828 249.63 7604.8
278.4 0.4898 250.42 7602.2
278.5 0.49133 251.21 7599.6
278.6 0.49286 252 7597
278.7 0.49439 252.8 7594.4
278.8 0.49593 253.59 7591.8
278.9 0.49747 254.39 7589.1
279 0.49902 255.19 7586.5
279.1 0.50056 256 7583.9
